Ontology,SIZE (KB),SOV,ENR,TIP,EOG,RCH,CYC,GCI,HGCI,ESUB,DSUB,CSUB,SUPECHN,SUBECHN,SUBCCHN,SUPDCHN,DSUPECHN,DSUBECHN,DSUBCCHN,DSUPDCHN,ELCLSPRT,ELAXPRT,HLC,RHLC,IHR,IIR,ITR,IND,aNOC,mNOC,tNOC,aCID,mCID,tCID,aCOD,mCOD,tCOD,aDIT,mDIT,tDIT,aNOP,mNOP,tNOP,ENUM,ENUMP,NEG,NEGP,CONJ,CONJP,DISJ,DISJP,UF,UFP,EF,EFP,VALUE,VALUEP,SELF,SELFP,MNCAR,MNCARP,MXCAR,MXCARP,CAR,CARP,OBP,OBPP,DTP,DTPP,FUN,FUNP,SYM,SYMP,TRN,TRNP,IFUN,IFUNP,ASYM,ASYMP,REFLE,REFLEP,IRREF,IRREFP,SUBP,EQVP,DISP,INV,DOMN,RANG,CHN,CHNP,ELPROP,EXPRESSIVITY,EL,QL,RL,DL,FULL,CAL_TIME
sdo.sleep-domain-ontology.3.owl.xml_functional.owl,525.9892578125,1557,1.939555921052632,1115,2.4807761336978245,0.3727891156462585,2349,0,34,0.4124087591240876,0.0056772100567721,0.0,1153,958,75,3,10,10,3,3,0.954174228675136,0.9193983802545316,1735,0.6081317910970908,22,865,780,54,1.1183673469387756,98,2466,1.6616780045351474,98,3664,2.03718820861678,99,4492,0.0,0,0,1.5052154195011338,99,3319,4,0.0049,1,0.0012,66,0.0803,38,0.0462,11,0.0134,701,0.8528,0,0.0,0,0.0,1,0.0012,0,0.0,0,0.0,76,0.7835,21,0.2165,19,0.1959,1,0.0103,19,0.1959,1,0.0103,0,0.0,0,0.0,0,0.0,30,0,0,18,26,36,0,0.0,0.8666666666666667,SHOIQ(D),False,False,False,True,True,2880
kb-owl-syntax-unraveled-depth-3-relation-axioms.ofn_functional.owl,5118.57421875,6580,2.8246272583757235,183,3.088367597911996,0.7786972581332575,52247,0,0,0.4804905239687848,0.0,0.0,4254,4041,4133,0,83,83,106,0,0.9907650777864602,0.9525402134097788,1064,0.15431472081218275,305,23,0,10,0.22300752947861915,53,6279,2.0754013354169625,512,58435,2.8428754084386987,45,80044,0.0,0,0,1.006463986361699,3,28338,0,0.0,0,0.0,9978,0.4551,11,0.0005,0,0.0,11687,0.533,249,0.0114,0,0.0,0,0.0,0,0.0,0,0.0,331,0.9851,5,0.0149,127,0.378,0,0.0,17,0.0506,0,0.0,0,0.0,0,0.0,0,0.0,5,0,0,2,231,234,0,0.0,0.9967532467532468,SHOIF(D),False,False,False,True,True,7250
reto.regulation-of-transcription-ontology.2.owl.xml_functional.owl,85423.05078125,70342,3.671056773086632,342207,2.9816493939198234,0.5662890953110331,438392,0,0,0.8231681924207375,0.0,0.0,219930,292350,0,0,38,38,0,0,1.0,0.9999975928208288,244225,0.5877136621016433,149508,0,74884,0,2.5536464252186373,27380,413466,3.1135184544690944,27380,504116,3.673402836108504,11526,594768,0.0,0,0,3.1135308068580465,11526,504118,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91689,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,119,1.0,0,0.0,0,0.0,9,0.0756,55,0.4622,0,0.0,0,0.0,1,0.0,0,0.0,57,0,0,0,0,0,0,0.0,0.9262295081967212,SRI,False,False,False,True,True,115010
kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-disjointness.ofn_functional.owl,7620.9521484375,6424,3.1995819122015625,183,3.1674795865826426,0.8296928706064974,80102,0,0,0.480796812749004,0.0,0.0,4238,4009,4078,0,93,93,114,0,0.9888288288288288,0.41159501864490255,0,0.0,0,0,0,13,0.17393835236722474,53,6275,2.3929482204235497,799,86328,3.224415123627897,45,116324,0.0,0,0,1.0050449052001331,3,36258,0,0.0,0,0.0,13304,0.4445,0,0.0,0,0.0,16225,0.5421,341,0.0114,0,0.0,0,0.0,62,0.0021,0,0.0,262,0.9887,3,0.0113,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,ALCOQ(D),False,False,False,True,True,6960
omit.ontology-for-microrna-target-prediction.36.owl.xml_functional.owl,619.765625,2408,1.6643502432244617,918,2.7280263704246197,0.1673193307226771,2020,0,532,0.19078341013824884,0.0,0.0,1809,2055,0,0,8,8,0,0,0.9957264957264956,0.9849524815205912,71,0.01847514962269061,12,0,30,0,1.1587753648985404,64,3255,1.5279458882164472,65,4292,1.6956212175151297,48,4763,0.0,0,0,1.3264506941972232,15,3726,0,0.0,0,0.0,13,0.0277,12,0.0255,0,0.0,445,0.9468,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69,1.0,0,0.0,0,0.0,2,0.029,18,0.2609,0,0.0,0,0.0,0,0.0,0,0.0,27,0,0,0,0,0,0,0.0,0.9574468085106383,SRI,False,False,False,True,True,390
kb-owl-syntax-unraveled-depth-4-constant-classes-value-nominals.ofn_functional.owl,6920.3623046875,7228,2.9410129464403907,183,3.0868912097882983,0.8283970707892596,73552,0,0,0.4643076923076923,0.0,0.0,4250,4026,4124,0,112,112,135,0,0.9895304998779464,0.9230769230769232,0,0.0,0,0,0,634,0.1762950908597776,102,6500,2.182695958774071,799,80476,2.993517765120694,45,110371,0.0,0,0,1.004936262544074,3,37052,0,0.0,0,0.0,13875,0.4543,0,0.0,0,0.0,16282,0.5331,386,0.0126,0,0.0,0,0.0,0,0.0,0,0.0,262,0.9887,3,0.0113,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,ALEO(D),False,False,False,True,True,6110
kb-owl-syntax-unraveled-depth-4-disjointness-constant-classes-value-classes.ofn_functional.owl,7998.259765625,7228,3.186968838526912,263,3.1861986814820136,0.8143931313993175,82738,0,0,0.41835320210701415,0.0,0.0,4239,4004,4100,0,88,88,109,0,0.9908807295416366,0.41462675714978187,0,0.0,0,0,0,0,0.1923528156996587,152,7214,2.395024530716724,799,89823,3.2096576365187715,52,120375,0.0,0,0,1.0069859215017063,19,37766,0,0.0,0,0.0,13875,0.4543,0,0.0,0,0.0,16326,0.5345,342,0.0112,0,0.0,0,0.0,0,0.0,0,0.0,262,0.9887,3,0.0113,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,ALCO(D),False,False,False,True,True,4950
nifcell.neuroscience-information-framework-nif-cell-ontology.14.owl.xml_functional.owl,704.4150390625,2941,1.5284322965755577,223,2.099527373575519,0.08034528552456839,1702,0,214,0.008698561391769822,0.0,0.0,0,0,0,0,0,0,0,0,0.992361341746928,0.9535510937968236,4,0.0011207621182404038,195,0,195,102,0.9923638778220452,948,2989,1.3081009296148738,948,3940,1.3725099601593624,18,4134,0.0,0,0,1.0737051792828685,4,3234,9,0.0372,0,0.0,193,0.7975,14,0.0579,0,0.0,26,0.1074,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69,1.0,0,0.0,3,0.0435,4,0.058,22,0.3188,0,0.0,0,0.0,0,0.0,0,0.0,27,0,0,5,26,24,0,0.0,0.9189189189189191,SROIF,False,False,False,True,True,280
kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-relation-axioms.ofn_functional.owl,6812.4501953125,6599,2.982568003940672,183,3.101306408099758,0.8276119402985075,72685,0,0,0.4804905239687848,0.0,0.0,4238,4009,4078,0,93,93,114,0,0.9885568976478069,0.9323140627488452,1134,0.16446700507614212,318,34,0,13,0.17354892205638475,53,6279,2.180237700386954,809,78881,2.999364289662797,45,108517,0.0,0,0,1.0050304035378663,3,36362,0,0.0,0,0.0,13304,0.4443,11,0.0004,0,0.0,16225,0.5419,341,0.0114,0,0.0,0,0.0,62,0.0021,0,0.0,341,0.9855,5,0.0145,127,0.3671,0,0.0,17,0.0491,0,0.0,0,0.0,0,0.0,0,0.0,5,0,0,2,231,234,0,0.0,0.9967532467532468,SHOIQ(D),False,False,False,True,True,3340
mp.mammalian-phenotype-ontology.281.owl.xml_functional.owl,1887.6640625,10299,1.2367220118458102,2439,2.3390864403231237,0.0,2438,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,1.2366249150402953,39,12736,1.2366249150402953,39,12736,1.2367220118458102,4,12737,0.0,0,0,1.2367220118458102,4,12737,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,AL,True,True,True,True,True,460
