"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP","EXPRESSIVITY","EL","QL","RL","DL","FULL","CAL_TIME"
"3572a8aa-be40-4c39-8471-1b0ec487faa9_dbpedia_3.5.owl_functional.owl","291.9072265625","1406","1.5056899004267426","0","1.7445928631847976","0.0","711","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","0","0.8916083916083916","29","255","5.765734265734266","201","1649","1.0","2","286","0.0","0","0","0.9965034965034965","1","285","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","564","0.5063","550","0.4937","18","0.0162","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","918","913","0","0.0","1.0","ALF(D)","false","false","false","true","true","1700"
"3301ada6-3da3-4bc7-9f8d-59d688449d28_Purlin.rdf_functional.owl","68.4951171875","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","450"
"3921ed64-a861-4a7d-8198-9ad7e8d4daab_b.obo.PREVIOUS_functional.owl","109.1025390625","647","1.0215716486902928","15","1.3660763676601857","0.0030911901081916537","14","0","0","0.00303951367781155","0.0","0.0","1","2","0","0","2","2","0","0","1.0","1.0","0","0.0","0","0","0","0","1.017001545595054","66","658","1.0200927357032457","66","660","1.0247295208655331","2","663","0.0","0","0","1.0216383307573416","2","661","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","1.0000","0","0.0000","0","0.0000","0","0.0000","1","0.5000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","1.0","ALE+","true","false","false","true","true","290"
"35792828-a7f8-4c81-a6fe-a27d3653630a_Haddock.rdf_functional.owl","68.5009765625","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","210"
"341aee03-a6fe-4465-a8cb-7c563cec6943_protonext.ttl_functional.owl","176.5458984375","778","1.2772785622593068","29","2.1800112554464928","0.001941747572815534","216","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.9980544747081712","1.0","0","0.0","0","0","0","72","1.050485436893204","44","541","1.741747572815534","44","897","1.0563106796116506","2","544","0.0","0","0","1.054368932038835","2","543","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","136","0.7120","55","0.2880","0","0.0000","2","0.0105","7","0.0366","0","0.0000","0","0.0000","0","0.0000","0","0.0000","77","0","0","16","165","121","0","0.0","0.9536082474226805","ALEHOI+(D)","false","false","true","true","true","480"
"334db5fd-9bae-4ad7-96fe-8d775d42b33e_AX_Machine.ttl_functional.owl","68.5830078125","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","150"
"394d425a-1f0f-4e2c-b38d-f882fa730f17_2009tinyRL.owl_functional.owl","28.435546875","56","3.296875","3","3.5488914642732827","0.4444444444444444","149","3","0","0.5","0.0","0.5","0","0","0","0","0","0","0","0","0.8823529411764706","0.5","0","0.0","0","0","0","23","0.3333333333333333","3","6","3.4444444444444446","19","62","1.7777777777777777","5","32","0.0","0","0","1.1111111111111112","2","20","0","0.0000","0","0.0000","3","0.3750","0","0.0000","0","0.0000","3","0.3750","2","0.2500","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","0.7143","2","0.2857","4","0.5714","3","0.4286","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","6","7","0","0.0","0.85","ALCOIF(D)","false","false","true","true","true","80"
"33ac6fba-02bb-4022-9d45-7313650ae601_Doppio.ttl_functional.owl","68.4951171875","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","140"
"356d962d-4302-443a-beca-84a2574f46ef_xamplefull.rdf_functional.owl","35.416015625","302","0.9966887417218543","0","0.21738325735979724","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","295","0.42857142857142855","3","3","42.57142857142857","256","298","0.8571428571428571","1","6","0.0","0","0","0.8571428571428571","1","6","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0","AL","true","true","true","true","true","90"
"33ef5eb5-89e6-4cb5-be90-46a5ee5c0e20_ssiondaily.rdf_functional.owl","228.935546875","799","1.701348747591522","47","2.622469053676291","0.16121495327102803","742","0","12","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.8430913348946136","0.8131578947368421","2","0.0014064697609001407","4","1","0","244","0.7616822429906542","50","326","2.8457943925233646","58","1218","1.7453271028037383","30","747","0.0","0","0","1.1074766355140186","11","474","3","0.0435","0","0.0000","2","0.0290","33","0.4783","1","0.0145","0","0.0000","1","0.0145","0","0.0000","1","0.0145","17","0.2464","11","0.1594","272","0.7839","75","0.2161","8","0.0231","1","0.0029","4","0.0115","6","0.0173","0","0.0000","0","0.0000","0","0.0000","107","0","0","47","301","298","2","0.005763688760806916","0.9302325581395349","SROIN(D)","false","false","false","true","true","590"
