"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP","EXPRESSIVITY","EL","QL","RL","DL","FULL","CAL_TIME"
"74aa452c-eb00-4ddc-a0d1-0ff78b3ec595_Bucksaw.ttl_functional.owl","68.5009765625","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","1120"
"72ebc752-8159-4388-9a00-31e93eee3a19_vatheAwong.owl_functional.owl","192.443359375","313","38.15856777493606","2","4.031737639990328","0.48427672955974843","14535","0","21","0.0410958904109589","0.0136986301369863","0.0","2","3","0","2","3","2","0","2","0.8544303797468354","0.8076923076923077","8","0.00936768149882904","11","363","0","171","0.4591194968553459","10","73","3.119496855345912","68","496","1.949685534591195","7","310","0.0","0","0","1.0062893081761006","2","160","1","0.0130","6","0.0779","27","0.3506","8","0.1039","0","0.0000","28","0.3636","0","0.0000","0","0.0000","3","0.0390","0","0.0000","4","0.0519","22","0.7857","6","0.2143","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","0","0","6","2","3","0","0.0","0.6470588235294118","ALCHOIQ(D)","false","false","false","true","true","1280"
"724efad5-eb55-43ff-bf0f-0065abcd8bcf__apartment.rdf_functional.owl","68.5654296875","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","280"
"779ef1e1-acf5-4a43-8c9f-1be6d5099194_viorsimple.obo_functional.owl","141.134765625","817","1.0902527075812274","65","2.059947683987767","0.016908212560386472","75","0","0","0.01598173515981735","0.0","0.0","1","3","0","0","2","2","0","0","1.0","1.0","0","0.0","0","0","0","0","1.0579710144927537","21","876","1.0748792270531402","21","890","1.0942028985507246","3","906","0.0","0","0","1.077294685990338","3","892","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","14","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0","ALE","true","true","false","true","true","450"
"77bee893-3fad-4727-ad08-6d78adc33e07_Liqueur.rdf_functional.owl","68.5009765625","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","220"
"7727b8c9-0c9e-4a0d-887c-d8d992e99693_LCE2.0Lite.owl_functional.owl","108.7626953125","124","1.6048387096774193","0","2.5820358117460778","0.0","75","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","0","0.975","6","78","2.0","39","160","0.9875","1","79","0.0","0","0","0.9875","1","79","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","44","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","38","0","0","0","42","40","0","0.0","1.0","ALH","true","true","true","true","true","140"
"77303968-c497-4705-a6d0-8ffb03509be8_Drug.owl_functional.owl","60.6748046875","226","1.8982300884955752","0","1.3426948278476178","0.0","203","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","0.0","0","0.0","0","0","0","0","0.0","0","0","2.0458715596330275","107","223","0.9908256880733946","1","108","0.0","0","0","0.9908256880733946","1","108","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","117","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","107","0","0","0","107","107","0","0.0","1.0","ALH","true","true","true","true","true","140"
"75badc89-afe7-47f7-ad3b-c9e6be31ec54_onto.rdf_functional.owl","19.7109375","141","0.9432624113475178","0","1.4703144156114916","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","0.0","0","0.0","0","0","0","56","0.0","0","0","5.0","31","55","0.9090909090909091","1","10","0.0","0","0","0.9090909090909091","1","10","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0","AL(D)","true","true","true","true","true","90"
"712b1598-e0ce-4a7d-afe2-ed25484f815e_figure6.owl_functional.owl","132.7861328125","282","2.4572072072072073","154","2.656646837486748","0.552901023890785","663","0","10","0.21352313167259787","0.010676156583629894","0.0","139","214","0","0","10","10","0","0","0.684931506849315","0.6037735849056604","259","0.3350582147477361","56","177","13","15","0.9590443686006825","12","281","2.6552901023890785","58","778","2.2286689419795223","9","653","0.0","0","0","1.522184300341297","8","446","0","0.0000","1","0.0062","9","0.0556","8","0.0494","58","0.3580","61","0.3765","0","0.0000","0","0.0000","15","0.0926","0","0.0000","10","0.0617","129","0.9556","6","0.0444","1","0.0074","9","0.0667","6","0.0444","1","0.0074","0","0.0000","0","0.0000","0","0.0000","58","0","0","69","133","128","0","0.0","0.8049382716049382","SHIQ(D)","false","false","false","true","true","380"
"79ad3e7a-658c-42e8-bda7-0247b2f9b31f_elontology.owl_functional.owl","96.4326171875","309","1.8686567164179104","14","2.014941490900565","0.23008849557522124","291","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.7678571428571429","1.0","0","0.0","0","0","0","0","0.8584070796460177","33","97","4.256637168141593","33","481","1.7256637168141593","8","195","0.0","0","0","1.1150442477876106","2","126","0","0.0000","0","0.0000","0","0.0000","26","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","102","0.4679","116","0.5321","100","0.4587","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","216","215","0","0.0","1.0","ALUF(D)","false","false","false","true","true","260"
