"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP","EXPRESSIVITY","EL","QL","RL","DL","FULL","CAL_TIME"
"25026944-4e55-4055-9c7d-b733fd0752e8_Sight_glass.rdf_functional.owl","68.5244140625","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","1060"
"1e0b92e4-0249-4b5f-b588-d038c0fd02b6_Liptauer.rdf_functional.owl","68.5068359375","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","290"
"229f3a92-f4b8-4716-a693-362c7f8533ce_mvco.owl_functional.owl","34.662109375","78","2.5149700598802394","37","2.5088541698483553","0.6137931034482759","273","0","15","0.12345679012345678","0.07407407407407407","0.0","4","5","0","0","4","3","0","0","0.7083333333333334","0.3872832369942196","34","0.15454545454545454","0","41","2","1","0.5586206896551724","10","81","2.1517241379310343","26","312","2.627586206896552","12","381","0.0","0","0","1.2482758620689656","6","181","0","0.0000","1","0.0112","16","0.1798","6","0.0674","30","0.3371","31","0.3483","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","0.0562","13","0.7222","5","0.2778","6","0.3333","0","0.0000","2","0.1111","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","3","17","18","0","0.0","0.9347826086956522","SIN(D)","false","false","false","true","true","270"
"1d7ab82b-263e-46d3-82e3-39cbcd1c9a2a_Comb.rdf_functional.owl","68.4833984375","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","210"
"1fcef593-a90f-456b-8aba-3eab11c65372_Foundation.owl_functional.owl","81.1328125","100","3.2330827067669174","0","3.1932883764128825","0.2857142857142857","299","0","18","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.8648648648648649","0.24836601307189543","0","0.0","0","6","0","1","0.5625","20","63","3.375","22","378","3.5535714285714284","19","398","0.0","0","0","0.9910714285714286","1","111","0","0.0000","0","0.0000","12","0.3750","2","0.0625","7","0.2188","5","0.1562","0","0.0000","0","0.0000","2","0.0625","0","0.0000","4","0.1250","13","0.8125","3","0.1875","9","0.5625","0","0.0000","0","0.0000","1","0.0625","0","0.0000","0","0.0000","0","0.0000","0","0","0","1","15","15","0","0.0","0.9512195121951219","ALCIN(D)","false","false","false","true","true","160"
"270cff5d-67f4-4521-9a61-104a2206450f_Shaper.ttl_functional.owl","68.4951171875","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","140"
"25e899a2-54cf-4e20-8f1a-4f960b1b1bc1_wizpol.owl_functional.owl","163.5732421875","291","2.7511210762331837","313","3.425789578464771","0.3904282115869018","787","0","2","0.5537525354969574","0.006085192697768763","0.0","67","113","0","2","4","4","0","2","0.9292929292929293","0.6512226512226512","295","0.36600496277915634","1","333","0","0","1.2418136020151134","37","493","2.4785894206549117","45","984","3.017632241813602","22","1198","0.0","0","0","1.7858942065491183","22","709","0","0.0000","0","0.0000","48","0.3097","6","0.0387","4","0.0258","79","0.5097","0","0.0000","0","0.0000","9","0.0581","1","0.0065","8","0.0516","49","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0","0","23","1","1","0","0.0","0.20689655172413793","ALCHIN","false","false","false","true","true","480"
"1eeb8b47-8f87-4a85-88c8-279f6d34e03d_CategoryDocinfo_functional.owl","18.845703125","83","1.3012048192771084","0","2.168758291333369","0.0","25","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","25","0.6666666666666666","9","14","2.4285714285714284","18","51","2.0","5","42","0.0","0","0","0.9523809523809523","1","20","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","12","0.4286","16","0.5714","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0","0","0","24","6","0","0.0","1.0","ALH(D)","true","true","true","true","true","80"
"206910c8-9e9f-443d-a3dd-700abec07633_ontoutf8.rdf_functional.owl","88.1875","317","1.4757505773672055","75","2.447165656431696","0.6185567010309279","206","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.375","0.24299065420560748","14","0.025547445255474453","33","0","0","112","1.1030927835051547","8","107","3.288659793814433","39","319","2.051546391752577","9","199","0.0","0","0","1.7628865979381443","9","171","0","0.0000","0","0.0000","0","0.0000","7","0.1167","13","0.2167","0","0.0000","0","0.0000","0","0.0000","2","0.0333","24","0.4000","14","0.2333","23","0.3333","46","0.6667","0","0.0000","0","0.0000","1","0.0145","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","0","0","0","59","55","0","0.0","1.0","ALUHN+(D)","false","false","false","true","true","320"
"207569ea-5ee1-409c-b66e-c85845ee84b8_Kesong_puti.rdf_functional.owl","68.5244140625","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","150"
"229fe87c-59b9-4e0f-91f4-24abbc0d7721_Leaf_valve.ttl_functional.owl","68.5185546875","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","120"
