"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP","EXPRESSIVITY","EL","QL","RL","DL","FULL","CAL_TIME"
"58cdafe1-027c-48b9-892f-f4910d27d31e_Country.owl_functional.owl","39.3681640625","76","1.8072289156626506","6","2.655476599897565","0.23333333333333334","69","0","0","1.0","0.0","0.0","1","0","0","0","2","0","0","0","1.0","1.0","7","0.06086956521739131","7","0","0","26","0.23333333333333334","1","7","2.033333333333333","24","61","1.4","7","42","0.0","0","0","1.1666666666666667","7","35","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","27","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","0","0","0","22","22","0","0.0","1.0","ALEH","true","true","false","true","true","800"
"60d724ea-faf6-4086-a0dd-52e7dcb2d5ac_iabibixmod.owl_functional.owl","32.83984375","102","1.937888198757764","71","2.4712792768753418","0.6020408163265306","151","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.3854166666666667","0.23008849557522124","15","0.06726457399103139","13","0","0","0","1.0510204081632653","7","103","2.0714285714285716","36","203","2.061224489795918","10","202","0.0","0","0","1.7142857142857142","9","168","0","0.0000","0","0.0000","0","0.0000","7","0.1186","9","0.1525","0","0.0000","0","0.0000","0","0.0000","2","0.0339","24","0.4068","17","0.2881","21","0.3559","38","0.6441","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","0","0","0","55","45","0","0.0","1.0","ALCHN(D)","false","false","false","true","true","210"
"59c674e9-e9c5-48b4-a2c9-2ecf3b2f4b21_agent_functional.owl","25.341796875","92","1.5913043478260869","21","2.042904258027006","0.27710843373493976","68","0","0","0.18518518518518517","0.0","0.0","1","2","0","0","2","2","0","0","0.8902439024390244","0.8181818181818182","20","0.17391304347826086","2","16","0","0","0.6506024096385542","16","54","1.5060240963855422","19","125","1.4819277108433735","3","123","0.0","0","0","1.2409638554216869","3","103","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","0.2174","14","0.6087","0","0.0000","0","0.0000","4","0.1739","0","0.0000","0","0.0000","30","0.9677","1","0.0323","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","0","0","5","25","27","0","0.0","0.9166666666666666","ALCHIN(D)","false","false","false","true","true","110"
"59c23576-3905-4768-807c-e42953a49469_PA8000.ttl_functional.owl","68.5009765625","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","340"
"59a00fe9-ba8b-4a08-984f-4152ae438c34_classified.obo_functional.owl","173.9345703125","603","1.5463659147869675","244","2.5665184378263737","0.2449748743718593","436","0","0","0.5439429928741093","0.0","0.0","699","756","0","0","9","9","0","0","1.0","1.0","0","0.0","0","0","0","0","1.0577889447236182","15","842","1.3027638190954773","16","1037","1.550251256281407","3","1234","0.0","0","0","1.3052763819095476","3","1039","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","195","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","1.0000","0","0.0000","0","0.0000","0","0.0000","1","0.5000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","1.0","ALE+","true","false","false","true","true","590"
"5fe247b2-0de3-4d7f-bbd8-33ad34b56a34_Chhena.rdf_functional.owl","68.4951171875","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","220"
"5f8c6211-341d-4797-aede-989d9490f3f9_Island.owl_functional.owl","81.8515625","300","1.8933333333333333","0","1.4426761740602014","0.0","268","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","0.0","0","0.0","0","0","0","3","0.0","0","0","2.041958041958042","141","292","0.993006993006993","1","142","0.0","0","0","0.993006993006993","1","142","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","154","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","141","0","0","0","141","141","0","0.0","1.0","ALH","true","true","true","true","true","240"
"5b9e6788-5891-46ce-bba0-e4be057b6056_KategorieFrauen_functional.owl","23.40234375","102","1.4019607843137254","0","2.04142558950755","0.0","41","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","59","0.4166666666666667","2","5","7.333333333333333","27","88","1.0833333333333333","2","13","0.0","0","0","0.9166666666666666","1","11","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","12","0.4444","15","0.5556","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0","0","0","24","6","0","0.0","1.0","ALH(D)","true","true","true","true","true","70"
"56c48430-1d7f-4c24-bc88-b18a1ebed4ba_confious.owl_functional.owl","36.15234375","133","2.0707547169811322","89","2.6250908651747182","0.5766423357664233","229","0","6","0.46715328467153283","0.0","0.0","54","84","0","0","8","8","0","0","0.8382352941176471","0.7933333333333333","66","0.22916666666666666","40","26","5","17","1.0","7","137","2.321167883211679","22","318","2.27007299270073","22","311","0.0","0","0","1.6423357664233578","22","225","0","0.0000","0","0.0000","0","0.0000","3","0.0380","10","0.1266","57","0.7215","0","0.0000","0","0.0000","2","0.0253","1","0.0127","6","0.0759","51","0.9107","5","0.0893","8","0.1429","0","0.0000","2","0.0357","0","0.0000","0","0.0000","0","0.0000","0","0.0000","25","0","0","3","32","51","0","0.0","0.9752066115702479","SHIN(D)","false","false","false","true","true","100"
"5ddd953c-18e1-4b2f-b531-0ee7563200d5_eOntology3.owl_functional.owl","33.9580078125","80","2.28","12","3.049737541983271","0.375","164","0","15","0.11764705882352941","0.023529411764705882","0.0","4","8","0","0","2","2","0","0","0.7815126050420168","0.5328947368421053","19","0.11875","3","15","6","0","0.7083333333333334","8","85","1.9666666666666666","12","236","2.341666666666667","6","281","0.0","0","0","1.0916666666666666","3","131","0","0.0000","1","0.0222","3","0.0667","19","0.4222","6","0.1333","16","0.3556","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","1.0000","0","0.0000","0","0.0000","0","0.0000","2","0.4000","0","0.0000","0","0.0000","0","0.0000","1","0.0000","1","0","0","2","0","1","0","0.0","0.5714285714285714","SRI","false","false","false","true","true","130"
