"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP","EXPRESSIVITY","EL","QL","RL","DL","FULL","CAL_TIME"
"f21e9602-33e8-4a5c-994a-281586702c06_goryFoafPerson_functional.owl","25.0048828125","129","1.317829457364341","2","2.108786792861353","0.0","41","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","0.7","0","0.0","0","0","0","61","0.3888888888888889","2","7","4.722222222222222","24","85","2.2222222222222223","9","40","0.0","0","0","1.0555555555555556","3","19","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","25","0.5435","21","0.4565","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0","0","0","40","7","0","0.0","1.0","ALCH(D)","true","true","true","true","true","970"
"mamo.mathematical-modelling-ontology.6.owl.xml_functional.owl","21.80859375","80","1.945054945054945","52","3.0495289149471096","0.125","86","0","0","0.4032258064516129","0.0","0.0","0","0","0","0","0","0","0","0","0.9885057471264368","0.9090909090909091","0","0.0","0","0","0","0","1.4090909090909092","12","124","1.8295454545454546","13","161","1.9545454545454546","6","172","0.0","0","0","1.5795454545454546","6","139","0","0.0000","1","0.0909","0","0.0000","0","0.0000","0","0.0000","10","0.9091","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","1","0","1","3","0","0.0","0.8","ALCR","false","false","false","true","true","190"
"ffd18405-75d1-4b05-821b-5f4491c85673_uery_languages_functional.owl","16.7080078125","81","1.3333333333333333","2","2.1976707543863685","0.0","27","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","26","0.5","2","7","4.0","18","56","1.4285714285714286","8","20","0.0","0","0","1.0714285714285714","3","15","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","12","0.4138","17","0.5862","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0","0","0","24","6","0","0.0","1.0","ALH(D)","false","false","true","true","true","90"
"fabe37dd-2308-4f1a-84e5-7bfc4136487b_onto.rdf_functional.owl","34.162109375","196","0.9591836734693877","0","1.6215610456780083","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","56","0.8939393939393939","6","59","1.7272727272727273","31","114","0.9848484848484849","1","65","0.0","0","0","0.9848484848484849","1","65","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0","AL(D)","true","true","true","true","true","190"
"fe654bb2-e8cb-47b5-9608-8d43597b25dd_functionsfn_functional.owl","94.392578125","299","1.159214830970556","6","1.8720029383893446","0.0","146","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","641","0.9758454106280193","28","202","3.753623188405797","171","777","1.7971014492753623","3","372","0.0","0","0","1.0241545893719808","2","212","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","45","0.6818","21","0.3182","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","34","0","0.0","1.0","AL(D)","false","false","true","true","true","500"
"f48c03dc-0ce0-44e3-a137-efb086711675_properties.owl_functional.owl","52.5546875","132","5.574324324324325","6","3.8018802828212284","0.47058823529411764","699","0","9","0.0","0.05","0.0","0","0","0","0","0","0","0","0","0.5151515151515151","0.4666666666666667","2","0.012121212121212121","0","0","0","101","0.5882352941176471","10","20","4.382352941176471","17","149","4.617647058823529","18","157","0.0","0","0","1.1470588235294117","4","39","9","0.5625","0","0.0000","0","0.0000","1","0.0625","5","0.3125","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.0625","13","1.0000","0","0.0000","1","0.0769","1","0.0769","2","0.1538","1","0.0769","0","0.0000","0","0.0000","0","0.0000","5","0","0","4","6","5","0","0.0","0.76","SHOIN","false","false","false","true","true","270"
"fdfa32dd-7fbf-414f-b236-856dcbca85b6_complex1.0.owl_functional.owl","60.3876953125","162","2.4124293785310735","2","3.20542389669338","0.13157894736842105","252","0","11","0.03896103896103896","0.0","0.0","0","0","0","0","0","0","0","0","0.8938053097345132","0.48125","0","0.0","0","0","0","0","0.6754385964912281","6","77","2.6140350877192984","48","298","2.0701754385964914","6","236","0.0","0","0","1.0087719298245614","3","115","0","0.0000","0","0.0000","0","0.0000","12","0.8000","0","0.0000","3","0.2000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","60","0.9524","3","0.0476","3","0.0476","6","0.0952","10","0.1587","0","0.0000","0","0.0000","0","0.0000","0","0.0000","61","0","0","30","50","50","0","0.0","0.8285714285714286","SHIF(D)","false","false","false","true","true","200"
"f89796a3-403e-4bd9-ac34-89f1d13854be_escription.owl_functional.owl","102.8701171875","274","1.7142857142857142","44","2.0012211359510124","0.538961038961039","255","0","1","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.45751633986928103","0.056818181818181816","0","0.0","0","0","0","57","0.44805194805194803","2","69","2.344155844155844","26","361","1.8506493506493507","13","285","0.0","0","0","1.2792207792207793","6","197","14","0.1687","0","0.0000","0","0.0000","5","0.0602","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.0120","41","0.4940","22","0.2651","77","0.6063","50","0.3937","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","127","124","0","0.0","1.0","ALUON(D)","false","false","false","true","true","260"
"fb56662b-9c2d-437c-b77a-ad131af3984f_eAndPetsv1.owl_functional.owl","25.7236328125","97","1.8636363636363635","6","2.4923221336753136","0.4830508474576271","143","0","3","0.1111111111111111","0.027777777777777776","0.0","1","1","0","0","2","2","0","0","0.8803418803418803","0.7868852459016393","8","0.07017543859649122","13","34","0","20","0.3050847457627119","6","36","1.4915254237288136","21","176","1.9830508474576272","4","234","0.0","0","0","1.0423728813559323","2","123","0","0.0000","2","0.0351","22","0.3860","4","0.0702","6","0.1053","21","0.3684","0","0.0000","0","0.0000","1","0.0175","1","0.0175","0","0.0000","13","0.9286","1","0.0714","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","0","0","3","2","4","0","0.0","0.75","ALCHIN(D)","false","false","false","true","true","140"
"ngsonto.ngs-ontology.21.owl.xml_functional.owl","81.15625","209","2.350383631713555","136","2.830702861080484","0.6844106463878327","544","12","2","0.0892018779342723","0.0892018779342723","0.0","19","49","0","2","4","4","0","2","0.48854961832061067","0.43568464730290457","171","0.31962616822429907","52","71","32","0","0.8098859315589354","6","213","2.2129277566539924","25","582","2.4372623574144487","12","641","0.0","0","0","1.5133079847908746","11","398","0","0.0000","15","0.0833","8","0.0444","14","0.0778","55","0.3056","53","0.2944","0","0.0000","6","0.0333","1","0.0056","28","0.1556","0","0.0000","93","0.7500","31","0.2500","2","0.0161","0","0.0000","16","0.1290","0","0.0000","0","0.0000","0","0.0000","0","0.0000","61","0","0","24","87","102","4","0.03225806451612903","0.918918918918919","SRIQ(D)","false","false","false","true","true","410"
"f8e0fcfb-a118-4de7-a7f3-16eddbf9901b_openpolis.owl_functional.owl","129.42578125","385","1.7116883116883117","0","1.841160175745194","0.0","274","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","0.0","0","0.0","0","0","0","32","0.0","0","0","7.297872340425532","41","343","0.9787234042553191","1","46","0.0","0","0","0.9787234042553191","1","46","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","72","0.2562","209","0.7438","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","274","262","0","0.0","1.0","AL(D)","false","false","true","true","true","290"
"f4fa2fcf-1ccf-4937-af4a-5692a87811b7_profile.owl_functional.owl","23.6201171875","55","1.7424242424242424","8","2.724957370261601","0.25","49","0","2","0.02857142857142857","0.0","0.0","0","0","0","0","0","0","0","0","0.7906976744186046","0.6170212765957447","0","0.0","0","0","0","0","0.7954545454545454","4","35","2.0454545454545454","8","90","1.6363636363636365","5","72","0.0","0","0","1.1590909090909092","4","51","0","0.0000","1","0.0909","1","0.0909","1","0.0909","0","0.0000","2","0.1818","0","0.0000","0","0.0000","1","0.0909","0","0.0000","5","0.4545","15","0.7500","5","0.2500","12","0.6000","0","0.0000","0","0.0000","1","0.0500","0","0.0000","0","0.0000","0","0.0000","2","0","0","1","20","20","0","0.0","0.9642857142857143","ALCHIN(D)","false","false","false","true","true","110"
"ffcd7609-f034-4a9f-8aa4-e47c98dd06c9_onto.rdf_functional.owl","19.4296875","139","0.9496402877697842","0","1.452208180656125","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","0.0","0","0.0","0","0","0","56","0.0","0","0","5.0","31","55","0.9090909090909091","1","10","0.0","0","0","0.9090909090909091","1","10","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0","AL(D)","true","true","true","true","true","70"
"poro.porifera-ontology.4.owl.xml_functional.owl","164.4296875","718","1.5531215772179627","208","2.551984644140441","0.2141255605381166","521","6","41","0.18415178571428573","0.005580357142857143","0.0","394","496","0","0","7","7","0","0","0.9707536557930259","0.9464847848898216","273","0.28290155440414505","36","130","147","2","1.0044843049327354","39","896","1.352017937219731","56","1206","1.5751121076233183","5","1405","0.0","0","0","1.2320627802690582","5","1099","0","0.0000","3","0.0157","42","0.2199","7","0.0366","0","0.0000","123","0.6440","0","0.0000","0","0.0000","2","0.0105","0","0.0000","14","0.0733","19","1.0000","0","0.0000","0","0.0000","0","0.0000","3","0.1579","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0","0","1","1","1","4","0.21052631578947367","0.9285714285714286","SRIQ","false","false","false","true","true","560"
"psds.plant-structure-development-stage.6.owl.xml_functional.owl","50.9013671875","297","1.0751633986928104","21","1.8374865437582004","0.03","23","0","0","0.05806451612903226","0.0","0.0","68","79","0","0","3","3","0","0","1.0","1.0","0","0.0","0","0","0","0","1.0333333333333334","20","310","1.0633333333333332","20","319","1.0966666666666667","3","329","0.0","0","0","1.0666666666666667","3","320","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","9","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","3","0.5000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","1.0","ALE+","true","false","false","true","true","120"
"f2385330-02bf-41db-8aa6-73b0fcffcba5_Fretsaw.ttl_functional.owl","68.5009765625","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","290"
"ogms.ontology-for-general-medical-science.8.owl.xml_functional.owl","73.1982421875","223","2.2262569832402233","70","2.9662909540997258","0.5115384615384615","457","12","6","0.05154639175257732","0.08762886597938144","0.0","82","101","0","0","3","3","0","0","0.640926640926641","0.6502242152466368","169","0.3626609442060086","52","71","32","18","0.7461538461538462","18","194","2.003846153846154","35","521","2.0692307692307694","10","538","0.0","0","0","1.2653846153846153","7","329","4","0.0301","15","0.1128","8","0.0602","12","0.0902","55","0.4135","32","0.2406","0","0.0000","6","0.0451","1","0.0075","0","0.0000","0","0.0000","80","1.0000","0","0.0000","2","0.0250","0","0.0000","16","0.2000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","61","0","0","24","57","61","4","0.05","0.8933333333333333","SROIQ","false","false","false","true","true","340"
"ocre.ontology-of-clinical-research.23.owl.xml_functional.owl","199.0068359375","640","2.047227926078029","109","2.9062883902190944","0.4583333333333333","1058","9","41","0.17857142857142858","0.03125","0.013392857142857142","27","65","0","2","6","6","0","2","0.8525730180806675","0.6758832565284179","138","0.12266666666666666","157","89","0","39","0.6222222222222222","16","448","1.8791666666666667","59","1353","2.1347222222222224","10","1537","0.0","0","0","1.15","7","828","4","0.0121","14","0.0424","95","0.2879","31","0.0939","33","0.1000","133","0.4030","7","0.0212","0","0.0000","2","0.0061","3","0.0091","8","0.0242","156","0.7536","51","0.2464","53","0.2560","0","0.0000","0","0.0000","2","0.0097","0","0.0000","0","0.0000","0","0.0000","116","0","0","30","96","132","2","0.00966183574879227","0.925754060324826","ALCROIQ(D)","false","false","false","true","true","740"
"f882cdd1-fb60-424c-9ab6-e991d94a9db1_inOntology.owl_functional.owl","44.9228515625","176","1.4806629834254144","0","2.5668641282691627","0.09090909090909091","89","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.9069767441860465","1.0","0","0.0","0","6","0","32","0.6363636363636364","6","28","3.1136363636363638","15","137","1.3409090909090908","7","59","0.0","0","0","0.9772727272727273","1","43","0","0.0000","0","0.0000","0","0.0000","4","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","23","0.5227","21","0.4773","24","0.5455","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","4","42","40","0","0.0","0.9636363636363636","ALUIF(D)","false","false","false","true","true","190"
"f8e1d7f3-005c-4b9d-9b17-2e4a0f2105c1_vation_v12.owl_functional.owl","86.9013671875","160","2.702439024390244","38","2.965490929686252","0.6164383561643836","355","0","0","0.15","0.06666666666666667","0.0","7","14","0","0","5","4","0","0","0.5138888888888888","0.4","92","0.21052631578947367","28","40","11","49","0.821917808219178","9","60","4.698630136986301","66","343","2.3835616438356166","14","174","0.0","0","0","1.5068493150684932","14","110","0","0.0000","0","0.0000","0","0.0000","4","0.0889","17","0.3778","10","0.2222","0","0.0000","0","0.0000","12","0.2667","0","0.0000","2","0.0444","41","0.5190","38","0.4810","29","0.3671","0","0.0000","6","0.0759","0","0.0000","0","0.0000","0","0.0000","0","0.0000","45","0","0","19","79","77","0","0.0","0.9254901960784314","SHOIQ(D)","false","false","false","true","true","140"
"ff4a2728-4921-46ca-8082-86bd2d52424b_Lineage.owl_functional.owl","57.8330078125","209","1.826086956521739","61","2.892426395308854","0.4462809917355372","230","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.55","0.5041322314049587","12","0.033426183844011144","20","14","0","11","0.9669421487603306","9","117","2.2975206611570247","44","278","2.0","11","242","0.0","0","0","1.4958677685950412","11","181","0","0.0000","0","0.0000","0","0.0000","4","0.0741","27","0.5000","0","0.0000","0","0.0000","0","0.0000","2","0.0370","14","0.2593","7","0.1296","124","0.8857","16","0.1143","2","0.0143","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","59","0","0","42","64","60","26","0.18571428571428572","0.83399209486166","ALCRIQ(D)","false","false","false","true","true","150"
"f9df910c-7467-40b2-a7ab-c2c8a6175193_Wine_color.ttl_functional.owl","68.5185546875","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","160"
"fb6467f4-e6d8-4ed5-8513-30c6ce02e1fa_hogwarts.owl_functional.owl","27.603515625","80","1.8952380952380952","5","2.747738700392785","0.46296296296296297","96","0","1","0.0","0.04","0.0","0","0","0","0","0","0","0","0","0.7169811320754716","0.5365853658536586","4","0.03125","20","8","0","33","0.46296296296296297","5","25","2.240740740740741","14","121","2.1481481481481484","5","116","0.0","0","0","1.0740740740740742","4","58","1","0.0400","1","0.0400","8","0.3200","1","0.0400","8","0.3200","3","0.1200","2","0.0800","0","0.0000","0","0.0000","1","0.0400","0","0.0000","12","0.9231","1","0.0769","4","0.3077","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","0","0","2","6","6","0","0.0","0.9047619047619048","ALCHOIN(D)","false","false","false","true","true","70"
"f9fc0b36-909c-4dd2-be4c-de5910c531f4_chitecture.owl_functional.owl","78.84375","119","2.7419354838709675","60","3.29473695071997","0.43373493975903615","290","0","3","0.17","0.01","0.0","38","63","0","0","7","7","0","0","0.7439024390243902","0.2796208530805687","25","0.07163323782234957","0","67","0","45","1.2048192771084338","9","100","3.63855421686747","20","302","3.5180722891566263","18","292","0.0","0","0","1.7108433734939759","7","142","0","0.0000","0","0.0000","0","0.0000","2","0.0556","2","0.0556","15","0.4167","9","0.2500","0","0.0000","3","0.0833","1","0.0278","4","0.1111","10","0.8333","2","0.1667","3","0.2500","1","0.0833","0","0.0000","1","0.0833","0","0.0000","0","0.0000","0","0.0000","0","0","0","4","10","10","0","0.0","0.7931034482758621","ALCOIN(D)","false","false","false","true","true","130"
"f2283d50-56f4-4660-8e5f-a016753cca10_Production.owl_functional.owl","86.9677734375","196","2.4558303886925796","76","2.743889575877197","0.5028901734104047","420","0","9","0.19230769230769232","0.0","0.0","87","120","0","0","6","6","0","0","0.7209302325581395","0.609375","133","0.255278310940499","20","78","12","0","0.9017341040462428","11","156","2.861271676300578","52","495","2.1907514450867054","8","379","0.0","0","0","1.4335260115606936","7","248","0","0.0000","0","0.0000","6","0.0690","7","0.0805","28","0.3218","33","0.3793","0","0.0000","0","0.0000","10","0.1149","0","0.0000","3","0.0345","103","0.9450","6","0.0550","0","0.0000","7","0.0642","6","0.0550","0","0.0000","0","0.0000","0","0.0000","0","0.0000","52","0","0","55","107","102","0","0.0","0.8115501519756839","SHIN(D)","false","false","false","true","true","170"
"phenx.phenx-phenotypic-terms.10.owl.xml_functional.owl","64.56640625","369","0.997289972899729","0","0.6513830955650897","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","0","0.9186991869918699","16","339","0.9186991869918699","16","339","0.997289972899729","1","368","0.0","0","0","0.997289972899729","1","368","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0","AL","true","true","true","true","true","170"
"fa2ad847-9e2a-44b5-95a3-dbb49b459629_ontology.owl_functional.owl","40.076171875","99","2.0470588235294116","99","2.3814001207323874","0.6396396396396397","178","0","0","0.014814814814814815","0.0","0.0","0","0","0","0","0","0","0","0","0.37272727272727274","0.3333333333333333","0","0.0","0","0","0","0","1.2162162162162162","18","135","2.09009009009009","18","232","2.2162162162162162","17","246","0.0","0","0","1.882882882882883","12","209","0","0.0000","0","0.0000","0","0.0000","5","0.0704","3","0.0423","2","0.0282","7","0.0986","0","0.0000","9","0.1268","19","0.2676","26","0.3662","13","0.2453","40","0.7547","16","0.3019","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0","0","0","50","48","0","0.0","1.0","ALCHON(D)","false","false","false","true","true","110"
