Ontology,SIZE (KB),SOV,ENR,TIP,EOG,RCH,CYC,GCI,HGCI,ESUB,DSUB,CSUB,SUPECHN,SUBECHN,SUBCCHN,SUPDCHN,DSUPECHN,DSUBECHN,DSUBCCHN,DSUPDCHN,ELCLSPRT,ELAXPRT,HLC,RHLC,IHR,IIR,ITR,IND,aNOC,mNOC,tNOC,aCID,mCID,tCID,aCOD,mCOD,tCOD,aDIT,mDIT,tDIT,aNOP,mNOP,tNOP,ENUM,ENUMP,NEG,NEGP,CONJ,CONJP,DISJ,DISJP,UF,UFP,EF,EFP,VALUE,VALUEP,SELF,SELFP,MNCAR,MNCARP,MXCAR,MXCARP,CAR,CARP,OBP,OBPP,DTP,DTPP,FUN,FUNP,SYM,SYMP,TRN,TRNP,IFUN,IFUNP,ASYM,ASYMP,REFLE,REFLEP,IRREF,IRREFP,SUBP,EQVP,DISP,INV,DOMN,RANG,CHN,CHNP,ELPROP,EXPRESSIVITY,EL,QL,RL,DL,FULL,CAL_TIME
751733b5-5085-46e9-ac08-71cfcf0257c1_ndVolcanic.owl_functional.owl,1088.6396484375,3927,1.5610978000435636,1177,2.5959077342420973,0.1617933723196881,2588,0,396,0.01948051948051948,0.0,0.0,8,15,0,0,2,2,0,0,0.8532780892030222,0.7843929406761642,478,0.08725812340270171,333,47,35,159,1.013157894736842,53,4158,1.3418615984405458,53,5507,1.5599415204678362,10,6402,0.0,0,0,1.286549707602339,7,5280,0,0.0,0,0.0,0,0.0,6,0.009,430,0.6476,62,0.0934,163,0.2455,0,0.0,0,0.0,0,0.0,3,0.0045,202,0.8487,36,0.1513,0,0.0,3,0.0126,6,0.0252,0,0.0,0,0.0,0,0.0,0,0.0,90,21,0,11,44,113,0,0.0,0.8187702265372169,SHOIN(D),False,False,False,True,True,4290
866f4702-ccf3-4395-b143-1cc59339573c_chebi.obo_functional.owl,18715.193359375,44282,2.430085919080998,71474,2.843175698357622,0.2993717260915666,100698,0,0,0.39743744816145976,0.0,0.0,74303,103468,0,0,23,22,0,0,1.0,1.0,1168,0.010091061462167159,0,0,1168,0,1.83167956448116,5427,115742,2.1310512905727257,5427,134659,2.4304704932820584,28,153579,0.0,0,0,2.1310987671904917,28,134662,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18917,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,1.0,ALE+,True,False,False,True,True,15130
99986c5d-c501-438d-a40f-d2da2f167ed7_eFrequency.owl_functional.owl,1264.2978515625,4803,1.4957904583723105,821,2.505090090223618,0.14793741109530584,2668,0,248,0.025866969869243892,0.0,0.0,13,23,0,0,2,2,0,0,0.8759248719408081,0.8376841561126906,375,0.05602031670152375,564,13,15,1174,1.0008534850640114,53,3518,1.6142247510668564,90,5674,1.4739687055476531,9,5181,0.0,0,0,1.2332859174964441,9,4335,0,0.0,0,0.0,0,0.0,2,0.0038,245,0.4712,84,0.1615,175,0.3365,0,0.0,5,0.0096,0,0.0,9,0.0173,501,0.94,32,0.06,0,0.0,3,0.0056,7,0.0131,0,0.0,0,0.0,0,0.0,0,0.0,311,48,0,12,77,183,0,0.0,0.8388969521044993,SHOIN(D),False,False,False,True,True,1470
9617adf3-3b67-46f4-a552-310c362a7450_quality_1.owl_functional.owl,740.2021484375,2262,1.144503842298697,211,0.9851318782243002,0.0865659452837893,865,0,187,0.00942236788201557,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.9776785714285714,2,0.0003207698476343224,188,0,188,3520,0.9967333605553288,884,2441,2.7068191098407515,1386,6629,1.3503470804409965,4,3307,0.0,0,0,1.0857492854226214,3,2659,0,0.0,0,0.0,187,0.8821,0,0.0,0,0.0,25,0.1179,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,1.0,0,0.0,0,0.0,0,0.0,3,0.1765,0,0.0,0,0.0,0,0.0,0,0.0,4,0,0,0,11,9,0,0.0,1.0,SH,False,False,False,True,True,900
99a7ea8c-0ff4-41fb-a1c5-3d3bf9b30a13_emapasimple.obo_functional.owl,1641.3837890625,5598,1.2840088839533592,447,2.1729760753449927,0.22311753264795775,2046,0,0,1.0,0.0,0.0,6036,6016,0,0,12,12,0,0,1.0,1.0,0,0.0,0,0,0,0,0.8387051958877466,54,6037,1.0618227285357045,54,7643,1.2850791886635176,7,9250,0.0,0,0,1.0619616560155598,7,7644,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1606,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,4,0.6667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,1.0,ALE+,True,False,False,True,True,1140
7102c305-adbc-4a7f-9cc7-ce5354c1b98c_cyc.xml_functional.owl,9823.9423828125,7676,3.072303282959875,4012,2.559851673643709,0.0,15915,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.8453264094955489,0,0.0,0,0,0,3491,2.3235893949694084,1930,6836,7.975866757307954,2842,23465,6.436097892590076,33,18935,0.0,0,0,2.3633582596872875,10,6953,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1241,0.9992,1,0.0008,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1155,0,0.0,1.0,ALC(D),True,True,False,True,True,1630
856feef8-156c-430a-b765-afd49a5a5ff3_logy_F_d_S.owl_functional.owl,1233.1298828125,867,5.630914826498422,7,4.52493257958209,0.5892857142857143,4520,0,0,0.0,0.1176470588235294,0.0,0,0,0,0,0,0,0,0,0.6936936936936937,0.8301886792452831,14,0.0026296018031555218,1937,277,521,672,0.4553571428571429,9,51,7.7767857142857135,173,871,1.7589285714285714,11,197,0.0,0,0,1.0535714285714286,2,118,0,0.0,0,0.0,2,0.0303,5,0.0758,22,0.3333,30,0.4545,0,0.0,0,0.0,6,0.0909,0,0.0,1,0.0152,62,0.6458,34,0.3542,14,0.1458,11,0.1146,0,0.0,0,0.0,37,0.0,0,0.0,8,0.0,76,0,11,6,43,59,0,0.0,0.7245283018867924,SRIQ(D),False,False,False,True,True,1060
817a1834-8685-4afa-885d-635c35f6139c_e.obo.PREVIOUS_functional.owl,2071.7939453125,2747,3.3479784366576815,7755,2.716034661843672,0.2599892008639309,8711,0,0,0.733822548365577,0.0,0.0,3931,9402,0,0,14,14,0,0,1.0,1.0,465,0.04430681276798475,0,0,465,0,2.8328833693304536,1936,10493,3.0928725701943844,1936,11456,3.3534017278617716,11,12421,0.0,0,0,3.0934125269978403,11,11458,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,963,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,2,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,1.0,ALE+,True,False,False,True,True,860
861440fd-a371-4ec5-86cd-3ef8649e0cd3_event.owl2_functional.owl,1146.93359375,3631,1.945552319067892,3391,2.753070911460212,0.18658892128279886,4220,0,0,0.4452679589509692,0.0,0.0,2985,4337,0,0,10,10,0,0,1.0,1.0,3124,0.4450776463883744,201,0,2824,0,1.5734469612020632,240,7016,1.7600358824848619,240,7848,1.9468490692980491,22,8681,0.0,0,0,1.76026014801525,22,7849,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,832,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,2,0,0,0,0,0,0,0.0,1.0,ALEH+,True,False,False,True,True,520
835f4679-69df-480e-bdab-2f3d360dd945_rioensembl.obo_functional.owl,26621.9345703125,57775,2.8279848255425843,108209,2.589808008271933,0.05935820166150839,112277,0,219,0.4633544629090286,0.0,0.0,6889,19271,0,0,8,8,0,0,1.0,0.9999657883392976,64794,0.44327230933420897,32317,0,32364,0,2.3769832220231306,32312,145923,2.4435250040723244,32312,150008,2.8291741325948854,7,173683,0.0,0,0,2.762632350545692,7,169598,0,0.0,0,0.0,219,0.0601,0,0.0,0,0.0,3425,0.9399,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,1.0,0,0.0,0,0.0,5,0.1724,8,0.2759,0,0.0,0,0.0,0,0.0,0,0.0,9,0,0,0,0,0,0,0.0,0.7727272727272727,SHI,False,False,False,True,True,12790
