file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
e79238fa-8f1b-45d8-8305-3b3528b3075a_s_musculus.owl_functional.owl,4221,302,54560,527,129664,567,121608
e7d61208-c9b9-4fdb-8e37-f8c860d428da_matrIon.owl_functional.owl,1958,184,43252,228,69544,249,67536
e8295f2b-c561-4670-b961-db663b69a4c2_nnotations.owl_functional.owl,240466,13876,1866508,26505,3794112,27539,3555132
e82977a6-5338-4a22-b433-10495a8ee286_matrIon.owl_functional.owl,2124,187,45508,233,63392,221,60456
e8637f06-c9df-4572-ad81-4ede6928d061_attributes.obo_functional.owl,2799,171,36872,348,86484,336,83112
e868239e-b519-42e5-807c-a017aea2e208_usequivmod.owl_functional.owl,13282,788,132716,1492,318132,1447,305288
e88b0784-1b3b-48b6-ba0f-2c29699e5d95_cule_role.owl2_functional.owl,2953,181,37660,307,76020,294,72460
e8db2b6b-ad21-43e1-a6c5-f0b5513e95b3_classified.owl_functional.owl,923,100,29720,142,42192,135,40852
e8dc5b73-c9fd-46d2-a08c-2c635303d104_DO_XP_ALL_functional.owl,43373,6973,1024180,7507,1173484,7412,1167884
e9224feb-c525-4f9f-843b-86303568f33a_Provenance.owl_functional.owl,2094,179,44672,231,62480,220,59516
e94042d2-3513-4cfd-a335-755c4ca94315_matrElement.owl_functional.owl,2099,187,44980,235,62732,224,60092
e984be5d-925a-49ba-9a7e-571102d70d09_NEMO.owl_functional.owl,1223,114,32100,258,49444,243,48488
e99a3212-6a2d-49e3-b709-7a20e7436be7_ncbitaxon.obo_functional.owl,289194,17877,2206168,37437,5784228,34554,5441020
e9abc0b7-1082-487d-a95c-bc2455451128_opFraction.owl_functional.owl,2107,180,44360,230,62104,220,59432
e9c27822-3ba6-4558-bb8e-0d87561f3210_ontosem.owl_functional.owl,12938,409,73360,632,141712,619,138728
e9d52528-ebdf-432c-856b-37150f9c0a9d_morphology.owl_functional.owl,2084,182,44008,229,61480,220,59000
ea25461a-8958-4438-ae3e-d27d2ca77690_olTectonic.owl_functional.owl,2010,176,44304,236,70304,231,67460
ea2a8aa3-8934-4c4a-ab4e-1cfb24e2a8cb_alResource.owl_functional.owl,1965,181,43288,231,69644,235,68392
ea5fefc5-97af-4b48-a58a-62306ea2b3ab_reprMath.owl_functional.owl,2013,182,44428,245,71984,225,67192
ea684dbf-d36b-4f7c-b5dd-a71687b2dafa_type.rdf_functional.owl,819,53,20836,89,28128,83,27688
ea8f7f81-a1d4-4c6a-955a-6d7f8d2148aa_attributes.owl_functional.owl,33058,4913,540852,1339333,74369912,853460,57082452
eab43388-f386-4674-8a1f-32a939c31031_tology.1_0.obo_functional.owl,15881,1059,146576,2264,353308,2352,338884
eacaa4c8-f785-40e0-8348-450d76ad76b1_mpoundAcid.owl_functional.owl,977,109,29804,138,39688,136,38888
ead6b480-6607-4bb4-898a-a4b0f62dd553_VOCAB_sic.ttl_functional.owl,1709,222,55592,229,57128,221,55368
eaf29844-6857-4773-b676-e77a2046a79b_COSMOtop877.owl_functional.owl,5834,794,174252,31548,337232,31040,319220
eb264056-1e9b-4c50-a63d-7aad7cfad1b6_eFrequency.owl_functional.owl,2011,183,44064,246,72584,242,68736
eb3935a2-5c42-4f91-9277-34052419fa97_COSMOMod.owl_functional.owl,4751,516,141488,15683,255228,15541,243864
eb4ac1e9-bba1-43e3-ab89-2cbcaa98cdc7_pe_xp_all.owl2_functional.owl,5971,816,116828,1129,265060,1105,259056
eb734511-a7f4-4d75-9e9a-1b598322f8ef_psims.owl_functional.owl,766,69,23236,110,33628,107,32740
ebd19a90-2a41-4775-9387-7f7ff69d953a_sportation.owl_functional.owl,2085,188,43928,239,61676,238,58960
ec617de2-7fac-4d03-b9af-dcceb8ba9c94_nstability.owl_functional.owl,2131,194,45572,250,63112,229,60292
eca8b849-e953-4274-b09d-0aac24d03458_lexicon.owl_functional.owl,807,99,31532,107,32788,100,32056
ece27dad-8196-4e9c-9146-fae380c3d7ac_ceRelation.owl_functional.owl,2011,185,44088,239,69244,231,67448
ed5c5fc6-1bf2-478d-9574-c543bb8e5f03_latest.07.owl_functional.owl,21832,1207,179068,2667,543752,24027,510188
ed93aaec-ff97-41fd-9f21-693dfcfbc538_matrAnimal.owl_functional.owl,1977,204,43104,240,72144,227,69248
edam.edam-bioinformatics-operations-data-types-formats-identifiers-and-topics.19.owl.xml_functional.owl,852,99,27544,123,35320,129,34248
edbbd162-3ec2-4c98-b42d-38c0687ab9a6__instances.owl_functional.owl,2157,727,652456,719,654916,741,652820
edd6a66a-b8bf-4719-93cb-43be2a14b03d_icalistype.owl_functional.owl,6542,432,61984,676,126132,634,118860
ee522205-61f3-44de-bf09-9a586364489f_Statistics.owl_functional.owl,2011,194,44156,263,70944,254,68848
ee940636-1579-4735-946b-baaf38d8efba_asfarttbox.owl_functional.owl,3686,224,40676,349,65536,333,63652
ee9aec54-77cf-4280-ae15-8f84d8d946c2_propEnergy.owl_functional.owl,2085,201,43972,266,61624,264,58832
eed3f51a-1a2b-415c-be9e-ad364ee155c0_egicustype.owl_functional.owl,9711,668,84108,1059,176968,988,166900
eed6d725-5a31-482a-bbd7-0990f3887fc7_anCommerce.owl_functional.owl,2088,232,44084,276,61668,269,59016
ef021099-0adc-40d8-94d0-01f1b8afe042_ph_protege.rdf_functional.owl,2021,234,50192,233,52284,237,50536
ef64d0f0-cfcb-4835-9131-6293800b96b5_irculation.owl_functional.owl,1194,139,32528,169,44672,163,43388
efc9f05a-9952-4145-906a-fe3b7747d61b_quanSpace.owl_functional.owl,2010,209,44136,274,72820,269,70304
efcf6587-77cb-4ab3-ab56-4d4c7e706302_hp.obo_functional.owl,3066,271,39288,486,80304,435,76700
efdc2a3d-b99d-4695-9d86-c000183b0c47_emapmerged.obo_functional.owl,5163,341,52856,569,104836,534,100556
efo.experimental-factor-ontology.116.owl.xml_functional.owl,4324,351,51036,607,110588,600,105144
ehdaa2.human-developmental-anatomy-ontology-abstract-version-2.31.owl.xml_functional.owl,3658,216,39584,295,55988,286,55164
ehdaa.human-developmental-anatomy-ontology-abstract-version-1.6.owl.xml_functional.owl,926,67,21380,111,30820,103,29940
ehda.human-developmental-anatomy-ontology-timed-version.6.owl.xml_functional.owl,3216,216,38340,335,71580,325,68104
emap.mouse-gross-anatomy-and-development-ontology.6.owl.xml_functional.owl,5231,346,53064,547,105188,527,100380
ep.cardiac-electrophysiology-ontology.2.owl.xml_functional.owl,31033,5069,499820,6741,822180,6434,792716
ero.eagle-i-research-resource-ontology.13.owl.xml_functional.owl,1287,140,33092,605,103532,610,102176
f0203f35-c445-4cb6-bf99-d6d64b372c5b_ndVolcanic.owl_functional.owl,2141,226,45236,279,63272,244,60444
f0912635-b51b-4fd3-8785-d15c2e6e9504_iensentrez.owl_functional.owl,7992,603,85740,1271,202268,1171,194292
f0be42f5-c048-4674-be77-0d7bfaafee68_DO_XP_ALL.obo_functional.owl,4512,593,80788,837,150768,795,146116
f136da36-8ce0-43c5-a481-7c50847b0cbc_ossAnatomy.obo_functional.owl,922,92,24404,110,28616,95,27972
f138250e-bab0-478e-92fc-55b7c3622929_realmSoil.owl_functional.owl,1976,206,43396,266,72644,248,68896
f1395437-68d1-4c5a-8615-b7714be541fb_reprSciLaw.owl_functional.owl,2100,217,44632,252,62088,255,59328
f1a3c515-1707-4b21-80c0-0d078168e977_atomy_edit.obo_functional.owl,1130,83,23344,118,30988,116,30276
f1daa98a-0c0c-4611-8088-28ef21771a7e_emapasimple.owl_functional.owl,1973,134,29584,231,52324,231,50280
f22829c6-cad7-4426-8cdc-068254131c37_physThermo.owl_functional.owl,982,119,29940,152,39812,130,38988
f22ea3c4-48f8-4d7e-a116-4db444c359fa_bi.obo.CURRENT_functional.owl,15431,1273,138672,1749,340332,1675,328840
f23e4793-ead3-4f38-951d-1c12c63d5572__taxonomy.owl2_functional.owl,1843,126,28560,211,55276,191,52868
f24457ab-cea2-4017-b9f0-e77f9f1f4f39_notype_xp.owl2_functional.owl,1834,133,29704,261,63900,244,62420
f252ccbd-f4b4-44e0-8b46-7a106deca8f8_Discipline.owl_functional.owl,953,103,29916,140,42456,138,41384
f2886abb-ef43-4027-b10c-0428ef3eab8a_rumVisible.owl_functional.owl,977,104,30252,129,40012,128,38896
f2a8ee0b-442b-4249-92b7-0299afc47da6_gina.owl_functional.owl,20854,1478,201972,43181,6153488,38242,6157072
f2babe5c-6e4f-48ca-92f6-381a41d36082_risdiction.owl_functional.owl,2086,214,43936,266,61284,246,58564
f2fab68c-f149-405b-b160-6d2334020488_geolFault.owl_functional.owl,1413,152,39688,204,52168,210,50588
f30cbd74-d9fb-45da-aca0-051bc9d941af_s_xp_chebi.obo_functional.owl,1392,106,26464,218,52820,215,51016
f32c1ea2-7ec2-40e7-aed1-a7c29a1bb15a_morphology.owl_functional.owl,2011,195,44220,273,72556,253,68724
f36ffc63-a5c0-44df-afea-c463d907ccb5_Molecule_1.owl_functional.owl,4017,316,54120,376,70320,342,68644
f396bcf2-274c-4c9b-b57d-423a0c492ab9_ext.owl_functional.owl,9990,2245,225764,213036,52014560,219644,49914656
f3a57be5-40a5-41b6-ac20-b5a80e1df045_qurec20.owl_functional.owl,1563,433,123456,429,137764,437,136456
f3da304d-bb0c-4f04-89a5-70ace0174cfc_dbpedia_3.9.owl_functional.owl,874,106,25224,101,27144,99,26364
f3eca674-c224-417b-a3d3-20add1c3ea2c_matrElement.owl_functional.owl,1957,193,42968,251,71096,237,67020
f3eec2f1-c8dc-432c-ae05-0fdd8e4268f8_lianataxon.owl_functional.owl,12199,743,107460,1165,240004,1128,227304
f3fdd732-54e6-4bc4-8484-6dca7302f377_testinalis.obo_functional.owl,15179,1485,193332,1721,279136,1630,268644
f3ff1191-4b1f-416d-a030-062313a988cd_ulusModIDs.obo_functional.owl,41556,4366,554032,5197,797532,5383,763984
f44b237a-8be6-4976-b61e-301bf300b82a_eolOceanic.owl_functional.owl,1966,203,43336,261,70204,249,69316
f468e940-3a50-4b60-bd2a-e628b73838ec_prSciUnits.owl_functional.owl,2041,209,44956,268,73476,258,69428
f47e9504-64b0-4df7-9a53-2ff2ac3491b8_pdb_2_pmid.owl_functional.owl,1001,124,30780,561,107048,560,105868
f4dd079c-0b5b-4254-bcc2-c055bd008098_classified.owl_functional.owl,1561,120,26728,191,43460,180,42456
f55af61b-54c4-4715-8412-fba11c3f6d30_ockIgneous.owl_functional.owl,2088,204,44056,261,61560,240,58956
f578e9dc-b1b5-4451-b012-22945c759d9f_agenechrom.owl_functional.owl,12333,895,108168,1388,234112,1346,220696
f59bdce4-10ce-4412-a232-97df3cba8924_hatase.rdf.owl_functional.owl,789,72,22536,132,29784,120,29256
f5c2d5ab-fd49-4bb9-94cd-f89f490a9b6a_ailytermdb.owl_functional.owl,6796,520,68972,950,156452,902,149112
f5c4323f-73e1-4a08-a655-96c21dd3f580_nt20060216.owl_functional.owl,2220,395,100540,392,103564,392,100980
f5ed6864-20eb-4906-9eba-6e94216825eb_relaSci.owl_functional.owl,2122,209,44976,263,62528,245,60076
f64c043f-ba70-4d39-9326-c79f5f67b9cd_classified.obo_functional.owl,1130,85,23344,122,30936,116,30212
f6c6ca7d-e3e1-4599-8723-b95455a489a1_nnotations.owl_functional.owl,31081,2112,251888,3480,490340,3424,460124
f756525d-84cc-4074-8c05-45f71d5d6f4b_rmodynamic.owl_functional.owl,2095,202,44072,262,61780,242,59028
f76c2d04-123f-4321-a815-f25bbd4b2dec_ossAnatomy.owl_functional.owl,2194,194,41072,982,235940,989,235616
f7c3cfe6-5b35-46b2-88a5-fe7ae8fd67b4_realmSoil.owl_functional.owl,1979,196,43232,265,70304,252,69372
f8abba8e-c48c-4d28-ae15-050fb76d9ef2_wbbtmerged.owl_functional.owl,2908,213,37704,354,67360,330,65004
f8b28dca-f9b8-485b-9853-d457a26a069c_mergedtbox.owl_functional.owl,60568,9903,897988,27054,2576784,15782,2548508
f9718cf9-3e46-45d5-a26a-3979c83525a8_ogasterMOD.obo_functional.owl,14195,1137,143800,1933,279572,1855,268004
f9996b7d-c664-4914-b3d0-2a51dd9b8b28_COSMOtop681.owl_functional.owl,4007,481,92988,4756,187876,4709,177884
f9f68e62-8138-4f91-9383-d18747aaa0ce_teruniprot.owl_functional.owl,1384,105,26768,203,51196,195,49104
f9fd9d2f-6b64-4ec5-aa71-5a73e103c89d_Orographic.owl_functional.owl,2013,202,44060,271,72244,252,69700
fa00daff-4134-4ab3-a650-2637ad75448d_ataService.owl_functional.owl,2021,209,44240,262,73088,253,69540
fa0944c1-0b34-4388-9ae0-82937546a70a_SUMO.owl_functional.owl,1410,63,20456,89,24896,79,24168
fa4cb5e5-e951-4d6b-a911-1ffeb048991c_calistaxon.owl_functional.owl,7936,490,71608,782,149464,764,142040
fa57f422-d4a6-4b01-bd80-af8f44cd9481_nAtmoFront.owl_functional.owl,2011,196,44056,279,72484,250,68020
fa9611cd-15ed-46e5-8c7c-12e5fa3019d1_ocChemical.owl_functional.owl,1964,192,43280,264,71932,264,68648
fae65f4c-dcf0-400f-a943-5a2ce403d925_classified.obo_functional.owl,29752,5760,501700,6935,1062016,6622,1032876
fafe5c15-e3f5-4c12-932e-069681f8e05b_quality.owl_functional.owl,797,72,22604,108,32984,115,32408
fb227643-4b91-453a-a0bf-3a9cf6e8cbff_ectralBand.owl_functional.owl,2061,197,46084,251,74888,245,71492
fb2450f7-4a1f-45da-a91c-2e07974c8f60_pulsall.owl_functional.owl,6612,595,87376,645,108452,692,99608
fb487d8c-3ea2-44e4-9ead-dd11dcf2a2bb_halianaMOD.obo_functional.owl,27635,2238,260160,3873,510644,3112,489644
fb6c8cf2-e929-41a2-a487-dffa64278648_prSciUnits.owl_functional.owl,2142,206,45808,245,63492,229,60684
fb785d84-1c83-42e2-88f4-2e17a2534321_COSMOtop737.owl_functional.owl,4655,559,129916,15258,234136,15200,221808
fb9f3da0-48be-4d78-86b2-804fe1908402_resistance.obo_functional.owl,1228,108,23884,149,39672,138,37880
fbb2ed4f-3c85-4ffe-8224-eb3311b7b3e0_ocChemical.owl_functional.owl,2129,219,45548,251,63328,262,60536
fb-bt.drosophila-gross-anatomy-ontology.26.owl.xml_functional.owl,4965,448,73488,536,105312,529,102156
fc04e7a6-0b37-4f67-be82-9e0e1aafd324_cquisition.owl_functional.owl,759,98,30772,251,55832,250,56132
fc178eb9-231f-4cd1-912b-044c9a097165_geolBasin.owl_functional.owl,1012,117,30088,142,40440,140,39752
fc63e30b-0fc8-42cb-a773-61d903caa0f4_propCount.owl_functional.owl,2017,205,44556,260,70360,250,69604
fc7ebfb2-d4a2-4142-8d83-51b9ee1c83d5_cogenomics.ttl_functional.owl,2356,234,62992,306,76876,266,74752
fc935568-1461-4faa-b38a-bf84968871d6_egenechrom.owl_functional.owl,2656,167,33796,265,59648,268,57144
fcb898ec-b2ad-4892-a303-86e5aca440d8_phenElecMag.owl_functional.owl,2015,214,44272,272,72760,251,69592
fd04ee18-a6c3-4225-95ae-bfd5f8af96ca_quality.owl_functional.owl,827,73,22996,122,33724,118,33000
fd29bf9d-9e00-490a-8462-78d3b1f2d8ef_lanogaster.obo_functional.owl,8175,581,82900,938,164116,915,156392
fd97d9e7-cb1b-431c-976a-61a92b4a2fe4_brenda.owl2_functional.owl,1723,145,27884,216,47656,196,45580
fe6bf4c8-1bd9-4e94-87c6-05f5c6b237c7__phenotype.owl_functional.owl,1269,112,28588,189,43624,182,42888
feaf1577-ec44-4912-9caa-a57a720af930_cfobj.owl_functional.owl,1150,21600056,1387476,21600107,1408484,21600114,1394612
fed53520-b638-4f9e-b9df-bcf918ceaeb3_RoleImpact.owl_functional.owl,2013,228,43928,280,71944,258,70176
fee2724f-5d72-40c1-961b-394a2677c8c5_DOIDBridge.owl_functional.owl,8491,954,135496,2333,236376,2537,232948
ff6dbc20-6a03-43e9-92d5-bef4455d2604_sFluidWave.owl_functional.owl,973,108,29600,142,39700,140,38776
ff6eae64-1331-4d3a-a7e8-63fda72fc572_dProtected.owl_functional.owl,2042,215,44260,280,73424,249,60428
ff7db7f4-2561-452d-8d8b-aa8d3da6e6f8_stateRole.owl_functional.owl,2013,197,44108,268,72592,255,69852
ff8b4e70-2cf9-4a2d-9902-4b3e7ea9fa03_l_06012009.owl_functional.owl,6257,658,93728,1046,152340,936,150756
ffb25aa0-b666-470d-877c-991a84b64b31_Assessment.owl_functional.owl,1101,116,31296,154,42220,152,41216
flopo.flora-phenotype-ontology.3.owl.xml_functional.owl,9546,574,82904,1056,176576,982,167432
ftc-kb-full.owl_functional.owl,35020,2701,322972,7898,1185380,6932,1163828
fypo.fission-yeast-phenotype-ontology.190.owl.xml_functional.owl,4383,434,74772,514,116312,497,111044
galen.galen-ontology.1.owl.xml_functional.owl,13698,755,115224,9852,2835656,9841,2856004
gaz.gazetteer.13.owl.xml_functional.owl,213392,13543,1675812,23645,3736140,22740,3554384
genomic-cds-demo.owl_functional.owl,2138,30984,47532040,24174,37097396,28035,42737412
genomic-cds.owl_functional.owl,2103,266,44192,3741925,38497272,5415417,43266668
genomic-cds_rules_demo.owl_functional.owl,4702,24182,46262556,7085,12093292,22263,39905852
genomic-cds_rules_full_demo.owl_functional.owl,5842,20796,36906884,22947,43952352,23701,42252248
genomic-cds_rules_full.owl_functional.owl,5786,576,100908,21600736,28883904,21600695,28891008
