file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
0878990b-ea15-4060-b14e-90673fe46f9f__furniture.ttl_functional.owl,95,23,16172,28,17136,26,17168
0885110c-208d-454c-abe3-1073aac798b7_Cadmium.ttl_functional.owl,95,25,16148,27,17148,27,17004
088d5b64-c164-45fd-be4d-d16447fb5d1a_M158_JASSM.ttl_functional.owl,95,23,16188,27,17140,28,17048
0894f91f-c849-4fcc-bce3-53a718cf5ed1_Saw.rdf_functional.owl,95,25,16228,28,17012,27,16964
08967186-0227-4517-8dc3-e02be86cf1d9_geoicon.owl_functional.owl,68,18,15016,23,17016,23,16940
08978b2b-04da-4d85-bf76-32127e4ea6e1_animals.owl_functional.owl,67,20,15692,22,15708,20,15712
089eca65-5578-4060-bfd8-f7ffcef69986_Cake.ttl_functional.owl,95,27,16184,28,17180,27,17068
08a38946-3145-488b-a035-58fe2ba41d9b_oe1gov_functional.owl,150,40,17996,42,20008,44,19916
08a4ecab-f8ce-4717-8f16-46c4a9ac8177_ontology_7.owl_functional.owl,36,15,14736,18,15332,18,15284
08af0aa2-c60f-46c7-92c1-b73c8ef8e247_estQuattro.owl_functional.owl,90,24,16136,24,16700,24,16552
08af329b-613b-4c0f-b1dc-7883581ffe98_sbf.owl_functional.owl,264,25,15592,32,17140,34,16740
08bc2112-b830-450b-9b27-e0e1cf75ead6_gy.1.3.0.1.owl_functional.owl,521,74,30236,94,33724,91,32304
08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl,524,43,17836,66,22684,60,21416
08c7f3ca-7e26-4083-8063-4b90e4944e2c_siodev.owl_functional.owl,619,82,24092,473,77080,472,76040
08c9b0ff-3006-4961-b311-10f16f30576e_DC_CL_functional.owl,119,27,15728,48,20124,46,19956
08cee650-215e-427c-9582-60e0c75394cd_family.swrl.owl_functional.owl,59,32,17440,37,19492,37,19356
08d5f44e-5e8d-498f-ab9c-ecdc7d27565e_evelopment.obo_functional.owl,52,17,14888,23,15756,22,15796
08db27e2-ad96-4553-a476-473743cd766e_230onto.rdf_functional.owl,179,28,16104,30,16704,31,16708
08db7b03-f49f-473d-8dc0-74a1e668d2dc_NTNames.owl_functional.owl,36,20,15232,21,15524,20,15424
08dbaed9-263b-4b6d-9e81-e0a1297eed21_wines2.owl_functional.owl,76,27,16368,29,17584,27,17332
08dd1e87-a0b2-4c0a-8a49-c622a9c9ca1f_kel_He_178.rdf_functional.owl,95,27,16160,30,17348,29,17004
08dd7c7e-bd29-4ae4-8dc4-84be3a73f55f_Hoop_skirt.rdf_functional.owl,95,30,16060,30,17040,29,16968
08df15c9-06a9-45a2-b855-3fe3fb8ca68a_event.n3_functional.owl,33,21,15868,23,17408,23,17324
08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl,220,41,18076,44,18684,42,18592
08e43d27-0332-45ed-9e88-7d714b35fdca_Toffee.ttl_functional.owl,95,29,16228,30,17116,30,17044
08e5998d-85af-4214-bb8b-977fffb4f9ff_gfobiometa.owl_functional.owl,138,34,16824,142,26708,137,26980
08f80613-5e7d-4563-8baf-25460d136ff0_ISADG.owl_functional.owl,45,23,15716,24,16032,23,16144
08fb41c5-f8b2-4c39-8db8-af818ac530e8_nomizithra.ttl_functional.owl,95,28,16320,29,17248,28,16972
08fc4b78-455f-4ee3-a8a6-4ff94288ff40_ish_label.rdfs_functional.owl,160,22,15232,26,15936,25,15800
08ff628a-d335-4502-a672-695be4f87603_Bergenost.rdf_functional.owl,95,30,16260,30,17140,27,17112
090103e9-2dd6-4f72-83f0-6cbe09e7883c_Drill.ttl_functional.owl,95,28,16332,30,17184,30,16928
0908a087-98f6-400b-928d-ae3e5e2bdf58_space.owl_functional.owl,62,24,15552,23,16200,23,16020
090d43b0-344e-41db-9072-677d047e111a_y_clothing.ttl_functional.owl,95,29,16276,32,17056,30,17160
0915e04b-b1f5-4324-99f0-786ff1529057_TRS80.ttl_functional.owl,95,29,16052,31,17260,28,17116
0917cbc4-e418-4d4d-9edf-3c1bf879a1fa_Sapphire.ttl_functional.owl,95,29,16232,31,17296,29,17024
091b5a2b-42d5-4e62-ad9c-accc5776e016__april2007.rdf_functional.owl,32,16,14856,21,15564,19,15344
091ce799-79ee-4f97-9184-bf80afc2aa7f_ysParticle.owl_functional.owl,485,74,23156,85,27096,80,26424
091e00db-b909-4856-a8e6-b37221827fd2_ss_xp_self.obo_functional.owl,228,31,16572,53,21844,51,21348
092612bc-e768-4ecf-b6f1-0f9ba6735033_ss_xp_cell.obo_functional.owl,336,39,17356,66,23976,65,23464
0928a4e6-b4e8-4103-8663-ae7498ee0486_Snail.ttl_functional.owl,95,29,16080,30,17108,28,17112
092bd666-d253-483d-8dbd-afffa0fff5fd_c_20090302.rdf_functional.owl,209,37,17680,44,18920,42,18644
092fe55c-0dfd-492a-8a4c-53ec95b63613_Camping.ttl_functional.owl,95,28,16116,30,17296,29,17052
0930a763-1671-495d-9c4d-3e378a3127b5_Pecorino.ttl_functional.owl,95,28,16228,30,17284,28,17052
09331129-d6d9-4521-a386-5ab27451b0db_etworkv0.1.owl_functional.owl,203,36,18180,35,18676,37,18444
0936b740-898a-43a7-a73a-6425804b6ec4_Kreple.rdf_functional.owl,95,29,16164,28,17248,29,16952
093d55a1-713a-4aac-9350-b95a9216b55f_Sonometer.rdf_functional.owl,95,28,16148,29,17064,28,16908
