file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
56432e07-0753-4131-a339-0c69ee680892_nent_xp_go.obo_functional.owl,107,21,15656,32,18312,32,17956
5643db3d-0ba1-4b36-933b-a14ec1dddda5_Auger.ttl_functional.owl,95,24,16076,26,17140,23,16988
5644f9ee-97ab-480d-945b-2e7ee644c06b_Rice_paper.rdf_functional.owl,95,26,16184,28,17036,25,17128
5655676f-466a-4ee7-9695-32978410deb2_ural_steel.rdf_functional.owl,95,25,16064,26,17112,27,17120
565a4206-e75d-4de4-a26d-bcbc0f9ba100_torDefault.owl_functional.owl,86,23,17132,26,17968,26,17844
56669f6b-9caf-47ba-a8fe-2d62c29c10a5_profileont_functional.owl,24,17,15528,19,16928,19,16756
566cad4a-9752-4bcc-8461-6366bf4cd688_FN1.48.owl_functional.owl,235,32,16428,40,19356,39,18700
5676d90b-8cf6-4735-93f0-4d9d37a531d3_onto.rdf_functional.owl,111,29,17040,29,17508,29,17212
567da6ab-0baf-440d-a84b-cf19aa919b68_Black_cod.ttl_functional.owl,95,25,16108,26,17284,26,17168
5682893a-e975-4e35-b1ff-d4509ac171a6_RecordLabel.owl_functional.owl,81,19,15116,23,16300,22,15884
56845102-ba92-4662-adbc-4fc38a355d7b_TFS.owl_functional.owl,73,27,17812,30,18760,30,18660
5689427e-17bb-45ce-909d-33c14032f6c3_iri_cheese.ttl_functional.owl,95,26,16064,28,17256,27,17144
568f054b-079c-4d37-ab00-ee430d8f4874_idomain.owl_functional.owl,215,50,19172,296,38412,280,37880
56911df0-829a-4bb1-a4ef-c89ab846aff8_imitive1.0.owl_functional.owl,73,16,14956,20,15876,21,15804
569c0765-0c6f-4ab4-8631-595584161976_and_cement.ttl_functional.owl,95,24,16292,27,17264,26,17072
56aa7fb9-6e6b-4b60-858e-8ec80ef3110d_bservation.owl_functional.owl,132,29,17072,34,18944,33,18824
56ae5d57-2e38-484a-9bed-2d5ec856c0e7_wart200602.owl_functional.owl,59,19,15776,23,16124,21,15812
56b2d2ff-cf48-4280-b16b-6063f5f1518c_Smarties.rdf_functional.owl,95,26,16280,27,17352,26,17000
56b5b842-d560-4464-a4fd-9f4580e650e6_Grasshopper.ttl_functional.owl,95,26,16324,27,17064,26,17204
56baf981-3699-4532-b964-60238d2dbb13_cm2.owl_functional.owl,144,37,18604,38,19028,39,18948
56bcd907-a696-489d-ac44-5df521df3c60_theme.owl_functional.owl,85,18,15124,23,16460,22,16372
56bfc13a-df7a-4bb8-8c6f-c15d1c96d9cb_Salpicon.ttl_functional.owl,95,27,16056,27,17208,26,17004
56c24cc1-e236-462a-8c62-c8be749ea945_classified.obo_functional.owl,39,15,14988,18,15676,18,15512
56c48430-1d7f-4c24-bc88-b18a1ebed4ba_confious.owl_functional.owl,49,32,21552,61,24940,61,24436
56c621b6-dc1e-47cd-bed6-5db84be21d10_xenc.owl_functional.owl,66,22,17184,242,35676,218,35756
56dfb985-4e2b-43fa-b94e-41c4c1d096a7_Criminal.owl_functional.owl,96,19,15236,25,16412,24,16212
56ee16af-621c-47ec-9e66-17cd1f4c2776_zdm.rdf_functional.owl,49,15,14908,18,15752,18,15648
56f473f0-043a-4970-a5a3-d9a20781a872_Flat_white.rdf_functional.owl,95,25,16168,27,17136,26,16972
56f4822e-1527-42e5-9445-449af8b499bb_Transformer.rdf_functional.owl,95,25,16112,27,17196,26,17052
56f7e0ee-e722-4205-975e-d5b11a053b8b_uctDetails.owl_functional.owl,72,25,18324,24,18976,26,18872
57137591-6d45-48e4-a584-e4bec0fc98e5_onto.rdf_functional.owl,60,21,15512,21,16056,21,15904
57164b9c-d7d1-4c9e-9f3d-5d5dec48729e_oboeanatomy.owl_functional.owl,55,19,15508,24,17836,24,17468
5717725b-10cb-4c2c-9f5e-d790366f59b1_g_machines.rdf_functional.owl,95,26,16176,26,17300,28,17048
572db493-ae77-4557-ac1b-4456ba192af9_geOntology.owl_functional.owl,54,19,16964,34,19288,32,19076
573a083d-aab4-4873-aab1-3349e32264e7_ignpattern.owl_functional.owl,144,30,16952,37,18712,34,18628
57492819-32d5-4a87-9b52-18e560803929_tibetlink.rdf_functional.owl,387,64,23664,94,32432,94,31344
574f37f1-6baf-413e-8b2c-1d41a5d1aab8_BAO_v09b553.owl_functional.owl,203,41,19880,66,23664,60,22824
5753ed22-ce01-45d1-a808-8c9fcde491e1_notype_xp.owl2_functional.owl,533,47,19216,88,29668,85,29364
5758bcce-e925-417f-86c6-29d1f8721dd1_Radiata.rdf_functional.owl,95,26,16028,27,17196,26,16968
57606b25-f78f-420e-89b8-97c6a48cdd45_n_anatomy.owl2_functional.owl,225,28,16352,42,19508,49,18952
5774b97d-88e3-46d4-af90-42561f563f07_wop.owl_functional.owl,27,14,14884,17,15596,17,15632
578afe61-b0d6-45fb-a418-a2c553052fe5_rieKrankheiten_functional.owl,108,20,15356,24,16532,24,16240
578ce73e-0e6b-42d3-9cac-60c59da4be1e_Majorero.rdf_functional.owl,95,26,16104,27,17136,26,16928
579161b7-b8f4-47c0-968c-e7d2b6f3e063_Rusk.rdf_functional.owl,95,26,16116,26,17128,27,17064
57963ed0-9693-45da-9aa8-cc055e56aaef_ic_battery.ttl_functional.owl,95,25,16276,27,17136,27,17072
57a4a5dd-ff72-4390-af52-aac713a7f3b0__component.owl_functional.owl,340,50,19236,82,24888,78,24556
57be91a2-099e-4e9e-a069-4350afa41fa6___Koch_G36.rdf_functional.owl,95,25,16136,26,17144,26,16972
57bfae0f-b236-45f3-9ef8-3a07d3642937_alcomplete.owl_functional.owl,75,26,16844,65,21868,65,21600
57c1bb12-3f58-46ad-b64a-e522bcedb174_OUbisWorld.owl_functional.owl,694,74,21044,105,30532,104,28980
57c29d56-7906-4b75-b44c-2a5a74715d7a_GO_import.owl_functional.owl,371,44,17940,80,24632,74,24240
57cf3a27-ed27-402c-b634-0f7ae68d8d65_ecomerged.obo_functional.owl,93,22,15424,27,17100,34,17124
57eed85e-f034-4b01-8ce5-73b81ee23430_onto.owl_functional.owl,36,19,15132,20,15528,19,15280
580730a0-501d-442c-8b93-76a95f8d624b_Billhook.ttl_functional.owl,95,29,16100,30,17032,30,17012
580d584f-c911-4a1e-b943-779878874e9f_KnC3B6del.rdf_functional.owl,95,30,16144,32,17040,30,17016
581bec72-4cc1-47ce-b351-47c1374f794f_Saint.owl_functional.owl,85,22,15220,27,16352,26,16088
5825782a-34f3-4b04-8776-6ea76c798da9_phOntology.rdf_functional.owl,198,25,15376,29,16708,37,16352
58296df4-ebd3-44ac-bb20-f4dfa2434c8f_pato.owl_functional.owl,279,35,16196,43,18900,43,18560
5829d1da-f6bd-4115-9aab-c35afec13c32_rm_v5.0.1.rdfs_functional.owl,355,33,16096,35,17120,38,16772
5831bca3-f8b4-423d-9df7-194720757654_Spokeshave.ttl_functional.owl,95,28,16284,31,17084,30,17000
5839eb82-206b-4404-915c-5eb82c2992f5_susalink.rdf_functional.owl,588,111,23672,152,48516,141,42480
5844b967-a8bd-4f04-bdab-9d0570fb6546_ced_coffee.rdf_functional.owl,95,31,16296,30,17180,31,16916
58459510-f8f5-4b95-843a-f287dbe1f993_Globe_valve.rdf_functional.owl,95,28,16108,33,17064,32,16872
5853f952-6e48-489d-b379-41d059f14f83_difications.n3_functional.owl,415,51,19164,53,19676,52,19228
5864c686-5ad1-4379-97c6-81451d133c9f_p_anatomy.owl2_functional.owl,122,29,15520,39,18544,39,18104
5878f03e-8e98-44b6-b462-1afbc2446be5_Amiga_500.rdf_functional.owl,95,28,16084,32,17184,29,16920
587cb76e-92d2-4649-8b72-ec4daee65125_tionEntity.owl_functional.owl,127,32,16776,38,18864,36,18544
