file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
approximated_8d6c1790-263d-410a-8b25-4790091875fc_ne_dioxide.ttl_functional.owl,44,17,14824,21,15768,20,15680
approximated_8d6ebbf7-ea79-490d-997b-49013c43b5a0_iographies.rdf_functional.owl,157,32,15896,41,18120,38,18040
approximated_8d751b94-82ff-40b2-8de3-a953d606d0d0_ess_memory.rdf_functional.owl,44,20,14744,26,15744,28,15760
approximated_8d7cc12c-5af6-4e7c-acb7-f183c0fd1836_aulic_pump.ttl_functional.owl,44,20,14784,23,15756,23,15744
approximated_8d8da5a7-cd8d-48c6-8fa6-43ccf49af62d_outh_joint.rdf_functional.owl,44,19,14804,23,15720,22,15592
approximated_8dbb3a86-f669-46f0-adbf-531c90a314a5__amplifier.ttl_functional.owl,44,26,14884,24,15780,28,15744
approximated_8dda8e44-1380-47d3-ade5-93cc9ed88d8c_cell.obo_functional.owl,355,43,17396,82,22124,64,21872
approximated_8df0e37b-f8d5-404c-a804-b4299aaab114_Angry_Birds.ttl_functional.owl,44,19,14820,26,15892,24,15620
approximated_8e15a194-d74c-4ab7-9493-cf7cd507fafb_zedneweb.rdf_functional.owl,24,15,14824,23,15484,21,15352
approximated_8e1743e9-25b4-4cad-8712-f900bb2f463f_web.owl_functional.owl,47,18,14988,24,15848,22,15536
approximated_8e30c16d-5339-46cf-bf4d-15d5ac32c9c2_lograviera.rdf_functional.owl,44,18,14984,23,15712,23,15588
approximated_8e374944-1fb8-4cee-bfa2-c577d03728e7_dkernel_v1.owl_functional.owl,38,16,14696,22,15408,21,15324
approximated_8e3d7187-16d5-4ebf-9bb7-df4cb2b38bac_Beer_bread.rdf_functional.owl,44,18,14888,22,15736,21,15604
approximated_8e638331-bd8b-46d6-9cfe-a8a082e4c7d2_Instrument.owl_functional.owl,326,38,16864,54,20804,52,20288
approximated_8e73a0ac-0ecd-4e07-a07f-3ba60b1d9250_Broadaxe.rdf_functional.owl,44,18,14884,23,15752,23,15624
approximated_8e82fac1-558f-4037-8c9f-b328aa6e7792_testperson.owl_functional.owl,48,17,14836,20,15504,20,15416
approximated_8e9994d0-53b5-46d9-ad1b-99e04b13abb9_instrument.owl_functional.owl,142,28,15552,34,17048,30,16844
approximated_8ea477cc-8a91-4587-b783-e0650edfde31_ale_cement.ttl_functional.owl,44,18,14824,23,15724,21,15624
