file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
approximated_2a61bd01-1ece-4645-b73b-d716937eac1d_Cheater_bar.rdf_functional.owl,44,19,14960,24,15888,22,15576
approximated_2a71abe2-4dcc-4e73-9892-c6109b4b087a_Thermostat.rdf_functional.owl,44,19,14804,24,15932,23,15668
approximated_2a7b1899-fa7b-4c37-9d00-a6b3b5d9e115_Welding.rdf_functional.owl,44,19,14816,27,15720,25,15820
approximated_2a98e8ee-da83-4f98-a31f-0f0d004b59a9_nce_device.rdf_functional.owl,44,20,14980,25,15752,23,15580
approximated_2a99a594-d5d0-486b-a1d2-83ffe224c402_PARISC.ttl_functional.owl,44,17,14880,24,15736,21,15584
approximated_2aa5ab38-e35a-46a1-8cbf-f1df4ad3a91c_Jig_grinder.ttl_functional.owl,44,19,14876,22,15724,21,15680
approximated_2ac6a21e-e27f-4e04-aca0-3c291f60fe2f_cator_Unit.rdf_functional.owl,44,18,14944,23,15720,22,15772
approximated_2acf8e57-7d1e-4026-abce-697df298030b_abic_khoja.owl_functional.owl,50,19,14792,24,16040,24,15796
approximated_2ae0d003-2a39-47c7-8d04-3251b45184d8_Main_course.rdf_functional.owl,44,19,14832,24,15896,25,15748
approximated_2ae4c01d-9eee-47ac-9a3f-7b4e9732196c_alogAction.owl_functional.owl,92,23,15300,32,16672,32,16524
approximated_2aef7e92-538f-43c7-90b1-fe1035a9762a_Bundt_cake.ttl_functional.owl,44,20,14884,23,15764,24,15620
approximated_2afc75f0-f4ff-45dd-bdcc-96e5a96bc356_Reamer.ttl_functional.owl,44,19,14844,24,15816,24,15684
approximated_2b1137b8-5d00-4910-b0dc-428d5be3a819_NIFFunction.owl_functional.owl,63,19,15008,25,16020,24,15964
approximated_2b16432f-306c-404f-98ea-9212c2c60b8b_Rebar.rdf_functional.owl,44,20,14788,21,15784,24,15620
approximated_2b213c3f-0faa-44df-848d-33c392091990_PaulFisher.rdf_functional.owl,63,20,14856,29,15944,27,15688
approximated_2b2936b2-752d-4a50-ad73-16efb6851fe7_Comedy.rdf_functional.owl,44,22,14876,26,15768,23,15580
approximated_2b321d19-3909-4e14-bb2f-6c0404a3b5a8_ny_lobster.ttl_functional.owl,44,19,14804,25,15780,27,15764
approximated_2b330fea-4b58-44df-82e3-47871db45e81_1_odvozena.owl_functional.owl,40,23,15600,23,16004,24,15804
approximated_2b364f28-f930-4675-b5b9-2c4ad5866779_Turbofan.ttl_functional.owl,44,22,14808,28,15744,30,15776
approximated_2b481ba0-3476-4f14-8f04-c4bdd626f02a_Spud_bar.rdf_functional.owl,44,21,14860,25,15780,26,15768
approximated_2b59f092-94d9-4f72-84cd-ae6c3908ef4e_Lawn.rdf_functional.owl,44,21,14960,30,15764,25,15640
approximated_2b64c4bd-c6d3-4d0c-a25f-11855fb2f4f7_ionoecetes.ttl_functional.owl,44,21,14948,28,15716,25,15680
approximated_2b6ae08e-08a7-4312-ba9a-6b7b8325152b_cle_saddle.rdf_functional.owl,44,20,14792,27,15740,25,15636
approximated_2b7cf1e5-5e23-4286-875f-5c7f800f3eda_Pastry.ttl_functional.owl,44,20,14824,24,15764,24,15676
approximated_2b8d6c28-88ba-42e1-9a25-e181bfeae633_nter_punch.ttl_functional.owl,44,18,14828,26,15772,23,15600
approximated_2b982c8a-e4fe-4738-9251-3ef8e7d63f76_Symbion.ttl_functional.owl,44,18,14780,24,15744,23,15620
approximated_2b9d7e5b-8cec-4413-bcf0-e3e635d03339_meo.owl_functional.owl,632,99,24216,119,29340,117,28624
approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl,595,51,18600,81,22388,71,21592
approximated_2bb710b1-fabf-4b78-8aef-8833e5abf0e2_adpresentation_functional.owl,68,21,15004,27,16168,26,16196
approximated_2bb8fc52-a2a1-4d53-94e7-fc069e42e313_aminoacid.owl_functional.owl,55,20,14800,22,15404,21,15332
approximated_2bd14e20-984c-4e50-87a3-d31301684b0d_edElements.owl_functional.owl,53,20,14908,25,15924,27,15812
approximated_2bd17739-f02f-45f5-9ea1-c899569c0dbb_ment_valve.ttl_functional.owl,44,20,14832,24,15732,24,15676
approximated_2bef0cf8-78c8-4930-8f10-3cd63f3ced94_unitcomplex_functional.owl,84,23,15080,29,16472,31,16356
approximated_2bfb980f-3e77-4bf6-8bc4-c40c58b570d2_blue_brick.ttl_functional.owl,44,18,14776,23,15724,24,15764
approximated_2c12ed51-4979-4434-914a-ecea1d50d0da_udy_design.owl_functional.owl,35,19,14900,27,15364,26,15348
approximated_2c18d3dc-bbf5-444f-a9c6-dd254ec84a6d_Toolbox.rdf_functional.owl,44,19,14784,23,15804,23,15584
approximated_2c210718-b1ba-4b44-a6e2-47efa2cd9ec7_ryFreesoftware_functional.owl,35,18,14844,23,15508,26,15360
approximated_2c23ab60-cad2-4cab-a7d7-e5b591581d1f_opl.obo_functional.owl,103,23,15228,30,16956,31,16960
approximated_2c2f32b9-0d2d-4f06-8caf-eff94b4c718b__breakfast.ttl_functional.owl,44,19,14824,24,15760,24,15628
approximated_2c2f4142-0da3-49d5-8594-9b29ad40c8f2_Twybil.rdf_functional.owl,44,20,14784,26,15756,26,15600
approximated_2c36aca1-5dd5-4b80-a260-40790c8dec0e_n_detector.rdf_functional.owl,44,21,14892,27,15724,24,15544
approximated_2c5709b2-f79b-4e86-a4a8-9836fbc73706_elerometer.rdf_functional.owl,44,19,14780,23,15752,24,15816
approximated_2c5fa5c5-067a-4a52-b9a0-aab4378f18fe_nson_Valve.rdf_functional.owl,44,25,14784,31,15956,22,15612
approximated_2c68bb2e-7ccf-4d01-bdfb-5f9007dce612_eDirection.owl_functional.owl,257,42,16324,55,19540,56,19328
approximated_2c74dd6c-05e9-441a-9893-93be451430e7_Saffron_bun.ttl_functional.owl,44,19,14848,24,15892,26,15632
approximated_2c77eb5b-6dc1-47f8-aa10-12897cfc7882_l_database.ttl_functional.owl,44,21,14848,28,15760,25,15580
approximated_2c7d0146-30ac-46a5-9b31-e9b8e90f3044_yrightonto.owl_functional.owl,183,45,17692,54,19480,47,19184
approximated_2c7dc211-3a22-465c-86ef-ba59c709e3a0_w_ontology.owl_functional.owl,37,19,14764,22,15564,21,15368
approximated_2c8248e1-f2ab-4fcd-9d64-c8f7b2292a2a_Seismometer.ttl_functional.owl,44,19,14744,24,15892,25,15584
approximated_2c877282-9a4c-42bb-8e5b-1bc1b5093595_Snickers.rdf_functional.owl,44,20,14740,23,15724,23,15584
approximated_2c985900-3b17-4a98-9680-3322aa5b6584_onMarathon.owl_functional.owl,74,29,16032,31,16416,27,16216
approximated_2ca77e8e-3b7b-468c-a051-763d875cbfb2_sequence.owl_functional.owl,574,85,23412,108,27868,102,27072
approximated_2ca85452-a715-4f50-a916-c7e8b537149c_ed_balloon.rdf_functional.owl,44,24,14852,28,15712,25,15632
approximated_2cb31d82-d735-4bfb-94a3-025adba5e916_m_computer.rdf_functional.owl,44,17,14832,26,15812,25,15588
approximated_2cb91d08-46b8-477f-b65f-9b4fe55423e8_Fifi_hook.ttl_functional.owl,44,19,14832,24,15816,24,15768
approximated_2cc0c6b4-0a07-432b-89bc-8e76b411cd2c_pture_disc.rdf_functional.owl,44,19,14948,28,15716,24,15576
approximated_2cd73d6c-923e-402b-b0cc-6f6893bede3e_Ingredient.rdf_functional.owl,44,21,14788,26,15752,25,15748
approximated_2cdcb69f-5119-4c7b-adcd-63a41ccbf81d__ash_brick.rdf_functional.owl,44,23,14820,25,15716,24,15816
approximated_2ce40108-030a-46b1-986d-663f0af52f90_Moresca.ttl_functional.owl,44,20,14876,26,15748,26,15752
approximated_2cfc1856-e333-4421-805f-823eea136c88_Screw_pump.ttl_functional.owl,44,20,14740,23,15808,22,15632
approximated_2cfc4281-7cba-41da-9331-8c54237c01d9_Buttermilk.rdf_functional.owl,44,23,14876,31,15776,24,15756
approximated_2d1192ce-4260-4993-89ab-9c4510967e68_machine_v2.owl_functional.owl,100,24,15316,31,16672,28,16384
approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl,64,22,15116,26,15804,26,15680
approximated_2d2f81fe-c4e7-490b-99fb-5a58c08dcd5f__extractor.rdf_functional.owl,44,22,14788,25,15752,26,15572
approximated_2d3be51c-840f-4a0b-90d3-f34a074882de_ging_steel.rdf_functional.owl,44,20,14972,28,15716,25,15756
approximated_2d3fe813-bca1-4ae9-86f9-af3f657b01fc_Currywurst.rdf_functional.owl,44,21,14832,25,15944,22,15772
approximated_2d40c115-b191-4187-843d-ca10f52f5e54_software.owl_functional.owl,34,19,14664,24,15468,27,15336
approximated_2d447f2e-44dd-4c3d-9c0a-c92bfeb8eaa0_nfessional.rdf_functional.owl,44,21,14972,23,15872,21,15632
approximated_2d59bafa-a0fe-4030-ab58-ece4ad3da455_esimplemap.owl_functional.owl,87,22,15044,27,16332,27,16016
approximated_2d5e0d6c-02a2-4a99-abdb-85128360c56f_school.rdf_functional.owl,198,29,15896,41,18000,38,17512
approximated_2d7f322a-44a4-4eaa-8be7-41ca504a1432_valcomplex.owl_functional.owl,43,18,14776,22,15424,20,15552
approximated_2d983b9f-02a3-433f-9ca7-3b139d51cb09_p_knitting.ttl_functional.owl,44,18,14824,25,15952,24,15648
approximated_2da55e1d-402e-4124-916e-e8e4499e115c_Monel.ttl_functional.owl,44,21,14800,24,15760,24,15620
approximated_2daf855e-56bd-481e-b94a-dd0db3f4e727_ui_functional.owl,108,29,15360,38,17288,35,17092
approximated_2dafde3a-50cd-4da8-aab4-5eaef8d8dd25_Chronograph.ttl_functional.owl,44,18,14824,25,15760,22,15572
approximated_2db8b409-710c-41b3-8a36-963e889d901b_nsfer_unit.ttl_functional.owl,44,22,14820,28,15876,27,15572
approximated_2dcb03a4-cd3f-4272-8430-5c6a7526a455_Butter_cake.ttl_functional.owl,44,20,14780,24,15808,24,15772
approximated_2dcd0eac-1c50-4f9c-b80f-cc71ba022d72_OpenConf.owl_functional.owl,24,18,14772,23,15788,22,15540
approximated_2dce8064-69b8-4990-9d56-6aa47bd4be78_Hair_iron.rdf_functional.owl,44,19,14788,24,15712,23,15628
approximated_2dd536b5-91d4-4376-b91a-8d25b4b63684_neprogetto.owl_functional.owl,82,21,15080,28,16248,33,16076
approximated_2dd704d1-2b3d-4469-ae3a-e07f2534a0a7_PlansLite.owl_functional.owl,136,23,15592,39,16932,37,16736
approximated_2dde39b5-b301-4f88-a7f9-ab3af11e5201_Viola.ttl_functional.owl,44,22,14780,30,15892,26,15748
approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl,347,43,17212,61,20908,59,20052
approximated_2df77c3f-725a-4665-8311-b42fd585f359_Speedometer.rdf_functional.owl,44,21,14876,23,15812,29,15752
approximated_2df83f4e-d992-40c1-9c7f-783c51b9dcde_de_battery.rdf_functional.owl,44,17,14820,23,15904,23,15584
approximated_2dfdcac4-17b4-4759-ad21-00d8ed0ba741_DSO.owl_functional.owl,102,33,16168,32,16808,33,16412
approximated_2e04d88e-9ea4-42f5-96bf-3893c0bd1271_Spudger.rdf_functional.owl,44,21,14944,28,15776,21,15612
approximated_2e12c710-f1a4-4751-a51c-f8e8925b9e18_wn_aerator.ttl_functional.owl,44,20,14764,22,15756,22,15588
approximated_2e193642-44c2-4968-b048-34b5d55bdaaf_complex1.1.owl_functional.owl,44,24,15332,29,15676,23,15572
approximated_2e1adf6e-1e5b-4b0b-9f2f-ef50cfe973e7_e_stripper.rdf_functional.owl,44,19,14888,27,15732,22,15760
approximated_2e246091-77c8-4bf9-a0af-d85f05eb01b4_Bun.rdf_functional.owl,44,22,14780,27,15748,27,15628
approximated_2e281d6e-77ba-4ccf-ac29-849436efa044_Toast.rdf_functional.owl,44,19,14804,27,15760,24,15588
approximated_2e2a6960-cbac-4314-b830-375a24bce6e4_Masonry.rdf_functional.owl,44,19,14840,26,15792,26,15628
approximated_2e4b126f-2c15-4c8e-9984-6a93d4be2d02_Kunai.rdf_functional.owl,44,20,14824,26,15960,28,15592
approximated_2e4b54b3-e85e-4e61-89be-a0a8d1df2ca2_Flounder.ttl_functional.owl,44,20,14816,25,15720,24,15760
approximated_2e5361f8-34f7-4f3a-b9d7-463908044ec1_ting_board.rdf_functional.owl,44,21,14876,25,15772,26,15576
approximated_2e54ed01-c483-4acc-8224-c302d2d233ba_Butter.rdf_functional.owl,44,21,14776,25,15764,27,15624
approximated_2e639f99-7bb0-4731-8fcd-b8533eac668c_ish_coffee.ttl_functional.owl,44,22,14896,27,15724,29,15612
approximated_2e646254-d55d-4ccd-9a09-3f702aabdbe1_ip4.owl_functional.owl,103,22,15204,31,16800,30,16584
approximated_2e7972c1-50c9-4874-a3ac-9b15c0462b9a_Springerle.ttl_functional.owl,44,21,14900,24,15728,23,15736
approximated_2e8670ac-e7aa-4a67-8c38-a62efbbf987b_Mizithra.ttl_functional.owl,44,19,14820,30,15928,29,15624
approximated_2ea0bd1b-fe42-4600-b5ca-bbb260e24a1a_PaulFisher.rdf_functional.owl,62,22,14852,27,15780,28,15672
approximated_2eae9d3b-7952-4dec-a047-24de6192031a_Dress_shoe.rdf_functional.owl,44,20,14824,23,15880,24,15644
approximated_2ebadcf7-61e1-42f1-8ee0-14d254d2ec2c_dworkflows.owl_functional.owl,51,20,14828,25,15708,26,15612
approximated_2ed96c57-de69-4d4a-ad8c-1cddfdb6b368_information.owl_functional.owl,149,33,16444,39,17068,38,16860
approximated_2ef6820c-f0d0-49fc-b5a8-3fab0d04308a_B_provider.ttl_functional.owl,44,21,14832,25,15736,26,15612
approximated_2ef68cf6-ed2e-4767-93e5-4adae6dace47_Jig_borer.ttl_functional.owl,44,20,14820,26,15712,25,15624
approximated_2f07617c-68bb-46d3-ab83-eb005a760e94_onMarathon.owl_functional.owl,83,29,16340,29,16708,33,16296
approximated_2f124dd5-9aae-427f-96fa-0464d5abcd5f_History.owl_functional.owl,216,35,16200,47,18644,44,18200
approximated_2f353011-267e-484b-92a5-9491ba8956d6_Provolone.rdf_functional.owl,44,20,14780,23,15820,24,15616
approximated_2f425679-9fd6-4fa6-8564-b2c3801cff4b_Falsework.ttl_functional.owl,44,20,14944,26,15760,25,15620
approximated_2f52b75f-fe0a-4a31-9ffd-603eb5f3cb0a_ter_coffee.rdf_functional.owl,44,22,14780,24,15908,25,15572
approximated_2f567888-a654-4ddd-9c66-e0762b2f6d2b_MSKB_ver2.owl_functional.owl,120,25,15228,31,16536,33,16580
approximated_2f5a69fa-fbc0-4d14-8c69-4981642a4328_logy.0.1.2.owl_functional.owl,49,19,14852,25,15876,25,15596
approximated_2f673f57-a1c1-41e6-a471-6723d54dbb11_ethernet.owl_functional.owl,94,23,15188,37,16564,32,16348
approximated_2f69a6fe-ad4a-4ee3-8bfc-8838dd6337b6_ing_tackle.ttl_functional.owl,44,20,14780,24,15876,24,15568
approximated_2f702e0d-42ca-4819-8975-af65d131662e_Breadboard.rdf_functional.owl,44,19,14896,26,15712,23,15768
approximated_2f71498d-7620-4974-939c-37fac33bc3dc_biolEcology.owl_functional.owl,388,46,17320,68,21928,68,21444
approximated_2f7385a2-b872-4333-957b-e56199656700_se_cutlery.ttl_functional.owl,44,20,14880,23,15812,26,15616
approximated_2f7676ef-9dca-4b07-8c1a-6f4898e887e1_Pretzel.rdf_functional.owl,44,20,14788,25,15772,24,15576
approximated_2f79d508-b59e-45a8-a477-e32320b2933f_Valve.rdf_functional.owl,44,20,14944,23,15780,25,15824
approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl,308,47,17076,63,20144,53,19488
approximated_2f842280-3d84-4142-9e61-fb88ca62ac33__test_data.owl_functional.owl,90,28,15388,31,16696,34,16528
approximated_2f8a6c6c-f6d5-4fa7-a968-5ffa1eef4077_ecs_functional.owl,70,37,16012,32,16572,30,16244
approximated_2f8ec7ae-f350-4972-8281-b78d2608ee1e_Army_knife.ttl_functional.owl,44,18,14876,24,15756,25,15752
approximated_2f910e21-47ac-4e2e-98e2-53f965e736c8_onto.rdf_functional.owl,31,18,14844,22,15360,23,15444
approximated_2f97cba1-9041-4521-b1d7-0c0ee195e88e_Bleed_screw.ttl_functional.owl,44,19,14844,23,15812,23,15820
approximated_2f9aefe0-8d2e-4a6d-9be5-72bb3be205c3_POWER4.rdf_functional.owl,44,20,14824,26,15824,25,15752
approximated_2fa0a8d5-641c-4587-b8ec-a8497086ffc2_observer.owl_functional.owl,60,26,15664,27,16080,27,15780
approximated_2fa2be9f-354e-480d-b5bc-f3007770ecd9_Amiga_1200.ttl_functional.owl,44,19,14972,24,15728,24,15632
approximated_2fadea1e-6833-4ee7-b2a4-a55833e0463f_EASE_functional.owl,102,24,15444,34,16948,32,16564
approximated_2fb07a83-496a-40f5-9ccf-db69de9ea05a_Actor.owl_functional.owl,67,22,15080,30,16364,29,16236
approximated_2fba4f0d-9470-4520-9c53-8633840112ed_peoplepetsA.n3_functional.owl,49,20,14928,23,15544,22,15664
approximated_2fd0eaef-81c1-498a-8486-3c5f161e1205_btl2.owl_functional.owl,27,18,14708,21,15356,20,15216
approximated_2fdaba14-741f-4af8-b196-b55ed54ccde8_Lamprey.rdf_functional.owl,44,19,14784,24,15960,23,15688
approximated_2fdc1558-a988-4c66-ac88-8aa0d2e52731_XScale.rdf_functional.owl,44,20,15020,27,15728,28,15628
approximated_2fde8f44-3c1f-4951-b95a-c2f80e6099c0_Bleach.rdf_functional.owl,44,19,14796,23,15900,24,15760
approximated_2fe73174-55da-465e-87c0-0c6682bb3fd4_ngineering.rdf_functional.owl,44,21,14964,26,15788,26,15604
approximated_2fe90a7c-1b78-4f12-a71a-d6c14d78b431_st_extract.rdf_functional.owl,44,20,14788,27,15756,26,15572
approximated_2ffb86d5-d067-4a51-ae41-742b68104567_xed_ladder.ttl_functional.owl,44,21,15024,26,15780,25,15692
approximated_2ffbd00c-6fdb-4baf-8191-0ff47dc82b31_Bush_bread.rdf_functional.owl,44,19,14776,23,15736,25,15676
approximated_3000df9f-18a0-4fc6-a595-a8aec5fdf563_ne_monitor.rdf_functional.owl,44,18,14784,26,15900,24,15644
approximated_30092a1c-0189-4cf0-91a6-53d84ad53eb9_pening_jig.ttl_functional.owl,44,19,14944,26,15720,24,15688
approximated_300a1956-48cf-427d-8445-e00fe53cffcc_wing_board.ttl_functional.owl,44,21,14824,26,15820,24,15692
approximated_301a43e3-58f4-4821-b80e-e5fb251d8736_Crucolo.rdf_functional.owl,44,19,14828,31,15964,27,15768
approximated_30332f15-86b6-401b-8527-4574c21f4c6d_Espresso.ttl_functional.owl,44,21,14828,25,15812,32,15776
approximated_303841c7-fd68-433d-a78b-d438290b5579_Canoe.ttl_functional.owl,44,22,14824,24,15788,25,15812
approximated_3041c8d7-f93a-4ae8-ba64-fcc1fdc38de8_Cereal_germ.rdf_functional.owl,44,24,14840,26,15904,28,15592
approximated_305d8dbe-9da0-4ea7-9c7f-0ce2263594be_OExtension.owl_functional.owl,33,19,14712,23,15548,20,15472
approximated_3069d1e1-237f-45d9-8cbf-f695798c99aa_Milk_Duds.ttl_functional.owl,44,18,14820,23,15808,23,15756
approximated_306ba04f-5f44-4e6a-a863-e1521afb6bbc_Esquites.ttl_functional.owl,44,28,14776,28,15772,23,15604
approximated_306ec987-62b2-4798-892a-a673a3bafacb_Yoga.rdf_functional.owl,44,18,14784,24,15924,22,15760
approximated_30a118a1-886f-439d-b4fa-0fa4ad0a26ef_ija_cheese.rdf_functional.owl,44,19,14824,25,15708,23,15584
approximated_30ae6484-0fde-4731-aebd-3027d4b5fb75_calization.owl_functional.owl,292,35,16348,50,18728,54,18380
approximated_30b1e06e-031b-4325-84d8-2993eba83fb5_wena_bread.ttl_functional.owl,44,18,14780,23,15792,24,15624
