file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
approximated_0b42171e-54b8-4512-a701-353e3101ef0d_ed_circuit.ttl_functional.owl,44,18,14804,21,15776,20,15600
approximated_0b47829b-9fdd-4d82-86de-7a134feca500_OGMS.owl_functional.owl,45,20,15528,21,15908,20,15756
approximated_0b488003-f634-4521-8c42-ccd9d573792b_tools2codo.owl_functional.owl,107,22,15380,29,16540,27,16304
approximated_0b4a1363-7f15-46b3-9ce7-1b3a070dea4f_torDefault.owl_functional.owl,53,17,15048,24,16220,22,16192
approximated_0b4dc7bf-1fe4-4b3c-9991-3804d56a959c_ang_glider.rdf_functional.owl,44,17,14948,21,15952,21,15624
approximated_0b7ecf35-7dc9-4c91-8db8-fd8a0580f56d_Lingcod.ttl_functional.owl,44,17,14888,21,15768,20,15652
approximated_0b8c067e-8ee2-4613-9f0f-6dd7289a1761_onto.rdf_functional.owl,55,18,14900,21,15928,21,15860
approximated_0b9f4e9e-ffbe-4dd1-a0f9-5c7440ce2623_rfly_valve.rdf_functional.owl,44,16,14828,21,15788,21,15572
approximated_0baeddaa-9695-4c9a-8c47-5be2e025d6cb_Parameters.owl_functional.owl,54,17,14892,23,16044,22,15744
approximated_0bafde4f-41db-4a7b-bc12-1ef8039f16ff_NIFBACKEND.owl_functional.owl,692,83,24736,102,30600,100,29640
approximated_0bcb9c24-1bfc-4380-a47c-d035c809b9fa_herry_soup.rdf_functional.owl,44,17,14780,21,15876,21,15692
approximated_0bd66107-ce44-4047-928e-268d8eff8aa1_h_dressing.rdf_functional.owl,44,17,14824,21,15752,20,15668
approximated_0bd91de6-5a2e-473a-9929-86edf1cfb467_onto.rdf_functional.owl,34,16,14672,19,15376,19,15272
approximated_0be6be5d-7f65-4a49-afc4-b48e77d8b9cb_olympics.owl_functional.owl,70,18,15140,22,16092,22,15856
approximated_0be6e094-35da-4097-a6e8-6d500cccb5d1_rret_lathe.ttl_functional.owl,44,18,14880,21,15828,20,15676
approximated_0be756d6-1b4c-49f8-91e0-bc98305eb268_Suction_cup.rdf_functional.owl,44,17,14824,23,15896,21,15684
approximated_0bee346d-07a0-4a86-9b48-0c3710a77d11_iridl2wms.owl_functional.owl,134,25,15484,31,16904,31,16728
approximated_0bf13ad7-85b3-4079-8473-86d619fde8a0__Lightning.ttl_functional.owl,44,17,14780,22,15784,21,15764
approximated_0bf154b7-f284-43a6-ac05-734043ad7c08_biotopcore.owl_functional.owl,112,23,15288,30,16996,30,16880
approximated_0bf6b64a-17dd-4d11-97c3-6b366b9ce376_cfg1.0.owl_functional.owl,36,17,14716,20,15564,19,15508
approximated_0bf9fa83-bef0-4ea9-a308-7706780329f0_d_Approach.owl_functional.owl,745,80,23388,97,25640,87,24736
approximated_0c04b087-fe99-48a0-94bc-a16c287b8ba6_itsmo.owl_functional.owl,28,16,14896,20,15484,19,15372
approximated_0c0e567e-deb2-4b83-a400-5aea7304b8d4_Doctorate.rdf_functional.owl,44,17,14832,23,15764,23,15820
approximated_0c0e9b01-ae5e-472d-a938-746f51dc60cd_Scallop.rdf_functional.owl,44,19,14812,22,15912,22,15592
approximated_0c1ac51f-eb7f-42a9-8478-b44738ae90bb_IPhone_4.ttl_functional.owl,44,18,14788,23,15728,23,15580
approximated_0c22d7cc-e258-4c72-b6c1-ff0fd22c8b94_anzbrtchen.rdf_functional.owl,44,18,14776,25,15880,22,15756
approximated_0c4bc8dc-e139-4353-b6ae-1514032048d8_pathway.owl_functional.owl,218,32,16288,51,19604,44,19192
approximated_0c4f42b8-5ad3-4724-89fa-0c4f059d1af4_PaulFisher.rdf_functional.owl,64,19,14856,23,15884,22,15696
approximated_0c6155a6-b84c-400f-a7dd-94f49fb99281_Vehicle.rdf_functional.owl,44,17,14828,23,15748,23,15584
approximated_0c6b2602-db93-49de-a8a8-82312011cc4e_compute.rdf_functional.owl,66,24,14956,29,16112,26,15928
approximated_0c701b3b-4333-447e-9366-5738d5b677e0_AmigoS.owl_functional.owl,69,21,15056,31,16676,29,16380
approximated_0c745746-ca4d-45b0-96fd-e473b2db8123_idreasoned.owl_functional.owl,268,36,16468,51,19636,55,19276
approximated_0c7a420a-33d0-4e63-8875-7f75a645de5d_cvdo.owl_functional.owl,260,37,16828,56,20928,52,20556
approximated_0c7a8e6c-56af-461d-98e5-6c475710d63f_lly_Kettle.rdf_functional.owl,44,19,15024,24,15900,25,15576
approximated_0c7d3508-792c-4d89-9b00-beb5896619a7_eHierarchy.owl_functional.owl,60,21,14972,27,16308,27,16044
approximated_0c9997cf-3e77-4f90-ad68-d53d1ec91006_raightedge.rdf_functional.owl,44,17,14896,23,15892,23,15524
approximated_0ca32d25-1762-4f09-935a-ca9c3d452452_Adhesive.ttl_functional.owl,44,21,14944,25,15712,26,15744
approximated_0ca546cc-f222-4fa9-9881-d3e43c31816b_AA_battery.rdf_functional.owl,44,19,14804,25,15812,25,15628
approximated_0ca7c39f-79f8-4e4c-b723-d5573570cf83_BILA_functional.owl,36,18,14652,24,15776,23,15584
approximated_0cad3e84-1562-4ce4-8810-37ec3ada7476_Toffifee.rdf_functional.owl,44,19,15016,25,15720,23,15588
approximated_0caf41c6-6f64-42ba-912a-ebe3880b0003_Aspic.rdf_functional.owl,44,16,14944,24,15692,22,15628
approximated_0cb718ad-c5b6-4ead-85d3-7a2fbb64a843_miapa.owl_functional.owl,135,36,17220,41,18096,40,17720
approximated_0cbfc84a-c109-4750-ad33-8fac54c69a7b_IPod.ttl_functional.owl,44,18,14780,24,15820,23,15568
approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl,379,39,16968,58,20140,50,19520
approximated_0cca6d94-f7da-4ff9-bd79-af90b4ede378_psimod.owl_functional.owl,629,68,20176,111,28944,113,28296
approximated_0ccf0454-d777-4fec-b1cc-03b5a300824d_chemtop.owl_functional.owl,39,18,14768,21,15596,23,15516
approximated_0ccf8e8d-23db-495b-a2b5-bcb2c31d546c_movie.owl_functional.owl,37,17,14880,22,15488,22,15620
approximated_0ce43e11-7c00-4efb-9e91-6e46c74562d5_Chura_kampo.rdf_functional.owl,44,17,14784,23,15784,23,15620
