file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
approximated_1dff947c-de55-4ec7-88a0-7ac52b33d570_Frock_coat.rdf_functional.owl,44,20,14900,25,15808,22,15640
approximated_1e0b92e4-0249-4b5f-b588-d038c0fd02b6_Liptauer.rdf_functional.owl,44,19,14848,24,15720,22,15624
approximated_1e0f6818-9082-4dd5-a3a6-d5e505ca8fc0_Renaico.rdf_functional.owl,44,19,15024,24,15956,23,15588
approximated_1e2f3797-924f-4fad-89c8-d22a2eb02523_Cookie.ttl_functional.owl,44,19,14820,24,15780,23,15600
approximated_1e2f9ebd-b4d1-46a3-85f6-5aa6a8c680a4_Mozzarella.ttl_functional.owl,44,19,14776,23,15752,22,15684
approximated_1e32802c-f906-4304-80bc-01d1c6681590_ader_valve.ttl_functional.owl,44,18,14968,23,15712,21,15628
approximated_1e39ce6b-53f3-4791-8b09-4aff4d8c1ab9_IOLite_v18.owl_functional.owl,149,25,15448,38,17004,45,16936
approximated_1e3d1cc0-60bf-4423-9102-e897a08855be_ingle_Chip.rdf_functional.owl,44,19,14972,23,15888,24,15696
approximated_1e43ac64-dd99-4a4c-852c-80235a5fa85b_t_cleaning.rdf_functional.owl,44,22,15032,26,15708,24,15616
approximated_1e45d683-4ad3-4543-8336-d9cf972469c8_tfmBJ1.owl_functional.owl,55,20,14896,26,16016,25,15864
approximated_1e4ed76a-e564-4dcc-9dc3-7241793e7d86_Balisto.ttl_functional.owl,44,20,14972,27,15764,28,15776
approximated_1e52e6be-def2-44af-9372-95c92fdff4bf_Hori_hori.rdf_functional.owl,44,20,14820,25,15760,26,15756
approximated_1e5351d9-efb0-413c-873f-6dc1272ae820_224onto.rdf_functional.owl,77,20,14892,25,15668,23,15592
approximated_1e544f4f-62b0-403e-975f-cc6e46b323f3_ology_6508.rdf_functional.owl,44,19,14824,25,15744,24,15584
approximated_1e5f8b8f-12f1-41f7-a238-79b06b94dd6e_Penny_bun.ttl_functional.owl,44,20,14824,27,15740,24,15756
approximated_1e606ac8-76f1-479a-aa2c-9f5f20db0ebf_rman_clamp.rdf_functional.owl,44,18,14792,23,15712,23,15632
approximated_1e638552-57fd-4e20-8de4-743eeda8cd32_her_cheese.ttl_functional.owl,44,17,14888,22,15740,22,15644
approximated_1e657d27-1ae8-4d93-b762-69745fff1aee_idgeClosed.owl_functional.owl,71,27,16036,27,16436,25,16460
approximated_1e6722c2-e3e3-467a-bdf0-f597fc926944_Blast_valve.rdf_functional.owl,44,17,14780,23,15780,22,15680
approximated_1e844665-955c-4337-ba96-240878e526b5_Rotational.owl_functional.owl,399,41,17404,63,22252,66,21772
approximated_1e853690-cdd7-4157-bef9-04a05aedac1e__component.ttl_functional.owl,44,18,14892,22,15720,22,15600
approximated_1e8ec488-6385-4e59-987f-b3bc8c8b41f3_ro.owl.CURRENT_functional.owl,198,34,16072,44,18840,44,18676
approximated_1e907dab-c336-46d9-acae-bbd43f866294_Intel_MCS48.rdf_functional.owl,44,18,14784,24,15724,23,15648
approximated_1e958eda-7523-4a99-a4b9-9ff580a891e3_Bidet.rdf_functional.owl,44,19,14804,24,15784,25,15816
approximated_1e95fdde-6d7e-4b71-9553-e3c0d1a14419_Epoxy.rdf_functional.owl,44,19,14780,25,15816,23,15584
approximated_1e9f85c5-8420-4fa2-965a-1f2fa950bc42_Whisky.rdf_functional.owl,44,19,14784,24,15968,23,15676
approximated_1ead5da3-6f7b-4032-b831-14af99931ab8_Dress_boot.rdf_functional.owl,44,20,14828,23,15952,25,15772
approximated_1eba8609-4716-4f68-9f23-cc5c935c4b32_lepets.owl.rdf_functional.owl,32,20,14648,20,15512,20,15420
approximated_1ebe9369-4009-4e83-aa99-d6aff195726a_traints1.0.owl_functional.owl,38,19,14704,24,15580,21,15460
approximated_1ebee42e-44e9-4497-862d-1c5e5012b634_Pez.ttl_functional.owl,44,18,14844,23,15764,22,15616
approximated_1eef300e-9c6f-4cc5-878c-721a05e336ce_crime7.owl_functional.owl,98,29,16420,32,16732,31,16552
approximated_1efd9c3a-e4a1-446e-afe7-be4d4c19c009_roach_shoe.ttl_functional.owl,44,19,14780,24,15716,22,15752
approximated_1f1074d7-d9d4-4a6b-8977-0a77b95392f8_interfaces.owl_functional.owl,57,18,14876,25,15844,24,15764
approximated_1f131286-0fa9-43e8-a0fb-b7798b7c1476_sasclasses.owl_functional.owl,98,23,15360,33,17124,29,16776
approximated_1f1e10ae-ba19-490d-8365-131487b39b24_Putty_knife.rdf_functional.owl,44,39,14792,24,15752,23,15680
approximated_1f34c5ee-ad79-4c51-bc1c-5172a8bf011d_sette_deck.ttl_functional.owl,44,19,14840,25,15900,24,15828
approximated_1f41f21b-9c93-4be1-9bba-21f1103c0d32_Surimi.ttl_functional.owl,44,20,14784,24,15828,25,15692
approximated_1f57378b-9f87-4c1e-90c4-b92bfd1705ce_Roland_MT32.ttl_functional.owl,44,21,15020,27,15816,26,15568
approximated_1f6bd5c5-cbef-4d18-98f1-823f6ae30409_esc.owl_functional.owl,357,46,16996,61,19484,49,19120
approximated_1f6df56d-fe3f-45b3-87e3-da79b8886651_tt_trigger.rdf_functional.owl,44,20,14828,29,15904,28,15620
approximated_1f8b0a10-be30-44b9-a02c-f7d6eecd673a_tail_dress.rdf_functional.owl,44,20,15028,25,15956,23,15600
approximated_1f8ba1ae-02c9-4092-a56c-522132622e00_logyQimage.owl_functional.owl,82,23,15808,28,15956,31,15828
approximated_1f8e8f12-970e-44dc-8813-7e4c5e537c2d_Fishing_rod.ttl_functional.owl,44,19,14956,24,15728,27,15580
approximated_1f9500a2-151b-4855-8b7c-5a2229d1d871_toy_functional.owl,49,20,14864,25,15984,29,15664
approximated_1fa66cc1-a3a7-4cab-9b27-893c2fcdc553_Antibody.rdf_functional.owl,44,18,14796,25,15832,23,15632
approximated_1facd7c7-2d76-4a7f-9d81-8f00a53c50d5_Leberkse.ttl_functional.owl,44,21,14960,27,15720,24,15604
approximated_1fc30ab1-b64a-44b2-b4fe-0402806b091c_Virtuoso.ttl_functional.owl,44,20,14940,23,15716,24,15640
approximated_1fc7a3d9-d4a1-4a33-acab-d31d18a467c0_Long_black.ttl_functional.owl,44,19,14828,23,15744,24,15628
approximated_1fcef593-a90f-456b-8aba-3eab11c65372_Foundation.owl_functional.owl,49,19,14744,24,15556,22,15452
approximated_1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl,234,51,17876,57,18352,52,18048
approximated_1fe96e17-f729-4b41-a063-a32b026c14c0_onto.rdf_functional.owl,62,23,14916,27,16024,27,15756
approximated_1fe9b1bf-e389-41b6-a71c-914b1774399e_can_cheese.ttl_functional.owl,44,21,14872,26,15764,26,15612
approximated_1fef39cd-a552-477f-9f1c-327f17e7afdd_n_Model2.0.owl_functional.owl,290,39,16620,53,19424,58,19128
approximated_1ff1b1dc-c9cf-433f-86f6-4aabc8bcfc4b_latemethod.owl_functional.owl,57,25,15660,27,15864,26,15904
approximated_1ff32aa8-b9ca-448b-93af-3c76bcf05041_e42_athome.rdf_functional.owl,74,20,14908,24,15700,23,15568
approximated_1ffe15c3-627c-4b24-af16-070d133e7fe6_reo_camera.rdf_functional.owl,44,24,14820,26,15804,26,15652
approximated_2038c0b7-8c15-4c5b-817e-8d456d941e5e_roughtest.owl_functional.owl,38,19,14652,22,15388,21,15312
approximated_20416349-9358-43ef-b27b-ac8b464f1d01_ic_barrier.rdf_functional.owl,44,21,14784,25,15800,25,15644
approximated_204e5fbc-62d2-4dff-8543-1fb4ee2671c2_Norvegia.ttl_functional.owl,44,19,14820,24,15880,24,15676
approximated_2061bf98-5943-42b8-a2bb-82ba88a51fc0_Mouse.rdf_functional.owl,44,26,14968,27,15716,25,15628
approximated_206910c8-9e9f-443d-a3dd-700abec07633_ontoutf8.rdf_functional.owl,55,26,14872,29,16004,28,15768
approximated_2069d761-32c0-4a79-bdb4-47dfb0036c73_example1.1.owl_functional.owl,237,35,16080,46,18140,41,17792
approximated_2070bb2c-7c23-425d-8a44-04ef66f8ceff_nto_cheese.rdf_functional.owl,44,22,14828,25,15708,25,15828
approximated_2073efb5-4b66-4d19-ab44-5e908d74be41_mmodore_64.rdf_functional.owl,44,18,14788,27,15956,24,15580
approximated_207569ea-5ee1-409c-b66e-c85845ee84b8_Kesong_puti.rdf_functional.owl,44,19,14780,29,15816,23,15616
approximated_207644b0-9bf7-4e7e-9e64-9b741e9fb0c0_Pump.rdf_functional.owl,44,19,15012,24,15892,25,15692
approximated_207ef0d3-222d-4445-8615-0abb4e01d309_dqm.owl_functional.owl,53,20,14860,26,15764,25,15640
approximated_20892525-5521-4f2f-b9c9-9122ca8251e1_Crampons.ttl_functional.owl,44,20,14944,25,15752,22,15648
approximated_20a3e360-7d28-45a7-b46e-3ec0151abd94_nberg_cake.rdf_functional.owl,44,19,14784,26,15824,24,15824
approximated_20a5ea94-c542-4d59-95e1-b6aca01289f2_bejna.rdf_functional.owl,44,23,14892,27,15880,26,15612
approximated_20a88a24-e163-432d-9f8a-e17570d327e7_Faldstool.ttl_functional.owl,44,20,14824,26,15880,21,15760
approximated_20a9e93f-4bb0-41f7-ac95-bcd0309d0fe1_sOntology.daml_functional.owl,85,25,15496,24,15992,27,15828
approximated_20b1f6c4-5c2a-4248-b6b7-9b5942dd6de5_Bread.rdf_functional.owl,44,20,14888,22,15732,25,15756
approximated_20ba7a96-eb12-4677-9069-3eb4dca6458a_nik_cheese.rdf_functional.owl,44,20,14948,26,15780,25,15596
approximated_20cdb3f3-6c03-41d9-87e9-9fcca0b4b2f3_Korovai.ttl_functional.owl,44,18,14824,24,15724,23,15760
approximated_20cf01e1-6931-40f3-8ae2-dfd150033aea_logyv0.1.1.owl_functional.owl,67,23,14880,27,15956,26,15812
approximated_20d66bd6-8ede-47e3-b2f7-cca4d8cfd568_EAM_Jeff.owl_functional.owl,69,22,15108,28,15928,24,15772
approximated_20db865a-c7b5-48e7-843a-40d33fd5279e__con_leche.rdf_functional.owl,44,19,15028,24,15960,27,15600
approximated_20e0c29f-94b4-4bc0-b817-e9a0ba2fa186_Calzone.ttl_functional.owl,44,19,14844,26,15768,27,15640
approximated_20ec31c5-c1a5-4834-a709-8f64103a6c7c_ce_Manager.ttl_functional.owl,44,19,14888,27,15752,28,15620
approximated_20eddba4-d48b-4642-a504-cb3443179d13_goslim_pir.owl_functional.owl,169,31,16008,42,18132,39,18044
approximated_20fb95ca-a5c1-485d-bf1c-b97e03733c1c_loo_cheese.rdf_functional.owl,44,17,14820,23,15748,24,15596
approximated_212e0a70-5fce-4f53-ac2a-88d54380ac89_Saloio.rdf_functional.owl,44,17,14788,24,15764,24,15768
approximated_213d948c-8a53-41fb-804e-f03e699d4957_Desk.rdf_functional.owl,44,20,14836,23,15748,25,15592
approximated_213ff15b-9cd2-4e79-ae93-facf6449281e_ire_cheese.rdf_functional.owl,44,20,14804,22,15876,22,15768
approximated_214d8d14-be33-4b63-96f1-8163f8b34773_Cloak.ttl_functional.owl,44,19,14972,24,15716,25,15824
approximated_216c691c-d693-4977-90cd-340e24799c94_Pacific_cod.ttl_functional.owl,44,18,14824,24,15760,22,15684
approximated_217259de-011b-4d2e-a58f-918e6d85f651_Environment.owl_functional.owl,162,36,16700,40,17424,37,17116
approximated_217add98-3f83-4b12-a6b3-6dce4d5b94cf_Love_Hearts.ttl_functional.owl,44,20,14820,26,15816,23,15580
approximated_218b2b45-850e-4905-95fe-c72b97c2f5c4_tinstances.owl_functional.owl,152,33,15852,39,17752,36,17612
approximated_219b3e3a-06ab-4045-81d9-ec64edad8f08_Sensor.rdf_functional.owl,44,19,14784,25,15748,24,15672
approximated_21a23b44-5a07-4486-ae59-7b5ce9b9888c_dogont.owl_functional.owl,513,42,18088,66,22668,66,22044
approximated_21a4b9a7-17d1-494c-89a9-ad2f4556bd06_Rotary_tool.rdf_functional.owl,44,19,14824,24,15888,24,15604
approximated_21b69bd3-4904-431d-9acb-03d9ed157c77_Ball_valve.ttl_functional.owl,44,22,14940,27,15956,25,15596
approximated_21bf39bd-ba1d-43b7-9d38-7a0a719441b5_igraph.owl_functional.owl,50,18,14960,29,15616,27,15540
approximated_21c620f9-15ad-493c-b700-d7d4742ad1ed_erg_cheese.rdf_functional.owl,44,20,14784,24,15820,27,15624
approximated_21d0e630-2b92-4004-9eaa-4df0e401509c_Gum_arabic.rdf_functional.owl,44,20,14828,26,15804,23,15624
approximated_21d2e946-18c6-4cb3-bae0-5a9c2f03ad25_Babysitting.rdf_functional.owl,44,20,14792,25,15692,25,15800
approximated_21d78713-f90f-483d-80c9-704fc60aa70a_Herring.rdf_functional.owl,44,18,14780,25,15764,25,15576
approximated_21d7bd7e-df34-4706-a3ae-0a21640d10cf_Database.ttl_functional.owl,44,21,14896,29,15956,25,15600
approximated_21e5ebea-c31a-47bd-aad9-480fd651b63a_e_allsorts.rdf_functional.owl,44,22,14788,24,15720,26,15692
approximated_21ec9bd9-8307-402d-802b-47ae37593c0d_Boutonnire.ttl_functional.owl,44,19,14876,25,15764,22,15628
approximated_21fb8244-523b-49bc-8907-dc0ed47ceee8_Lollipop.rdf_functional.owl,44,19,14828,25,15956,23,15588
approximated_220bbb4d-210b-4559-a46c-44af776ee10c_Router.ttl_functional.owl,44,20,14824,24,15756,23,15620
approximated_221e430f-3493-4591-a71b-5e3548caf1bc_bservation.owl_functional.owl,77,25,15716,26,15828,26,15748
approximated_222447f8-8854-45b1-a1f2-6617a1327c8e_Wine.rdf_functional.owl,44,24,14876,23,15768,23,15816
approximated_222fcf8c-ee3d-4d72-a94d-ae1013681f7d_SIO_000008_functional.owl,555,55,18684,87,25404,85,24468
approximated_223e9f97-9026-4774-acaf-d1b2c07d888b_Bread_roll.ttl_functional.owl,44,21,14828,26,15776,26,15572
approximated_22418c14-5f7a-4046-9656-772539f11c8b_cnov0_2_3.owl_functional.owl,137,32,16020,35,16716,36,16628
approximated_224f6cd2-8179-4424-8589-594c837b1afd_ralogActor.owl_functional.owl,69,22,15096,31,16424,30,16308
approximated_2253263d-3b7e-48dd-9f9e-307a0d19ce48_ov20120724.owl_functional.owl,25,17,14792,21,15492,26,15556
approximated_2257a589-141b-4637-8469-505afb362e73_Caboc.ttl_functional.owl,44,21,14816,25,15728,25,15752
approximated_22835b8d-156c-4fe3-8d9e-efee7abccb19_Amiga_2000.rdf_functional.owl,44,20,14780,28,15760,28,15620
approximated_22886788-061b-45d4-ad4c-b757c2ad7d81_Perry.rdf_functional.owl,44,19,15020,25,15956,23,15612
approximated_2288fd48-f982-4827-b07c-dd46fd6053c4_itionGroup.owl_functional.owl,72,23,15172,34,16472,29,16260
approximated_229904d1-f69e-45af-891b-8ce0eceddee7_nceOWLqjun.owl_functional.owl,397,47,17048,53,19628,52,19152
approximated_229f3a92-f4b8-4716-a693-362c7f8533ce_mvco.owl_functional.owl,26,16,14732,21,15520,22,15560
approximated_229fe87c-59b9-4e0f-91f4-24abbc0d7721_Leaf_valve.ttl_functional.owl,44,19,14828,24,15900,24,15580
approximated_22a560e6-de77-4c77-a2e6-114a33afbf1c_icOntology.owl_functional.owl,72,20,15024,23,16164,24,16056
approximated_22ab12ac-5ce3-4c84-85c8-5a1497f56b7f_ttky_diode.ttl_functional.owl,44,21,14780,34,15760,25,15620
approximated_22b3b685-bd5e-47cd-a249-4830d6cf08c6_Fish_hook.rdf_functional.owl,44,20,14812,25,15948,29,15612
approximated_22b95e29-74ed-49e5-bfa0-4ff88d47904f_Enlarger.ttl_functional.owl,44,22,14820,24,15744,26,15616
approximated_22dd4c1c-929d-4f09-9f5f-a0318c1e2dd5_Relay_valve.rdf_functional.owl,44,19,14780,24,15900,24,15776
approximated_22ed1d49-5c4e-4339-90fd-dae74b5e3382_ZN414.rdf_functional.owl,44,20,14776,24,15720,29,15620
approximated_22f1b747-591b-4280-9caf-4612f13073e6_an_sausage.rdf_functional.owl,44,21,14832,27,15756,25,15696
approximated_22f917a7-a952-4242-a666-1a34d588d3b8_Antonov_A1.rdf_functional.owl,44,22,14828,24,15716,26,15668
approximated_22feb293-c539-4092-8656-d82d3074f64f_te_couture.ttl_functional.owl,44,17,14828,25,15876,24,15636
approximated_231ebb0e-eeeb-470f-bb3b-80a210de0426_Razor.rdf_functional.owl,44,19,14784,25,15812,23,15696
approximated_231f1865-7b2e-4f40-a094-46a0d4387a3d_PaulFisher.rdf_functional.owl,63,20,14876,26,16036,25,15828
approximated_23357ef6-7441-44fc-a637-f5e6ac3f3f89_lsi_cheese.rdf_functional.owl,44,20,14820,27,15752,25,15588
approximated_2342698d-4aea-4191-bcf4-a7bb99d9a4e2_Diving_mask.rdf_functional.owl,44,19,14968,25,15956,26,15640
approximated_23437d86-4013-415a-bf10-e138784789c6_Beaverboard.ttl_functional.owl,44,22,14788,27,15760,24,15600
approximated_2346df22-8fe2-440d-a015-9f28386c929a_a_provider.rdf_functional.owl,44,19,14788,24,15724,25,15624
approximated_2352e3d3-d957-407d-939e-6661bbc33b40_Vise.rdf_functional.owl,44,19,14812,25,15908,26,15676
approximated_23721525-9a69-4acb-b423-71f9da448d54_Cheez_Whiz.rdf_functional.owl,44,21,14832,27,15716,24,15576
approximated_238aca04-2dbd-4c38-925b-a30ef23c85ae_t_annotate.owl_functional.owl,35,18,14760,23,15504,22,15512
approximated_23a49a22-4c0a-484b-a628-9306e13fe4cd_Burren_Gold.rdf_functional.owl,44,24,14968,29,15820,29,15632
approximated_23b5dcc1-de6c-42b4-8b2c-dd93e552a9bb_Quickdraw.rdf_functional.owl,44,18,14780,23,15824,26,15624
approximated_23c96a34-e03f-4334-bd82-594c765f7886_ping_knife.ttl_functional.owl,44,19,14824,24,15716,23,15596
approximated_23d1c35b-69df-435d-adc7-c0c21a79021d_Ignitron.ttl_functional.owl,44,19,14780,24,15752,22,15780
approximated_23d8278f-9fbe-4ea6-90ca-31b50cd2b208_ght_switch.ttl_functional.owl,44,18,14784,24,15820,22,15676
