file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
approximated_ec617de2-7fac-4d03-b9af-dcceb8ba9c94_nstability.owl_functional.owl,2063,218,41836,253,64980,247,61876
approximated_ece27dad-8196-4e9c-9146-fae380c3d7ac_ceRelation.owl_functional.owl,1922,182,40680,241,60964,225,58928
approximated_ed93aaec-ff97-41fd-9f21-693dfcfbc538_matrAnimal.owl_functional.owl,1893,177,39980,234,60500,224,57904
approximated_edam.edam-bioinformatics-operations-data-types-formats-identifiers-and-topics.19.owl.xml_functional.owl,849,101,27496,125,34820,122,33572
approximated_edbbd162-3ec2-4c98-b42d-38c0687ab9a6__instances.owl_functional.owl,1248,80,23196,117,31824,112,29540
approximated_ee522205-61f3-44de-bf09-9a586364489f_Statistics.owl_functional.owl,1922,177,40476,237,60876,220,58664
approximated_ee940636-1579-4735-946b-baaf38d8efba_asfarttbox.owl_functional.owl,3686,216,40552,315,63980,311,61904
approximated_ee9aec54-77cf-4280-ae15-8f84d8d946c2_propEnergy.owl_functional.owl,2022,192,41124,258,63352,238,61136
approximated_eed6d725-5a31-482a-bbd7-0990f3887fc7_anCommerce.owl_functional.owl,2025,190,41312,253,63804,246,61612
approximated_ef64d0f0-cfcb-4835-9131-6293800b96b5_irculation.owl_functional.owl,1102,111,28964,129,34840,122,33624
approximated_efc9f05a-9952-4145-906a-fe3b7747d61b_quanSpace.owl_functional.owl,1921,180,40712,235,61100,227,59052
approximated_efo.experimental-factor-ontology.116.owl.xml_functional.owl,4320,322,51132,571,106964,527,101788
approximated_ep.cardiac-electrophysiology-ontology.2.owl.xml_functional.owl,26947,3498,395556,4242,602536,4088,573780
approximated_ero.eagle-i-research-resource-ontology.13.owl.xml_functional.owl,1220,130,31880,168,42700,156,40980
approximated_f0203f35-c445-4cb6-bf99-d6d64b372c5b_ndVolcanic.owl_functional.owl,2075,192,41864,256,64280,242,61740
approximated_f09572e1-eaaf-4166-a3ab-eb99cfc49d98_fullgalen.owl_functional.owl,12342,876,107948,1400,224008,1351,215536
approximated_f0bb10fd-4c3e-46f3-9825-68e48260f421_a_20110202.owl_functional.owl,49091,1824,248028,2550,445816,2685,426836
approximated_f138250e-bab0-478e-92fc-55b7c3622929_realmSoil.owl_functional.owl,1893,183,39908,243,60752,227,58408
approximated_f1395437-68d1-4c5a-8615-b7714be541fb_reprSciLaw.owl_functional.owl,2031,196,41252,269,64072,259,61176
approximated_f22829c6-cad7-4426-8cdc-068254131c37_physThermo.owl_functional.owl,900,99,26624,120,31204,117,30472
approximated_f252ccbd-f4b4-44e0-8b46-7a106deca8f8_Discipline.owl_functional.owl,921,102,26792,122,33792,135,32796
