file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
3a0f5105-f618-4b41-aecb-862cda98f32e_C5A1ki_sir.ttl_functional.owl,95,25,16084,30,17144,33,16900
3a12e957-d7e8-4528-a56b-7af7460db2a7_man_cement.rdf_functional.owl,95,30,16152,35,17020,34,16976
3a13f394-00cb-489d-a0c8-882611cd4afb_BATutorial.owl_functional.owl,158,43,20320,47,21028,48,20992
3a1b2628-8c08-460e-8368-673e5b331cc8_Heat_gun.rdf_functional.owl,95,28,16248,30,17180,28,16976
3a3b88b3-6a6b-4ed4-a7ee-04d682520f22_scriptions.owl_functional.owl,264,42,17860,84,24372,71,24264
3a432069-4634-4322-a23b-9e4830ee4115_g_pipeline.rdf_functional.owl,95,29,16168,30,17132,29,17068
3a506504-9268-42bc-8681-4d09a5d10aac_02wine.owl_functional.owl,330,32,16312,45,18516,40,18128
3a6a4342-a624-4ab6-8901-a64f4be0eeec__furniture.ttl_functional.owl,95,27,16168,30,17096,30,17076
3a6b53a0-2b8c-4e45-b1b5-fd3bc3a90488_complex1.0.owl_functional.owl,147,34,16920,129,28528,150,28184
3a720fee-fc9d-49b3-a59d-1972aa6d1100_Bolt_cutter.ttl_functional.owl,95,27,16236,29,17092,34,16892
3a725368-a56b-40e5-b2fa-3317b288387b_London.ttl_functional.owl,95,28,16080,32,17048,30,17044
3a8f019a-326c-4596-ba73-a8508e78b7b0_ChangeOntology_functional.owl,39,17,14792,25,15708,23,15416
3ab4cfa3-26d6-4145-95e2-f5ac9dbffc93_visual.owl_functional.owl,42,24,16172,25,16424,24,16412
3ac190e3-3a57-4e5a-bc4a-ceb326d198b6_ory_funnel.rdf_functional.owl,95,28,16104,30,17184,30,16888
3ac99b78-35bd-436f-830b-9b5cc7ccfe0f__del_Casar.ttl_functional.owl,95,29,16052,31,17144,28,16936
3acaad82-84a9-414a-be12-2e5e08a0d60d_Ricotta.ttl_functional.owl,95,28,16116,32,17188,31,17008
3ad00d64-a377-4eee-b24b-415c15dd6b40_illon_cube.rdf_functional.owl,95,32,16192,33,17056,32,16876
