file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
87bb9e26-80bb-4b29-a725-e46aa8ad65e5_cedexBase.owl_functional.owl,43,18,15260,18,15364,17,15332
87d0a399-d147-45f0-8680-92eb7f975195_ka.owl_functional.owl,182,22,15660,26,16692,27,16376
87db0eb1-1fad-462f-91ec-7637b8a49d7b_Sage_Derby.ttl_functional.owl,95,25,16176,28,17016,27,17144
87dc5175-6c41-4132-a9ad-f7f21c47e836_sPrincipal.owl_functional.owl,113,27,16896,30,18860,31,18412
87e23548-086c-4f68-89be-37a8a40fd540_output1.owl_functional.owl,19,13,14732,17,15580,16,15460
87e3a796-cae9-4d97-87c6-390852e6c7fc_Hand_saw.rdf_functional.owl,95,25,16084,27,17088,26,17052
87e626a2-5e10-4124-b622-bbfbbb14fb6e_mathVector.owl_functional.owl,225,39,19612,46,21192,45,20508
87f47f77-edd3-4ad4-b19e-1e2bf296dc60_iso20022.owl_functional.owl,58,16,14912,19,15860,19,15676
880daabc-54f9-42e4-99b9-5170fa4a7e47_HOG.obo_functional.owl,490,48,18480,75,23540,69,22920
881a8842-6925-4543-b935-ac529b9fadf1_onedsmall.rdfs_functional.owl,129,24,15524,38,17328,32,16900
88249fa0-5134-42b5-bded-3fe60fd7cd2c_ceph.owl_functional.owl,606,102,28628,281,62272,267,60936
8829e85b-9f08-4074-9d72-529ad034db14_biotopcore.owl_functional.owl,175,40,17744,96,27440,97,27312
88330568-d045-4d69-ade9-025328ca3a28_obituary.owl_functional.owl,58,22,15588,24,15992,23,15980
8853fd0d-e8a1-4973-a1ae-42437e3f18ac_lackPepper.owl_functional.owl,44,22,16112,23,16064,23,16160
88570258-0cfa-4dc0-972e-f9033c908348__documentation_functional.owl,28,20,15412,20,15640,20,15632
886cda93-23eb-40d2-9a1b-af45f74deb0d_onto.rdf_functional.owl,128,42,21536,43,22080,46,22008
887565f2-6ed2-40a8-abfc-c7fbac0d454c__converter.rdf_functional.owl,95,28,16060,30,17100,30,17056
8878cd04-8eb8-4f65-bbb8-e18382b98a0d_ion_system.rdf_functional.owl,95,32,16196,29,17212,29,17072
8892c4b5-f18f-4022-843c-7616064caf42_Film.rdf_functional.owl,95,27,16120,28,17104,29,17048
889f9c76-0316-4830-ba45-72974f98ea88_Pentium_M.ttl_functional.owl,95,28,16172,29,17132,29,17004
88a2b6d9-0932-4842-af12-c5010f5a1167_intervals_functional.owl,122,34,17232,37,20240,38,20140
88a774b1-9322-4f9d-8b84-b95005ddfd4d_particular.owl_functional.owl,63,20,15600,26,17492,26,17352
88a924c7-ffbd-4dc5-bd9f-0292b312c4f4_stanford.owl_functional.owl,50,22,15688,24,16400,23,16216
88aa7be3-c1ae-4418-924f-8013ea1bdccc_tag2irw.owl_functional.owl,27,18,15108,23,17560,21,17244
88b6ce5b-b0e9-4722-bd85-6d4759abd94f_k_anatomy.owl2_functional.owl,253,31,16452,51,19580,52,19192
88ba0c56-f484-45ce-8f11-5af5217f499f_logia_nano.owl_functional.owl,143,28,15672,33,17000,31,16924
88c04c4e-d896-4265-ab9e-7915fefb9fe4_Event.owl_functional.owl,58,28,17904,27,18460,28,18488
88ca2646-c819-46af-a2a5-3edb2ad6283b_behaviorel.owl_functional.owl,339,40,17312,65,22940,64,22484
88e1b852-9ee4-4fa3-96f2-1699d0230dd6_n_dressing.ttl_functional.owl,95,32,16056,33,17144,30,16976
88e50cfb-6c3b-4b8b-a7f1-d3f9bb63c750_tiger.owl_functional.owl,91,31,16276,34,18004,32,17648
88f8e9ef-4b4d-48c7-9b32-b5aff9d84f03_Scuba_set.rdf_functional.owl,95,30,16168,30,17104,30,16904
890246dc-ede3-4631-9c4f-b08fb26beb68_project.owl_functional.owl,28,24,17448,28,18196,28,17872
89078862-d6b8-430e-b990-3301a870f8ac_Ayran.ttl_functional.owl,95,29,16080,30,17096,30,17120
890c55af-ac1b-4726-bbdd-92fa697fa8ea_Stichelton.ttl_functional.owl,95,32,16168,32,17108,32,16904
891fa709-84fe-49c0-8fab-7dab7c4d0ad9_Alpha_21064.ttl_functional.owl,95,31,16168,32,17120,29,17128
8924d677-7a71-4600-82b3-22a3422d5a8d_foodCR.rdf_functional.owl,339,120,38472,1167,63016,964,58332
892bd871-f78a-4256-b36a-3a48bd821b7a_pomerged.obo_functional.owl,562,76,22548,104,26668,92,26060
892df542-6b84-4543-89b4-647eff79ef86_ryOrganization_functional.owl,34,23,15636,23,16060,24,15712
89400dba-77f8-444e-94d8-998c78140591_kisao.owl_functional.owl,176,37,17264,95,24112,84,24040
89478caf-3fd8-45d5-a6b4-7effd7ea03af_a3_v1.owl_functional.owl,31,20,15268,22,15728,21,15412
8947edf9-e8fe-4164-a643-a7beb1a2030b_Design.v35.owl_functional.owl,164,39,18828,59,23868,61,23364
896c66df-2415-4e7a-8a3e-aed1f56be49d_ine_roller.ttl_functional.owl,95,31,16328,32,17284,32,17004
89704d84-2f95-42df-ac37-072a5669818b_olate_chip.rdf_functional.owl,95,30,16324,30,17104,30,16976
8975f171-02cf-44b5-8c2f-84e78086f550_Pickaxe.ttl_functional.owl,95,28,16164,29,17184,31,17124
897daaf4-d262-4f93-8609-49b186237392_cexamplegraph1_functional.owl,158,42,18320,47,19792,46,19756
897ee834-b0d1-499b-8bff-5826d7c005f9__II_series.rdf_functional.owl,95,30,16068,30,17016,30,17076
898c15c2-90fb-40ea-b806-842bc68655bc__trait_xp.owl2_functional.owl,196,33,16320,53,20616,43,20296
89999cad-23d3-4d7d-9c46-a66ef4672a5b_relontosx.owl_functional.owl,213,58,29492,9798,88976,10444,89840
89a3b507-aae8-4196-832b-44de8b745eb7_rina_skirt.ttl_functional.owl,95,30,16096,30,17296,28,16912
89bfb04f-7c13-427c-bbd8-ad1b580df4b5_abulary_wi.rdf_functional.owl,93,33,16812,36,18544,39,18376
89c3242e-f30a-4618-b9d4-30508e291564_nco_cheese.rdf_functional.owl,95,30,16052,30,17136,33,17092
89c6d2ee-cb60-4fc5-b6da-63bdb615ad00__indicator.ttl_functional.owl,95,28,16124,31,17132,29,16960
89ca80e5-4643-4b46-8403-cc1e1329b2a0_onto.rdf_functional.owl,66,27,15680,29,16036,28,16184
89cc36bd-7250-4ed2-ae9a-368eeaa694ae_onto.rdf_functional.owl,128,45,21712,43,21952,43,21528
89e0323d-5107-4f86-ada8-be33c7b80daf_Biryani.rdf_functional.owl,95,33,16148,33,17152,34,16956
89e3f9e4-9111-47fc-a077-e2e52bc7bb2c_spdsimple.owl_functional.owl,217,32,16276,50,19264,44,18840
8a06d51a-66b5-44a8-9840-3acce8258ddc_pathology.owl2_functional.owl,163,30,16124,50,18392,40,18152
8a0bb9c7-049f-4056-8aab-e5e8663390c9_Floorcloth.ttl_functional.owl,95,31,16236,32,17132,32,17160
8a0c3f0a-41c0-434e-9119-d0cc03f387d9__v5.0.2__.rdfs_functional.owl,357,60,16140,37,17012,36,16844
8a0f3776-a145-498d-bff7-015edd0be169_ongkhalink.rdf_functional.owl,349,68,24476,111,33240,98,30884
8a245151-7ca6-4f64-99a9-b6b364046263_ssentities.owl_functional.owl,41,21,15836,22,16824,26,16512
8a3404ec-15af-43a8-92bc-348339b66ca1_model.owl_functional.owl,152,36,16692,93,24924,78,24800
8a44393a-fa78-4c61-9056-43beaee93b23_txn.owl_functional.owl,99,28,16052,27,16220,29,16088
