file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
00001.owl_functional.owl,1045,144,39800,644,89968,636,88604
00002.owl_functional.owl,907,85,24520,308,51324,313,50996
00003.owl_functional.owl,5730,422,68236,27939,615608,29264,626912
00004.owl_functional.owl,5356,355,61052,472,106444,462,106028
00005.owl_functional.owl,5705,410,67492,20288,510480,23507,544024
00026.owl_functional.owl,13561,841,114160,2094,400644,2050,395172
00028.owl_functional.owl,13698,870,115240,11299,2907696,11543,2854492
00029.owl_functional.owl,1683,110,26760,293,85608,299,84148
00030.owl_functional.owl,1703,107,27052,205,47012,190,46560
00031.owl_functional.owl,1706,108,27008,212,48152,225,46044
00032.owl_functional.owl,1749,120,27276,333,97532,326,98168
00033.owl_functional.owl,4810,265,50000,1304,455456,1270,448972
00034.owl_functional.owl,4812,264,50068,864,240780,852,239336
00035.owl_functional.owl,4820,267,50248,1597,518624,1532,499516
00036.owl_functional.owl,4816,295,50024,1550,510004,1576,514548
00037.owl_functional.owl,4813,271,50140,1590,514680,1585,515160
00038.owl_functional.owl,4821,265,50000,1577,508796,1564,506972
00039.owl_functional.owl,1549,107,27104,265,76672,260,75500
00040.owl_functional.owl,27676,4059,500836,16395,3405356,15089,3133040
00041.owl_functional.owl,15561,2138,278972,2846,552152,2848,537140
00042.owl_functional.owl,16399,2987,299440,4190,659656,3216,645112
00043.owl_functional.owl,25492,3637,429320,4657,832280,4515,808836
00044.owl_functional.owl,15557,2127,278844,2985,544704,2777,531368
00045.owl_functional.owl,27015,3949,489656,13168,3189668,13402,3625468
00046.owl_functional.owl,16157,2239,290308,2927,563296,2872,550012
00047.owl_functional.owl,15583,2843,279804,4141,606144,3596,591748
00048.owl_functional.owl,17147,3118,352708,6438,1121420,6295,1103780
00052.owl_functional.owl,6600,497,67444,891,151736,851,144460
000625f4-66a1-4f5a-8513-24d547cdb5cb_nvirImpact.owl_functional.owl,1961,193,43220,265,71932,243,67696
00080.owl_functional.owl,2385,252,59460,259,61900,245,59212
00104.owl_functional.owl,1448,113,27500,128,33724,121,30924
00144.owl_functional.owl,939,65,21324,103,29252,95,27884
00160928-56f7-4a74-81ea-1adc92544a13_classified.obo_functional.owl,1712,122,27428,193,44216,186,42932
00293.owl_functional.owl,687,52,19520,79,24100,77,23812
