file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
OWL2DL-210.owl,1129377,733716,56204052,631449,56734688,651077,51986764
OWL2DL-212.owl,1139587,623903,50402200,676014,50601952,653379,50397368
OWL2DL-214.owl,1149982,616735,50068120,610524,49966496,684282,50360276
OWL2DL-216.owl,1161516,670292,49925028,595086,50112620,639233,50953272
OWL2DL-218.owl,1167004,653266,50807420,620661,50778620,658791,50014060
OWL2DL-220.owl,1177359,688801,50028128,598200,49918232,600525,49932476
OWL2DL-222.owl,1192779,596130,49942300,665039,56300300,590026,51495236
OWL2DL-224.owl,1200270,602886,50145836,593557,50214800,590715,51329596
OWL2DL-226.owl,1216185,599829,49912292,604533,50021612,623742,50693608
OWL2DL-228.owl,1225140,591810,50278816,582552,51242612,630186,51267520
OWL2DL-230.owl,1230808,600383,50618360,619708,49797088,619778,50225824
OWL2DL-232.owl,1246218,591082,52046384,612945,51636072,628231,50506248
OWL2DL-234.owl,1254107,599435,50282168,618168,50301264,608333,51408140
OWL2DL-236.owl,1268879,582929,50319372,652621,50450244,676335,82960812
OWL2DL-238.owl,1280275,701110,82947772,720911,82942016,724538,82947644
OWL2DL-240.owl,1289274,792833,82944380,649579,82947080,678730,82947924
OWL2DL-242.owl,1304585,688112,82949124,701174,82948968,679151,82948860
OWL2DL-244.owl,1316584,750405,82957488,668309,82954744,675364,82957500
OWL2DL-246.owl,1326649,686813,82952608,693671,82956704,684503,82954980
OWL2DL-248.owl,1339337,693132,82954196,734502,82950808,768885,82953388
OWL2DL-250.owl,1344931,700017,82938864,703245,82951144,696988,82952084
OWL2DL-252.owl,1356079,712149,82946516,691194,82949716,722948,82952040
OWL2DL-254.owl,1369191,753754,82950024,719535,82946256,782356,82951020
OWL2DL-256.owl,1379552,749855,82944880,740512,82929760,779325,82930760
OWL2DL-258.owl,1385003,729737,82939728,733878,82934688,722295,82940100
OWL2DL-260.owl,1403798,720094,82939228,776682,82939396,755571,82938776
OWL2DL-262.owl,1415476,729087,82947212,751978,82945132,755828,82948708
OWL2DL-264.owl,1419863,787037,82943964,718713,82946444,757232,82941980
OWL2DL-266.owl,1432951,753514,82948884,737844,82948400,727467,82948648
OWL2DL-268.owl,1447849,742266,82944000,742962,82948964,753030,82948488
OWL2DL-270.owl,1460329,752861,82947708,795588,82947300,740208,82948240
OWL2DL-272.owl,1473726,748409,82947560,808218,82940908,799256,82940620
OWL2DL-274.owl,1484776,762217,82946572,771675,82947236,780084,82945344
OWL2DL-276.owl,1495150,763726,82945876,771039,82944904,767585,82943392
OWL2DL-278.owl,1509333,789109,82943428,765958,82943488,773582,82942440
OWL2DL-280.owl,1519077,765729,82937196,786963,82943448,765452,82944504
OWL2DL-282.owl,1530230,791575,82943528,808441,82943032,787536,82944112
OWL2DL-284.owl,1541870,783217,82942660,849969,82943132,792815,82942024
OWL2DL-286.owl,1550733,817229,82940112,820082,82944416,790840,82944588
OWL2DL-288.owl,1558464,813840,82943796,800235,82943972,807198,82938548
OWL2DL-290.owl,1566422,863327,82938704,814738,82940772,796911,82943368
OWL2DL-292.owl,1575910,797433,82943212,828189,82943448,817967,82939196
OWL2DL-294.owl,1584616,803980,82938896,818569,82944460,817549,82943280
OWL2DL-296.owl,1590182,816773,82942488,822191,82944384,821747,82945024
OWL2DL-298.owl,1608184,822418,82939492,813207,82943972,818649,82944976
OWL2DL-300.owl,1615868,847352,82943572,819629,82941672,821381,82894204
OWL2DL-302.owl,1628006,845905,82892052,848850,82888340,893876,82894096
OWL2DL-304.owl,1632306,851275,82894144,860720,82893660,874946,82890844
OWL2DL-306.owl,1644678,898338,82886588,840345,82892296,848882,82891964
OWL2DL-308.owl,1660138,837572,82889948,822887,82890708,887124,82891220
