file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
bec48263-4ad4-4c00-b8bd-84f5648191b9_phenSolid.owl_functional.owl,2011,215,44212,296,72388,256,68000
bec8ba04-a64b-47f0-9923-f676ef722bba_Earthquake.owl_functional.owl,1015,145,30492,178,40852,166,39672
bec90134-2aac-482d-a866-d808d4a8132b_009RLpinvp.owl_functional.owl,14075,2083,330652,2195,337152,2134,331028
bern.owl_functional.owl,44781,4259,458156,4169,476748,4328,458640
bf34ded4-84f7-48d9-99ff-46afcd069112_classified.owl_functional.owl,2931,227,38160,377,68132,359,65788
bf542813-a956-4103-a441-8b9933dd7913_opCapacity.owl_functional.owl,2054,309,46008,353,74612,343,69616
bf7b0e91-eb16-4e26-830d-f3b39355e3b1_fypo.owl_functional.owl,4030,554,71420,611,115952,626,105116
bfb52dc9-3c16-463f-acb8-681fe2e8939c_classified.owl_functional.owl,1066,91,23164,155,35584,176,34396
biomodels.biomodels-ontology.3.owl.xml_functional.owl,118820,17851,1808620,21741,3219016,25615,3154440
birnlex.biomedical-informatics-research-network-project-lexicon.1.owl.xml_functional.owl,1339,89,23600,136,36568,135,35324
bridg.biomedical-research-integrated-domain-group-model.1.owl.xml_functional.owl,1490,4029,99420,4100,120364,4027,118528
bto.brenda-tissue-and-enzyme-source-ontology.24.owl.xml_functional.owl,1944,152,28988,233,49932,212,47968
c0024c00-e70f-46d5-a30a-3c1f80bf0031_pienstaxon.owl_functional.owl,21012,1418,169032,2572,377060,2567,357600
c00c5b93-2350-4c59-a04c-637fd0634201_EnergyFlux.owl_functional.owl,2088,219,48832,360,76016,336,74704
c06f618d-66a7-432e-890e-d2592d17bb7d_009UNAeasy.owl_functional.owl,11829,268714,122270796,21600104,1751268,21600214,5992900
c0756f53-844e-4d63-8503-5f4e15be6cde_rusv07.10d.owl_functional.owl,42379,3940,448584,11658,1293272,11720,1270712
c08b4c9d-3585-42e2-bb91-30b78599f825_NIFMolecule.owl_functional.owl,4018,269,54468,311,70312,301,68900
c090672a-8c6f-4cd9-bfd9-00ea4322bb21_matrIsotope.owl_functional.owl,1982,179,43680,240,72684,218,67548
c091c87f-eeab-423c-9f15-826ff321d0c4_rStandards.owl_functional.owl,1237,115,32836,154,45308,148,43988
c0929547-f830-47e0-b79e-9235bb7a6728_realmAtmo.owl_functional.owl,2011,179,44376,239,71192,232,67564
c0a18b87-3db3-4db5-960f-413f489262d4__component.owl_functional.owl,2155,251,55344,287,67500,284,66492
c0a25ce5-ba8a-467c-831b-791ecddbdd1e_SUMO.owl_functional.owl,25985,1033,167936,1112,202168,1048,174728
c0c197b4-5166-40c8-b8c4-ff8cc79d23c9_Seismicity.owl_functional.owl,2019,187,44148,250,72748,229,69076
c0e4367f-8267-40a1-a83e-5a4678ad79bb_andFluvial.owl_functional.owl,2013,197,44272,255,72440,233,68592
c0ff2fb6-d093-44ea-8ef0-80601b418c65__taxonomy.owl2_functional.owl,2681,175,36080,273,66116,257,63492
c17f5adb-832a-4341-8644-b9a8856188e5_relaTime.owl_functional.owl,2086,196,43992,247,61624,250,58748
c19e9dd0-d7d2-4201-8f54-fabe580094a2_classified.owl_functional.owl,50743,8529,757744,10411304,55947360,6388560,46513968
c1afb247-6221-4a9a-9c21-67c4b92ea58e_ron_import.owl_functional.owl,1447,145,25860,553,88536,540,88280
c22cd9c2-c87d-4152-908a-728bed708054_COSMOtop761.owl_functional.owl,4861,658,152288,25575,263700,24099,253644
c2477408-ee2d-45f8-ad4c-07703048ced2_sequence.owl_functional.owl,1655,258,59152,266,66044,272,64236
c26f5a93-80af-4209-aade-e1e78119f5e2_phenHydro.owl_functional.owl,1968,204,43052,262,71740,255,69516
c288b46f-8821-4d07-a89e-e1dad3a85092_Instrument.owl_functional.owl,2061,209,44148,262,71884,285,67616
c2abef0f-3619-4589-860a-22821e5142ac_ntology_xp.obo_functional.owl,2313,171,33660,443,92160,416,86372
c2b30731-e14d-49d6-b7bb-fef81d6f1072_pr.obo_functional.owl,41816,7410,637452,8746,1232236,8756,1200732
c2c4283a-eb5c-4eb6-8d62-4ea3a5c385b6__naics2007.ttl_functional.owl,2470,387,96292,417,111936,418,109516
c324a1a0-6124-47d9-b68e-6833b957fc8b_classified.obo_functional.owl,1108,85,23492,138,37508,146,36184
c343f7b1-c70e-4dbd-bef7-0d3b9aaf6fd7_prsimple.owl_functional.owl,19502,2557,285036,2793,419688,2714,398812
c351d1d0-44a3-45e6-8d13-3fe77b1aeb26_phenHelio.owl_functional.owl,2022,196,44224,251,70820,237,68236
c35a3853-fc90-4435-b307-7c34619352c6__xp_chebi.owl2_functional.owl,1161,92,24416,177,46328,180,44908
c37a5a79-7d14-42bb-b0c6-dffa6e8612d6_p_anatomy.owl2_functional.owl,1375,107,25964,204,50796,206,49176
c3814cdd-6edc-4cc9-946e-8977287543a3_classified.owl_functional.owl,26824,70379,487820,6310,1067188,6930,1044072
c393f17c-fa7c-4487-87a4-736a1644024c_FlyBase.obo_functional.owl,14799,886,121904,1217,210304,1199,202188
c3ade7ef-3484-4b9c-b98f-52d4ce77848b_anio_rerio.owl_functional.owl,3314,231,44376,424,95720,402,91108
c3b123e3-92ae-4144-ac56-1ae5cb36c3ed_nnotations.obo_functional.owl,129596,10001,1091644,12833,1429500,11060,1415380
c3b19107-7a99-42e7-b660-f0966f1cbfc0_havioredit.owl_functional.owl,50745,7973,757956,21602229,71378620,16087324,77196324
c3d1bd7b-1679-4c82-9cd3-890bffd16be3_mp.owl_functional.owl,2789,182,36924,315,72688,293,69400
c3ebb8aa-1b81-451f-bfb9-1ecc4c156660_e.obo.PREVIOUS_functional.owl,6436,402,67848,657,133868,637,127484
c3f5b505-4e57-4451-b56f-337c045b668a_gosimple.owl_functional.owl,15506,1052,149736,2108,370600,2295,356624
c40dc958-2379-4693-993e-adb018c6dd21_matrAerosol.owl_functional.owl,1964,187,43064,239,68200,221,69804
c44095fc-e911-4a16-9bdc-20224e839a76_e.obo.PREVIOUS_functional.owl,1228,81,23764,141,39588,132,37932
c470ac41-a5b7-4389-b964-e618c4d72969_mGeolBasin.owl_functional.owl,2088,195,43984,240,61788,250,58892
c47304fa-a28c-4795-8dc2-c06654c4fe62_gicusensfm.owl_functional.owl,9077,619,89264,1153,208592,1091,194740
c4b23a8d-22ae-4b27-853d-17e32101b086_sh_anatomy.obo_functional.owl,2170,204,38744,229,47536,223,46452
c53cfd13-426e-4816-b24e-1a543085cc70_matrRock.owl_functional.owl,2088,200,44036,253,61776,235,58784
c571fc3f-01bf-421d-897b-037abfbd1ffb_ehdaa2edit.obo_functional.owl,3352,207,38136,290,54648,278,53608
c583158e-626b-46af-8908-e47014ae1ff8_ceAnalysis.owl_functional.owl,2109,205,44468,262,62012,239,59324
c5b42d4b-52ee-4972-822e-33efe70cac64_Extraction.owl_functional.owl,1196,123,32492,166,44684,161,43284
c5d5db0f-effa-4a10-98fa-9c06285acb65_4802s1s2s2.owl_functional.owl,2974,164,34724,287,64648,276,62432
c60c5dd5-0702-4e92-94e9-83bc76535999_sAnatomy_1.owl_functional.owl,1005,86,23892,107,32256,102,31468
c64658e9-96f7-43fc-b47b-da2fa4f13a9d_reprMath.owl_functional.owl,2011,194,44076,265,71972,250,69520
c65d659f-57ce-4e92-9826-b11a4f9ba0ac_swpatho1.owl_functional.owl,1338,99,27312,196,53452,190,52120
c684027a-185a-4005-b9b8-dce2dd7c7fe3_nAtmoCloud.owl_functional.owl,1964,194,43332,254,69464,246,69432
c6884822-5750-4a40-8138-231908bad405_emperature.owl_functional.owl,1963,190,42888,251,69856,245,67576
c69953dd-79a8-47ad-8c48-c3b715d92e78_opMassFlux.owl_functional.owl,2091,199,43968,249,61700,235,59024
c699a583-c2ee-465e-9be7-96bd167e8249_crime.owl_functional.owl,666,101,32864,112,34908,109,34320
c70b2123-5447-4c39-b212-f44f399c7cdc_DMKB.owl_functional.owl,1057,506,531712,1932,613596,1804,603300
c714a503-6711-46c7-b14c-c9b6c70cbe2b_mp.owl_functional.owl,2789,205,36844,353,73264,337,69432
