"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP","EXPRESSIVITY","EL","QL","RL","DL","FULL","CAL_TIME"
"OWL2DL-200.owl","1438878.78125","3389780","4.291430088573894","0","2.693585293815435","0.1896551724137931","11157388","0","19","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.926829268292683","0.8048780487804879","0","0.0","3430272","1756394","414560","1028838","0.7011494252873564","10","122","8287.350574712644","394192","1441999","13.155172413793103","78","2289","0.0","0","0","0.9942528735632183","1","173","1","0.0303","1","0.0303","13","0.3939","2","0.0606","1","0.0303","8","0.2424","1","0.0303","1","0.0303","1","0.0303","1","0.0303","3","0.0909","90","0.8738","13","0.1262","5","0.0485","2","0.0194","4","0.0388","1","0.0097","1","0.0000","1","0.0000","1","0.0000","65","5","2","22","69","58","7","0.06796116504854369","0.842741935483871","SROIQ(D)","false","false","false","true","true","3971860"
"OWL2DL-5.owl","31870.91796875","99797","3.292011377977204","0","2.174099267950973","0.1896551724137931","228849","0","19","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.926829268292683","0.8048780487804879","0","0.0","76779","38930","9122","23127","0.7011494252873564","10","122","198.91954022988506","8919","34612","13.166666666666666","78","2291","0.0","0","0","0.9942528735632183","1","173","1","0.0303","1","0.0303","13","0.3939","2","0.0606","1","0.0303","8","0.2424","1","0.0303","1","0.0303","1","0.0303","1","0.0303","3","0.0909","90","0.8738","13","0.1262","5","0.0485","2","0.0194","4","0.0388","1","0.0097","1","0.0000","1","0.0000","1","0.0000","65","5","2","22","69","58","8","0.07766990291262135","0.8433734939759037","SROIQ(D)","false","false","false","true","true","11510"
"OWL2RL-1.owl","4999.52734375","16189","3.284499229583975","18","2.058946004540675","0.19161676646706588","37070","15","4","0.0979020979020979","0.006993006993006993","0.07692307692307693","0","0","0","0","0","0","0","0","0.9696969696969697","0.8924050632911392","2","3.9588281868566906E-5","8954","6007","1440","3624","0.8562874251497006","10","143","42.59880239520958","1359","7114","13.77245508982036","78","2300","0.0","0","0","1.1017964071856288","2","184","0","0.0000","1","0.0312","13","0.4062","1","0.0312","1","0.0312","14","0.4375","1","0.0312","0","0.0000","0","0.0000","1","0.0312","0","0.0000","89","0.8812","12","0.1188","6","0.0594","2","0.0198","4","0.0396","1","0.0099","1","0.0000","0","0.0000","1","0.0000","53","5","1","22","70","57","8","0.07920792079207921","0.8389830508474576","SROIQ(D)","false","false","false","true","true","6430"
"OWL2EL-10.owl","69416.728515625","208946","3.416861266365516","0","2.3456448590358496","0.16455696202531644","505070","0","17","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.9871794871794872","0.9066666666666666","0","0.0","140771","0","20009","50225","0.7658227848101266","10","121","459.15822784810126","19248","72547","13.664556962025317","78","2159","0.0","0","0","0.9936708860759493","1","157","0","0.0000","0","0.0000","11","0.4231","0","0.0000","0","0.0000","13","0.5000","1","0.0385","1","0.0385","0","0.0000","0","0.0000","0","0.0000","86","0.8776","12","0.1224","1","0.0102","0","0.0000","2","0.0204","0","0.0000","0","0.0000","1","0.0000","0","0.0000","53","4","0","0","56","46","8","0.08163265306122448","0.9542857142857143","SROF(D)","false","false","false","true","true","27990"
"OWL2QL-10.owl","69417.119140625","208949","3.417656826479976","5","2.3462561573152714","0.15384615384615385","505229","0","3","0.10236220472440945","0.0","0.0","0","0","18","0","0","0","2","0","0.9935064935064936","0.920863309352518","14","1.968019680196802E-5","126027","85362","0","50225","0.8141025641025641","10","127","465.7371794871795","19248","72655","15.01923076923077","80","2343","0.0","0","0","1.0256410256410255","2","160","0","0.0000","1","0.0417","10","0.4167","0","0.0000","0","0.0000","13","0.5417","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","85","0.8763","12","0.1237","0","0.0000","2","0.0206","0","0.0000","0","0.0000","1","0.0000","1","0.0000","1","0.0000","51","5","1","22","73","61","0","0.0","0.8340807174887892","ALCROI(D)","false","false","false","true","true","33280"
"OWL2EL-2.owl","9772.79296875","31435","3.247290640394089","0","2.0477334483545433","0.16455696202531644","70715","0","17","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.9871794871794872","0.9066666666666666","0","0.0","19632","0","2789","7123","0.7658227848101266","10","121","75.81012658227849","2662","11978","13.664556962025317","78","2159","0.0","0","0","0.9936708860759493","1","157","0","0.0000","0","0.0000","11","0.4231","0","0.0000","0","0.0000","13","0.5000","1","0.0385","1","0.0385","0","0.0000","0","0.0000","0","0.0000","86","0.8776","12","0.1224","1","0.0102","0","0.0000","2","0.0204","0","0.0000","0","0.0000","1","0.0000","0","0.0000","53","4","0","0","56","46","8","0.08163265306122448","0.9542857142857143","SROF(D)","false","false","false","true","true","2420"
"OWL2DL-10.owl","69434.2880859375","208952","3.417431829165012","0","2.3467644875072877","0.1896551724137931","505246","0","19","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.926829268292683","0.8048780487804879","0","0.0","167242","85363","20009","50225","0.7011494252873564","10","122","417.632183908046","19251","72668","13.166666666666666","78","2291","0.0","0","0","0.9942528735632183","1","173","1","0.0303","1","0.0303","13","0.3939","2","0.0606","1","0.0303","8","0.2424","1","0.0303","1","0.0303","1","0.0303","1","0.0303","3","0.0909","90","0.8738","13","0.1262","5","0.0485","2","0.0194","4","0.0388","1","0.0097","1","0.0000","1","0.0000","1","0.0000","65","5","2","22","69","58","8","0.07766990291262135","0.8433734939759037","SROIQ(D)","false","false","false","true","true","34210"
"OWL2QL-5.owl","31853.7490234375","99794","3.2924522631188764","5","2.172452438185868","0.15384615384615385","228832","0","3","0.10236220472440945","0.0","0.0","0","0","18","0","0","0","2","0","0.9935064935064936","0.920863309352518","14","4.297563281619322E-5","57756","38929","0","23127","0.8141025641025641","10","127","221.78846153846155","8916","34599","15.01923076923077","80","2343","0.0","0","0","1.0256410256410255","2","160","0","0.0000","1","0.0417","10","0.4167","0","0.0000","0","0.0000","13","0.5417","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","85","0.8763","12","0.1237","0","0.0000","2","0.0206","0","0.0000","0","0.0000","1","0.0000","1","0.0000","1","0.0000","51","5","1","22","73","61","0","0.0","0.8340807174887892","ALCROI(D)","false","false","false","true","true","6890"
"OWL2EL-200.owl","1438861.2216796875","3389774","4.291400623752878","0","2.693518193515438","0.16455696202531644","11157213","0","17","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.9871794871794872","0.9066666666666666","0","0.0","2890970","0","414560","1028838","0.7658227848101266","10","121","9125.810126582279","394189","1441878","13.651898734177216","78","2157","0.0","0","0","0.9936708860759493","1","157","0","0.0000","0","0.0000","11","0.4231","0","0.0000","0","0.0000","13","0.5000","1","0.0385","1","0.0385","0","0.0000","0","0.0000","0","0.0000","86","0.8776","12","0.1224","1","0.0102","0","0.0000","2","0.0204","0","0.0000","0","0.0000","1","0.0000","0","0.0000","53","4","0","0","56","46","8","0.08163265306122448","0.9542857142857143","SROF(D)","false","false","false","true","true","3450510"
"OWL2DL-1.owl","5009.6181640625","16187","3.2907220305569247","0","2.062067406128787","0.1896551724137931","37193","0","19","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.926829268292683","0.8048780487804879","0","0.0","11941","6007","1440","3622","0.7011494252873564","10","122","41.241379310344826","1359","7176","13.166666666666666","78","2291","0.0","0","0","0.9942528735632183","1","173","1","0.0303","1","0.0303","13","0.3939","2","0.0606","1","0.0303","8","0.2424","1","0.0303","1","0.0303","1","0.0303","1","0.0303","3","0.0909","90","0.8738","13","0.1262","5","0.0485","2","0.0194","4","0.0388","1","0.0097","1","0.0000","1","0.0000","1","0.0000","65","5","2","22","69","58","8","0.07766990291262135","0.8433734939759037","SROIQ(D)","false","false","false","true","true","1000"
"OWL2RL-2.owl","9780.26171875","31443","3.2479748403697704","18","2.054621357118611","0.19161676646706588","70768","15","4","0.0979020979020979","0.006993006993006993","0.07692307692307693","0","0","0","0","0","0","0","0","0.9696969696969697","0.8924050632911392","2","2.010595840077207E-5","17660","11776","2789","7125","0.8562874251497006","10","143","72.07784431137725","2665","12037","13.77245508982036","78","2300","0.0","0","0","1.1017964071856288","2","184","0","0.0000","1","0.0312","13","0.4062","1","0.0312","1","0.0312","14","0.4375","1","0.0312","0","0.0000","0","0.0000","1","0.0312","0","0.0000","89","0.8812","12","0.1188","6","0.0594","2","0.0198","4","0.0396","1","0.0099","1","0.0000","0","0.0000","1","0.0000","53","5","1","22","70","57","8","0.07920792079207921","0.8389830508474576","SROIQ(D)","false","false","false","true","true","1910"
"OWL2DL-20.owl","135161.69921875","385154","3.586792800604363","0","2.5400730083535508","0.1896551724137931","996440","0","19","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.926829268292683","0.8048780487804879","0","0.0","324382","165045","38993","97672","0.7011494252873564","10","122","799.1551724137931","37272","139053","13.166666666666666","78","2291","0.0","0","0","0.9942528735632183","1","173","1","0.0303","1","0.0303","13","0.3939","2","0.0606","1","0.0303","8","0.2424","1","0.0303","1","0.0303","1","0.0303","1","0.0303","3","0.0909","90","0.8738","13","0.1262","5","0.0485","2","0.0194","4","0.0388","1","0.0097","1","0.0000","1","0.0000","1","0.0000","65","5","2","22","69","58","8","0.07766990291262135","0.8433734939759037","SROIQ(D)","false","false","false","true","true","76070"
"OWL2EL-20.owl","135144.1396484375","385148","3.5864924788020085","0","2.539535489981705","0.16455696202531644","996264","0","17","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.9871794871794872","0.9066666666666666","0","0.0","272135","0","38993","97672","0.7658227848101266","10","121","879.3164556962025","37269","138932","13.664556962025317","78","2159","0.0","0","0","0.9936708860759493","1","157","0","0.0000","0","0.0000","11","0.4231","0","0.0000","0","0.0000","13","0.5000","1","0.0385","1","0.0385","0","0.0000","0","0.0000","0","0.0000","86","0.8776","12","0.1224","1","0.0102","0","0.0000","2","0.0204","0","0.0000","0","0.0000","1","0.0000","0","0.0000","53","4","0","0","56","46","8","0.08163265306122448","0.9542857142857143","SROF(D)","false","false","false","true","true","68420"
"OWL2RL-200.owl","1438868.6904296875","3389782","4.2914029602769235","18","2.6935720542396844","0.19161676646706588","11157267","15","4","0.0979020979020979","0.006993006993006993","0.07692307692307693","0","0","0","0","0","0","0","0","0.9696969696969697","0.8924050632911392","2","1.3680623250889566E-7","2585887","1756394","414560","1028840","0.8562874251497006","10","143","8634.353293413174","394192","1441937","13.760479041916168","78","2298","0.0","0","0","1.1017964071856288","2","184","0","0.0000","1","0.0312","13","0.4062","1","0.0312","1","0.0312","14","0.4375","1","0.0312","0","0.0000","0","0.0000","1","0.0312","0","0.0000","89","0.8812","12","0.1188","6","0.0594","2","0.0198","4","0.0396","1","0.0099","1","0.0000","0","0.0000","1","0.0000","53","5","1","22","70","57","8","0.07920792079207921","0.8389830508474576","SROIQ(D)","false","false","false","true","true","3032880"
"OWL2DL-2.owl","9790.3525390625","31441","3.2511910055262656","0","2.0570272112738808","0.1896551724137931","70891","0","19","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.926829268292683","0.8048780487804879","0","0.0","23549","11776","2789","7123","0.7011494252873564","10","122","69.53448275862068","2665","12099","13.166666666666666","78","2291","0.0","0","0","0.9942528735632183","1","173","1","0.0303","1","0.0303","13","0.3939","2","0.0606","1","0.0303","8","0.2424","1","0.0303","1","0.0303","1","0.0303","1","0.0303","3","0.0909","90","0.8738","13","0.1262","5","0.0485","2","0.0194","4","0.0388","1","0.0097","1","0.0000","1","0.0000","1","0.0000","65","5","2","22","69","58","8","0.07766990291262135","0.8433734939759037","SROIQ(D)","false","false","false","true","true","6000"
"OWL2EL-50.owl","341516.44921875","896094","3.875117729242828","0","2.720617853755528","0.16455696202531644","2576466","0","17","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.9871794871794872","0.9066666666666666","0","0.0","687326","0","98278","246271","0.7658227848101266","10","121","2188.0696202531644","93746","345715","13.658227848101266","78","2158","0.0","0","0","0.9936708860759493","1","157","0","0.0000","0","0.0000","11","0.4231","0","0.0000","0","0.0000","13","0.5000","1","0.0385","1","0.0385","0","0.0000","0","0.0000","0","0.0000","86","0.8776","12","0.1224","1","0.0102","0","0.0000","2","0.0204","0","0.0000","0","0.0000","1","0.0000","0","0.0000","53","4","0","0","56","46","8","0.08163265306122448","0.9542857142857143","SROF(D)","false","false","false","true","true","332900"
"OWL2QL-20.owl","135144.5302734375","385151","3.5869254235087946","5","2.5398190675271963","0.15384615384615385","996423","0","3","0.10236220472440945","0.0","0.0","0","0","18","0","0","0","2","0","0.9935064935064936","0.920863309352518","14","1.013918199976535E-5","243534","165044","0","97672","0.8141025641025641","10","127","891.2820512820513","37269","139040","15.01923076923077","80","2343","0.0","0","0","1.0256410256410255","2","160","0","0.0000","1","0.0417","10","0.4167","0","0.0000","0","0.0000","13","0.5417","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","85","0.8763","12","0.1237","0","0.0000","2","0.0206","0","0.0000","0","0.0000","1","0.0000","1","0.0000","1","0.0000","51","5","1","22","73","61","0","0.0","0.8340807174887892","ALCROI(D)","false","false","false","true","true","193390"
"OWL2RL-50.owl","341523.91796875","896102","3.8751319551229835","18","2.7207907646223997","0.19161676646706588","2576519","15","4","0.0979020979020979","0.006993006993006993","0.07692307692307693","0","0","0","0","0","0","0","0","0.9696969696969697","0.8924050632911392","2","5.742987525082498E-7","615096","416622","98278","246273","0.8562874251497006","10","143","2070.502994011976","93749","345774","13.766467065868264","78","2299","0.0","0","0","1.1017964071856288","2","184","0","0.0000","1","0.0312","13","0.4062","1","0.0312","1","0.0312","14","0.4375","1","0.0312","0","0.0000","0","0.0000","1","0.0312","0","0.0000","89","0.8812","12","0.1188","6","0.0594","2","0.0198","4","0.0396","1","0.0099","1","0.0000","0","0.0000","1","0.0000","53","5","1","22","70","57","8","0.07920792079207921","0.8389830508474576","SROIQ(D)","false","false","false","true","true","511720"
"OWL2QL-50.owl","341516.83984375","896097","3.875304785849232","5","2.72074782779275","0.15384615384615385","2576625","0","3","0.10236220472440945","0.0","0.0","0","0","18","0","0","0","2","0","0.9935064935064936","0.920863309352518","14","4.020131670798309E-6","615095","416621","0","246271","0.8141025641025641","10","127","2216.8141025641025","93746","345823","15.012820512820513","80","2342","0.0","0","0","1.0256410256410255","2","160","0","0.0000","1","0.0417","10","0.4167","0","0.0000","0","0.0000","13","0.5417","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","85","0.8763","12","0.1237","0","0.0000","2","0.0206","0","0.0000","0","0.0000","1","0.0000","1","0.0000","1","0.0000","51","5","1","22","73","61","0","0.0","0.8340807174887892","ALCROI(D)","false","false","false","true","true","308820"
"OWL2QL-1.owl","4992.44921875","16184","3.293435340572557","5","2.052274213767069","0.15384615384615385","37176","0","3","0.10236220472440945","0.0","0.0","0","0","18","0","0","0","2","0","0.9935064935064936","0.920863309352518","14","2.773100921065663E-4","8953","6006","0","3622","0.8141025641025641","10","127","45.916666666666664","1356","7163","15.01923076923077","80","2343","0.0","0","0","1.0256410256410255","2","160","0","0.0000","1","0.0417","10","0.4167","0","0.0000","0","0.0000","13","0.5417","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","85","0.8763","12","0.1237","0","0.0000","2","0.0206","0","0.0000","0","0.0000","1","0.0000","1","0.0000","1","0.0000","51","5","1","22","73","61","0","0.0","0.8340807174887892","ALCROI(D)","false","false","false","true","true","950"
"OWL2RL-5.owl","31860.8271484375","99799","3.291000150247909","18","2.1733777681940647","0.19161676646706588","228726","15","4","0.0979020979020979","0.006993006993006993","0.07692307692307693","0","0","0","0","0","0","0","0","0.9696969696969697","0.8924050632911392","2","6.1387165785249275E-6","57757","38930","9122","23129","0.8562874251497006","10","143","206.88622754491018","8919","34550","13.77245508982036","78","2300","0.0","0","0","1.1017964071856288","2","184","0","0.0000","1","0.0312","13","0.4062","1","0.0312","1","0.0312","14","0.4375","1","0.0312","0","0.0000","0","0.0000","1","0.0312","0","0.0000","89","0.8812","12","0.1188","6","0.0594","2","0.0198","4","0.0396","1","0.0099","1","0.0000","0","0.0000","1","0.0000","53","5","1","22","70","57","8","0.07920792079207921","0.8389830508474576","SROIQ(D)","false","false","false","true","true","10610"
"OWL2DL-100.owl","712315.8408203125","1757531","4.114746104862606","0","2.765965713210778","0.1896551724137931","5474417","0","19","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.926829268292683","0.8048780487804879","0","0.0","1705199","867968","204650","513094","0.7011494252873564","10","122","4129.385057471264","196042","718513","13.160919540229886","78","2290","0.0","0","0","0.9942528735632183","1","173","1","0.0303","1","0.0303","13","0.3939","2","0.0606","1","0.0303","8","0.2424","1","0.0303","1","0.0303","1","0.0303","1","0.0303","3","0.0909","90","0.8738","13","0.1262","5","0.0485","2","0.0194","4","0.0388","1","0.0097","1","0.0000","1","0.0000","1","0.0000","65","5","2","22","69","58","8","0.07766990291262135","0.8433734939759037","SROIQ(D)","false","false","false","true","true","1131430"
"OWL2QL-100.owl","712298.671875","1757528","4.114782379127331","5","2.765910691627614","0.15384615384615385","5474400","0","3","0.10236220472440945","0.0","0.0","0","0","18","0","0","0","2","0","0.9935064935064936","0.920863309352518","14","1.9282620408945813E-6","1279404","867967","0","513094","0.8141025641025641","10","127","4605.7692307692305","196039","718500","15.012820512820513","80","2342","0.0","0","0","1.0256410256410255","2","160","0","0.0000","1","0.0417","10","0.4167","0","0.0000","0","0.0000","13","0.5417","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","85","0.8763","12","0.1237","0","0.0000","2","0.0206","0","0.0000","0","0.0000","1","0.0000","1","0.0000","1","0.0000","51","5","1","22","73","61","0","0.0","0.8340807174887892","ALCROI(D)","false","false","false","true","true","919880"
"OWL2QL-2.owl","9773.18359375","31438","3.2525586421715085","5","2.0515859436615904","0.15384615384615385","70874","0","3","0.10236220472440945","0.0","0.0","0","0","18","0","0","0","2","0","0.9935064935064936","0.920863309352518","14","1.4079124680705564E-4","17659","11775","0","7123","0.8141025641025641","10","127","77.47435897435898","2662","12086","15.01923076923077","80","2343","0.0","0","0","1.0256410256410255","2","160","0","0.0000","1","0.0417","10","0.4167","0","0.0000","0","0.0000","13","0.5417","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","85","0.8763","12","0.1237","0","0.0000","2","0.0206","0","0.0000","0","0.0000","1","0.0000","1","0.0000","1","0.0000","51","5","1","22","73","61","0","0.0","0.8340807174887892","ALCROI(D)","false","false","false","true","true","1920"
"OWL2EL-100.owl","712298.28125","1757525","4.114686595867554","0","2.7658497587217967","0.16455696202531644","5474241","0","17","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.9871794871794872","0.9066666666666666","0","0.0","1430266","0","204650","513094","0.7658227848101266","10","121","4546.784810126583","196039","718392","13.658227848101266","78","2158","0.0","0","0","0.9936708860759493","1","157","0","0.0000","0","0.0000","11","0.4231","0","0.0000","0","0.0000","13","0.5000","1","0.0385","1","0.0385","0","0.0000","0","0.0000","0","0.0000","86","0.8776","12","0.1224","1","0.0102","0","0.0000","2","0.0204","0","0.0000","0","0.0000","1","0.0000","0","0.0000","53","4","0","0","56","46","8","0.08163265306122448","0.9542857142857143","SROF(D)","false","false","false","true","true","929310"
"OWL2RL-100.owl","712305.75","1757533","4.114691940970738","18","2.7659402193361355","0.19161676646706588","5474294","15","4","0.0979020979020979","0.006993006993006993","0.07692307692307693","0","0","0","0","0","0","0","0","0.9696969696969697","0.8924050632911392","2","2.754646779218779E-7","1279405","867968","204650","513096","0.8562874251497006","10","143","4302.101796407185","196042","718451","13.766467065868264","78","2299","0.0","0","0","1.1017964071856288","2","184","0","0.0000","1","0.0312","13","0.4062","1","0.0312","1","0.0312","14","0.4375","1","0.0312","0","0.0000","0","0.0000","1","0.0312","0","0.0000","89","0.8812","12","0.1188","6","0.0594","2","0.0198","4","0.0396","1","0.0099","1","0.0000","0","0.0000","1","0.0000","53","5","1","22","70","57","8","0.07920792079207921","0.8389830508474576","SROIQ(D)","false","false","false","true","true","593190"
"OWL2RL-20.owl","135151.6083984375","385156","3.5865360651311553","18","2.539947867616255","0.19161676646706588","996317","15","4","0.0979020979020979","0.006993006993006993","0.07692307692307693","0","0","0","0","0","0","0","0","0.9696969696969697","0.8924050632911392","2","1.4484178569643914E-6","243535","165045","38993","97674","0.8562874251497006","10","143","832.2814371257485","37272","138991","13.77245508982036","78","2300","0.0","0","0","1.1017964071856288","2","184","0","0.0000","1","0.0312","13","0.4062","1","0.0312","1","0.0312","14","0.4375","1","0.0312","0","0.0000","0","0.0000","1","0.0312","0","0.0000","89","0.8812","12","0.1188","6","0.0594","2","0.0198","4","0.0396","1","0.0099","1","0.0000","0","0.0000","1","0.0000","53","5","1","22","70","57","8","0.07920792079207921","0.8389830508474576","SROIQ(D)","false","false","false","true","true","66110"
"OWL2DL-50.owl","341534.0087890625","896100","3.8752400560177205","0","2.720835888842031","0.1896551724137931","2576642","0","19","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.926829268292683","0.8048780487804879","0","0.0","818460","416622","98278","246271","0.7011494252873564","10","122","1987.5632183908046","93749","345836","13.160919540229886","78","2290","0.0","0","0","0.9942528735632183","1","173","1","0.0303","1","0.0303","13","0.3939","2","0.0606","1","0.0303","8","0.2424","1","0.0303","1","0.0303","1","0.0303","1","0.0303","3","0.0909","90","0.8738","13","0.1262","5","0.0485","2","0.0194","4","0.0388","1","0.0097","1","0.0000","1","0.0000","1","0.0000","65","5","2","22","69","58","8","0.07766990291262135","0.8433734939759037","SROIQ(D)","false","false","false","true","true","335900"
"OWL2RL-10.owl","69424.197265625","208954","3.416952964256663","18","2.346518412470348","0.19161676646706588","505123","15","4","0.0979020979020979","0.006993006993006993","0.07692307692307693","0","0","0","0","0","0","0","0","0.9696969696969697","0.8924050632911392","2","2.8113183677485555E-6","126028","85363","20009","50227","0.8562874251497006","10","143","434.76646706586826","19251","72606","13.77245508982036","78","2300","0.0","0","0","1.1017964071856288","2","184","0","0.0000","1","0.0312","13","0.4062","1","0.0312","1","0.0312","14","0.4375","1","0.0312","0","0.0000","0","0.0000","1","0.0312","0","0.0000","89","0.8812","12","0.1188","6","0.0594","2","0.0198","4","0.0396","1","0.0099","1","0.0000","0","0.0000","1","0.0000","53","5","1","22","70","57","8","0.07920792079207921","0.8389830508474576","SROIQ(D)","false","false","false","true","true","27460"
"OWL2EL-5.owl","31853.3583984375","99791","3.290790515021889","0","2.1714743659857176","0.16455696202531644","228673","0","17","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.9871794871794872","0.9066666666666666","0","0.0","64429","0","9122","23127","0.7658227848101266","10","121","218.29746835443038","8916","34491","13.664556962025317","78","2159","0.0","0","0","0.9936708860759493","1","157","0","0.0000","0","0.0000","11","0.4231","0","0.0000","0","0.0000","13","0.5000","1","0.0385","1","0.0385","0","0.0000","0","0.0000","0","0.0000","86","0.8776","12","0.1224","1","0.0102","0","0.0000","2","0.0204","0","0.0000","0","0.0000","1","0.0000","0","0.0000","53","4","0","0","56","46","8","0.08163265306122448","0.9542857142857143","SROF(D)","false","false","false","true","true","10030"
