"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP","EXPRESSIVITY","EL","QL","RL","DL","FULL","CAL_TIME"
"approximated_812b4ad7-4cfc-4619-9be4-69a36ada470c_Burin.ttl_functional.owl","28.3203125","148","1.3937823834196892","47","2.4541497742150806","0.4935064935064935","94","38","0","0.5507246376811594","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","8","0","0","50","0.8961038961038961","8","69","2.038961038961039","38","157","2.090909090909091","3","161","0.0","0","0","1.5974025974025974","3","123","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","38","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","66","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","37","0","0","0","0","0","7","0.10606060606060606","1.0","ALR","true","false","true","true","true","980"
"approximated_848565c2-ca14-49bc-8b52-e6deb327edb1_ka.owl_functional.owl","46.9296875","178","1.296875","79","2.085385295694277","0.4431818181818182","76","78","0","0.4482758620689655","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","0","0.9886363636363636","21","174","1.4318181818181819","78","252","1.8863636363636365","3","332","0.0","0","0","1.4431818181818181","2","254","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","78","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","80","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0","AL","true","true","true","true","true","200"
"approximated_86572a7b-608d-4fbd-8d42-ed056ed0ea7a_geni.owl_functional.owl","136.5","507","1.638148667601683","196","2.515036980475593","0.46403712296983757","477","108","0","0.45652173913043476","0.0","0.0","9","7","0","0","2","2","0","0","0.8930232558139535","0.8285024154589372","55","0.07333333333333333","143","0","0","107","0.9605568445475638","27","414","1.863109048723898","90","803","2.1067285382830625","14","908","0.0","0","0","1.4524361948955917","14","626","46","0.2300","0","0.0000","0","0.0000","0","0.0000","0","0.0000","154","0.7700","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","175","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","126","0","0","0","0","0","6","0.03428571428571429","1.0","ALCRO","true","false","false","true","true","500"
"approximated_82120d61-cbe8-41eb-b53a-abcbdd7055df_ine_ticket.rdf_functional.owl","28.3779296875","148","1.3937823834196892","47","2.4541497742150806","0.4935064935064935","94","38","0","0.5507246376811594","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","8","0","0","50","0.8961038961038961","8","69","2.038961038961039","38","157","2.090909090909091","3","161","0.0","0","0","1.5974025974025974","3","123","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","38","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","66","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","37","0","0","0","0","0","7","0.10606060606060606","1.0","ALR","true","false","true","true","true","120"
"approximated_83334cf1-2057-4457-b101-5dc0bff3bc9d_Bradawl.rdf_functional.owl","28.333984375","148","1.3937823834196892","47","2.4541497742150806","0.4935064935064935","94","38","0","0.5507246376811594","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","8","0","0","50","0.8961038961038961","8","69","2.038961038961039","38","157","2.090909090909091","3","161","0.0","0","0","1.5974025974025974","3","123","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","38","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","66","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","37","0","0","0","0","0","7","0.10606060606060606","1.0","ALR","true","false","true","true","true","90"
"approximated_8ab611f5-344f-49db-950d-2b30cd2519b7_timeline.rdf_functional.owl","41.96875","202","1.4395973154362416","107","2.330322825912467","0.6438356164383562","173","83","0","0.6986301369863014","0.0","0.0","0","0","0","0","0","0","0","0","0.9862068965517241","0.9794520547945206","8","0.03524229074889868","23","0","0","24","1.0","12","146","1.7876712328767124","81","261","2.3698630136986303","4","346","0.0","0","0","1.726027397260274","3","252","2","0.0213","0","0.0000","0","0.0000","0","0.0000","0","0.0000","92","0.9787","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","128","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","57","0","0","0","0","0","2","0.015625","1.0","ALCRO","true","false","false","true","true","150"
"approximated_8d57e017-1cb5-49e0-a4bc-df960cca944f__down_tool.rdf_functional.owl","28.3837890625","148","1.3937823834196892","47","2.4541497742150806","0.4935064935064935","94","38","0","0.5507246376811594","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","8","0","0","50","0.8961038961038961","8","69","2.038961038961039","38","157","2.090909090909091","3","161","0.0","0","0","1.5974025974025974","3","123","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","38","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","66","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","37","0","0","0","0","0","7","0.10606060606060606","1.0","ALR","true","false","true","true","true","130"
"approximated_800a2f9e-b794-4655-ae56-51abdaf00200_Enrollment.owl_functional.owl","37.400390625","135","1.6114285714285714","40","2.549275460507057","0.37037037037037035","107","40","0","0.3883495145631068","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","4","0","0","21","0.9537037037037037","12","103","2.0833333333333335","40","225","2.2314814814814814","3","241","0.0","0","0","1.3611111111111112","2","147","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","40","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","46","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","0","0","0","0","0","0","0.0","1.0","ALCHO","true","false","true","true","true","100"
"approximated_7e5d0f15-9831-4dab-a55a-938371725b68_ainability.owl_functional.owl","259.333984375","1039","1.3632246376811594","204","2.452724542420681","0.06568516421291053","635","26","0","0.045098039215686274","0.0","0.0","0","0","0","0","0","0","0","0","0.9829931972789115","0.984313725490196","0","0.0","0","0","0","124","1.1551528878822197","24","1020","1.3442808607021517","36","1187","1.2955832389580975","11","1144","0.0","0","0","1.2298980747451869","11","1086","15","0.2586","0","0.0000","0","0.0000","0","0.0000","0","0.0000","43","0.7414","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","97","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","73","0","0","0","0","0","7","0.07216494845360824","1.0","ALCRO","true","false","false","true","true","610"
"approximated_8a766d90-030c-4c01-afa9-45edb05a0a7b_keywords.rdf_functional.owl","17.7890625","97","1.4330708661417322","35","2.1353682904653986","0.3218390804597701","63","28","0","0.38271604938271603","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","3","0.026785714285714284","20","0","0","8","0.9310344827586207","28","81","1.3908045977011494","28","121","1.7126436781609196","4","149","0.0","0","0","1.3908045977011494","4","121","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","28","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","32","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0","0","0","0","0","2","0.0625","1.0","ALR","true","false","false","true","true","170"
