Ontology,SIZE (KB),SOV,ENR,TIP,EOG,RCH,CYC,GCI,HGCI,ESUB,DSUB,CSUB,SUPECHN,SUBECHN,SUBCCHN,SUPDCHN,DSUPECHN,DSUBECHN,DSUBCCHN,DSUPDCHN,ELCLSPRT,ELAXPRT,HLC,RHLC,IHR,IIR,ITR,IND,aNOC,mNOC,tNOC,aCID,mCID,tCID,aCOD,mCOD,tCOD,aDIT,mDIT,tDIT,aNOP,mNOP,tNOP,ENUM,ENUMP,NEG,NEGP,CONJ,CONJP,DISJ,DISJP,UF,UFP,EF,EFP,VALUE,VALUEP,SELF,SELFP,MNCAR,MNCARP,MXCAR,MXCARP,CAR,CARP,OBP,OBPP,DTP,DTPP,FUN,FUNP,SYM,SYMP,TRN,TRNP,IFUN,IFUNP,ASYM,ASYMP,REFLE,REFLEP,IRREF,IRREFP,SUBP,EQVP,DISP,INV,DOMN,RANG,CHN,CHNP,ELPROP,EXPRESSIVITY,EL,QL,RL,DL,FULL,CAL_TIME
approximated_48680ec1-63fa-41e0-82a5-222411f44a31_tance_edit.owl_functional.owl,651.5068359375,2568,1.2005218039508,425,1.90103047233431,0.062431544359255,538,0,0,0.161845191555903,0,0,517,637,0,0,12,12,0,0,1,1,0,0,0,0,0,855,0.700438116100767,67,1279,1.23110624315444,67,2248,1.29463307776561,6,2364,0,0,0,1.23220153340635,6,2250,0,0,0,0,0,0,0,0,0,0,114,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5,1,ALER,true,false,false,true,true,2450
approximated_4504faeb-b44c-4fc6-b6a3-f1fdf7c5d4cd_dMesoscale.owl_functional.owl,857.931640625,3474,1.35520421607378,890,2.40754845598892,0.090909090909091,2098,122,0,0.054047322540473,0,0,435,489,0,0,3,3,0,0,0.980017376194613,0.974844333748443,25,0.005662514156285,23,0,0,156,1.16242038216561,79,4015,1.30283729009844,79,4500,1.37116386797915,11,4736,0,0,0,1.25738274464389,11,4343,69,0.2197,0,0,79,0.2516,0,0,0,0,166,0.5287,0,0,0,0,0,0,0,0,0,0,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,7,0.037837837837838,1,ALCRO,true,false,false,true,true,1290
approximated_3522454f-84c9-44bc-9818-fc017a5d625b_lenprotege.owl_functional.owl,8962.6162109375,24077,1.87255333509405,19727,2.65758804592401,0.300644107774653,30114,2,0,0.456123973114264,0,0,19438,24468,0,0,225,225,0,0,1,1,19394,0.442139339777494,19396,0,0,0,1.29562430070459,1492,42845,1.59626840847924,1492,52787,1.89715443466691,95,62737,0,0,0,1.59651032689226,95,52795,0,0,0,0,0,0,0,0,0,0,9942,1,0,0,0,0,0,0,0,0,0,0,1008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,0,0,0,0,58,0.057539682539683,1,ALER,true,false,false,true,true,7970
approximated_389dc2d1-fb9c-46fd-8c05-c3cb293d9edd_andFluvial.owl_functional.owl,1174.4501953125,4607,1.43063696756546,912,2.4620741268326,0.143550228310502,2730,131,0,0.099820374647165,0,0,261,347,0,0,5,5,0,0,0.963745361119041,0.946882217090069,146,0.023468895675936,447,0,0,1135,1.11215753424658,58,3897,1.57591324200913,89,5522,1.42009132420091,9,4976,0,0,0,1.25998858447489,9,4415,127,0.2525,0,0,58,0.1153,0,0,0,0,318,0.6322,0,0,0,0,0,0,0,0,0,0,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,8,0.016701461377871,1,ALCRO,true,false,false,true,true,890
approximated_53068f7e-e3b3-468f-ad1f-2103c003c349_eRoleTrust.owl_functional.owl,1187.9921875,4678,1.43422316112925,921,2.46282449837589,0.148011363636364,2795,135,0,0.101972841404048,0,0,236,312,0,0,3,3,0,0,0.961352657004831,0.944657955418908,143,0.02258726899384,459,0,0,1206,1.10880681818182,57,3903,1.59289772727273,89,5607,1.42556818181818,9,5018,0,0,0,1.26136363636364,9,4440,136,0.261,0,0,57,0.1094,0,0,0,0,328,0.6296,0,0,0,0,0,0,0,0,0,0,481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,8,0.016632016632017,1,ALCRO,true,false,false,true,true,1130
approximated_63f768c0-be18-451d-9c0e-b699badd95c2_leMaterial.owl_functional.owl,1210.697265625,5027,1.37145930441018,1107,2.37489526630994,0.133365901319003,2662,122,0,0.093722943722944,0,0,280,388,0,0,5,5,0,0,0.963352064500366,0.945021645021645,104,0.016141548967872,105,0,0,1226,1.12848070346849,63,4620,1.55886663409868,88,6382,1.41890571568149,9,5809,0,0,0,1.27015144113337,9,5200,150,0.2747,0,0,63,0.1154,0,0,0,0,333,0.6099,0,0,0,0,0,0,0,0,0,0,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,5,0.01937984496124,1,ALCRO,true,false,false,true,true,470
approximated_462bdf6b-f7ad-4c73-8244-024769021458_vertebrate.obo_functional.owl,12007.4482421875,18299,3.29044394281415,54430,3.47667000750506,0.346331934597019,64526,0,0,0.500407261682888,0,0,50879,66504,0,0,141,141,0,0,1,1,668,0.009203003375353,235,0,0,0,2.62020691650991,1981,72433,2.96653885110693,1981,82007,3.31525828389524,31,91647,0,0,0,2.96892634929822,31,82073,0,0,0,0,0,0,0,0,0,0,9574,1,0,0,0,0,0,0,0,0,0,0,265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,36,0.135849056603774,1,ALER,true,false,false,true,true,4510
approximated_6226c875-2343-443d-aa84-cdea1480d80e_nGeolFault.owl_functional.owl,1178.5400390625,4635,1.42676767676768,914,2.45778280525064,0.142897566496887,2723,131,0,0.0995670995671,0,0,261,347,0,0,5,5,0,0,0.963770166996886,0.946778711484594,148,0.023717948717949,436,0,0,1135,1.11120543293718,58,3927,1.57130730050934,89,5553,1.41765704584041,9,5010,0,0,0,1.25834748160724,9,4447,128,0.2535,0,0,58,0.1149,0,0,0,0,319,0.6317,0,0,0,0,0,0,0,0,0,0,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,8,0.016701461377871,1,ALCRO,true,false,false,true,true,490
approximated_3116edc4-19c5-47b7-b66e-186444d00336_propSpeed.owl_functional.owl,1202.3623046875,5016,1.36589314624933,1100,2.3658653254842,0.132024539877301,2622,125,0,0.093220338983051,0,0,280,388,0,0,5,5,0,0,0.964408443789887,0.946110386788353,97,0.015151515151515,89,0,0,1226,1.12932515337423,63,4602,1.56098159509202,88,6361,1.41717791411043,9,5775,0,0,0,1.26969325153374,9,5174,145,0.2695,0,0,63,0.1171,0,0,0,0,330,0.6134,0,0,0,0,0,0,0,0,0,0,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,5,0.01937984496124,1,ALCRO,true,false,false,true,true,430
approximated_4235bb59-aea7-45ff-a6b7-9d844b526f79_anRotation.owl_functional.owl,1206.8466796875,4621,1.45896538311941,922,2.50548017896811,0.145408163265306,2886,131,0,0.100994644223412,0,0,261,347,0,0,5,5,0,0,0.962574425857669,0.945422086202499,146,0.022880426265476,447,0,0,1135,1.11139455782313,58,3921,1.5734126984127,89,5551,1.42290249433107,9,5020,0,0,0,1.26105442176871,9,4449,132,0.2573,0,0,58,0.1131,0,0,0,0,323,0.6296,0,0,0,0,0,0,0,0,0,0,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,8,0.016701461377871,1,ALCRO,true,false,false,true,true,660
