"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP","EXPRESSIVITY","EL","QL","RL","DL","FULL","CAL_TIME"
"48476a63-f6b3-43ed-b11f-629d69986f45_po_anatomy.owl2_functional.owl","218.2275390625","812","1.6682509505703422","466","2.6706909510505685","0.22857142857142856","703","0","0","0.4858712715855573","0.0","0.0","972","1108","0","0","15","15","0","0","1.0","1.0","0","0.0","0","0","0","0","1.2133333333333334","40","1274","1.4419047619047618","40","1514","1.6714285714285715","6","1755","0.0","0","0","1.4428571428571428","6","1515","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","240","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0","ALE","true","true","false","true","true","1700"
"4b0357e5-15b4-49d7-838f-b27d306a374e_onto.rdf_functional.owl","84.2685546875","316","1.4341801385681294","58","2.3953032964342365","0.6354166666666666","188","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.35789473684210527","0.0","14","0.02681992337164751","33","0","0","112","0.84375","8","81","3.0520833333333335","39","293","1.8854166666666667","8","181","0.0","0","0","1.59375","8","153","0","0.0000","0","0.0000","0","0.0000","7","0.1148","13","0.2131","0","0.0000","0","0.0000","0","0.0000","2","0.0328","24","0.3934","15","0.2459","24","0.3429","46","0.6571","0","0.0000","0","0.0000","1","0.0143","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","0","0","0","59","55","0","0.0","1.0","ALUHN+(D)","false","false","false","true","true","590"
"4b4c4c11-a7e8-412b-b17e-0838b1e763d9_ly_network.ttl_functional.owl","68.5771484375","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","270"
"4b3ed145-1887-44b3-950c-d218ef9766b1_ballLeague.owl_functional.owl","30.005859375","102","1.8235294117647058","0","1.5822694902226448","0.0","84","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","0.0","0","0.0","0","0","0","1","0.0","0","0","2.0208333333333335","46","97","0.9791666666666666","1","47","0.0","0","0","0.9791666666666666","1","47","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","46","0","0","0","46","46","0","0.0","1.0","ALH","true","true","true","true","true","80"
"45185f01-dd24-4dff-ace6-f9245a8be3c5_44_battery.rdf_functional.owl","68.5302734375","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","240"
"4a283a23-9bfd-4a34-85e9-98abf7f6f025_botany.rdf_functional.owl","16.7685546875","122","0.9836065573770492","0","0.41244753544318835","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","3","0.16666666666666666","1","1","1.0","2","6","0.8333333333333334","1","5","0.0","0","0","0.8333333333333334","1","5","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0.0179","110","0.9821","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","112","0","0.0","1.0","AL(D)","true","true","false","true","true","100"
"4ad95469-0327-4071-bacc-875800647cd8_e_Veronese.ttl_functional.owl","68.5419921875","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","260"
"495ad0f9-f7a6-424e-8778-28f12182d6c1_ss_xp_cell.owl_functional.owl","214.9296875","1017","2.119068541300527","0","1.9205358111410173","0.5613018279090504","2547","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","0","0.0","0","0","1.1506910387873384","197","2581","2.1502452073116363","5","4823","0.0","0","0","0.9995541685242978","1","2242","0","0.0000","0","0.0000","654","0.5195","0","0.0000","0","0.0000","605","0.4805","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","33","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0","ALE","true","false","false","true","true","760"
"490c0242-1ca2-4bd6-b8d3-52e0601893cf_storage.owl_functional.owl","134.615234375","498","1.6265486725663716","41","2.722706050341968","0.27459016393442626","354","0","22","0.03271028037383177","0.0","0.0","0","0","0","0","0","0","0","0","0.7777777777777778","0.8025210084033614","13","0.015531660692951015","47","0","0","103","0.8770491803278688","24","214","2.598360655737705","26","634","1.7008196721311475","7","415","0.0","0","0","1.1639344262295082","5","284","0","0.0000","1","0.0149","2","0.0299","4","0.0597","6","0.0896","15","0.2239","21","0.3134","0","0.0000","1","0.0149","5","0.0746","12","0.1791","128","0.7033","54","0.2967","46","0.2527","2","0.0110","5","0.0275","0","0.0000","0","0.0000","0","0.0000","1","0.0000","119","0","0","5","98","123","0","0.0","0.9799498746867168","SROIQ(D)","false","false","false","true","true","450"
"4be46b7b-c6e1-4fac-bec6-b34cd146493b_ology_6502.rdf_functional.owl","68.5712890625","201","2.6133333333333333","4","3.280570649885268","0.36507936507936506","367","0","4","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0.6290322580645161","0.16666666666666666","0","0.0","0","14","0","51","0.3333333333333333","6","21","7.158730158730159","28","451","4.746031746031746","29","299","0.0","0","0","1.0476190476190477","2","66","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","53","0.5196","49","0.4804","0","0.0000","2","0.0196","6","0.0588","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","4","0","6","96","94","0","0.0","0.9316239316239316","SHI(D)","false","false","false","true","true","190"
