"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP","EXPRESSIVITY","EL","QL","RL","DL","FULL","CAL_TIME"
"vto.vertebrate-taxonomy-ontology.8.owl.xml_functional.owl","17434.0078125","106897","0.9999719356015604","-2","1.3946695587844833","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","0","0.9999532260026006","451","106892","0.9999532260026006","451","106892","0.9999719356015604","1","106894","0.0","0","0","0.9999719356015604","1","106894","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0","AL","true","true","true","true","true","21190"
"typon.microbial-typing-ontology.9.owl.xml_functional.owl","1637.5068359375","5005","2.0678879310344827","2629","2.837212072113329","0.41892230576441103","9023","0","935","0.2671261199172984","0.008545830461750517","0.0","3178","4065","1631","2","10","9","6","2","0.9700463717257801","0.9552365892227223","3701","0.4219106247150023","1722","2495","697","178","0.9091478696741855","64","7255","1.712155388471178","172","13663","2.093734335839599","14","16708","0.0","0","0","1.3293233082706768","14","10608","5","0.0015","11","0.0033","1363","0.4077","87","0.0260","70","0.0209","1758","0.5259","20","0.0060","0","0.0000","4","0.0012","11","0.0033","14","0.0042","152","0.8306","31","0.1694","10","0.0546","5","0.0273","11","0.0601","0","0.0000","0","0.0000","0","0.0000","0","0.0000","76","0","0","20","93","88","6","0.03278688524590164","0.919093851132686","SROIQ(D)","false","false","false","true","true","3750"
"xao.xenopus-anatomy-and-development-ontology.21.owl.xml_functional.owl","972.359375","1321","3.251622566150774","3836","2.9322497350255845","0.34168336673346694","4510","0","0","0.7421799106275501","0.0","0.0","4881","5004","0","0","67","67","0","0","1.0","1.0","77","0.014951456310679612","0","0","77","0","2.5786573146292584","728","5147","2.9203406813627253","728","5829","3.2630260521042085","25","6513","0.0","0","0","2.9213426853707416","25","5831","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","682","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","1.0000","0","0.0000","0","0.0000","0","0.0000","3","0.4286","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","1.0","ALE+","true","false","false","true","true","1170"
"syn.sage-bionetworks-synapse-ontology.3.owl.xml_functional.owl","3589.607421875","14464","1.0619469026548674","898","1.39141052779973","0.0","896","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","0","1.0614671921454746","1041","15352","1.0614671921454746","1041","15352","1.0620203277328355","5","15360","0.0","0","0","1.0620203277328355","5","15360","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.0000","0","0.0000","1","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","1.0","ALF","false","false","true","true","true","2190"
"vienna.owl_functional.owl","115677.5283203125","65564","8.91676198319379","8","2.792418056778767","0.0196078431372549","519120","0","0","0.0226628895184136","0.0","0.0","1","0","0","0","2","0","0","0","1.0","0.9805555555555555","6","1.0261777955648596E-5","489143","1","0","39315","0.988795518207283","33","353","119.30812324929973","25446","42593","1.0588235294117647","4","378","0.0","0","0","1.0196078431372548","3","364","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","33","0.9429","2","0.0571","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","20","0","0","2","22","24","0","0.0","0.9705882352941176","ALCHI(D)","false","true","false","true","true","32510"
"tgma.mosquito-gross-anatomy-ontology.9.owl.xml_functional.owl","602.2412109375","1868","1.5839900456242224","869","2.521279829992144","0.22549833887043189","1408","0","0","0.7144948755490483","0.0","0.0","2009","2300","0","0","8","8","0","0","1.0","1.0","0","0.0","0","0","0","0","1.1345514950166113","103","2732","1.3600498338870433","103","3275","1.5859634551495017","112","3819","0.0","0","0","1.3604651162790697","112","3276","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","543","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","1.0000","0","0.0000","0","0.0000","0","0.0000","1","0.3333","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","1.0","ALE+","true","false","false","true","true","340"
"vo.vaccine-ontology.182.owl.xml_functional.owl","2178.2275390625","5585","2.3328440366972476","6290","2.8617146130714666","0.33069828722002637","10916","12","495","0.45774088139185726","0.018281374194118166","0.0","2165","2909","450","0","7","7","2","0","0.944524970351825","0.8867480016827934","5985","0.4656500427915662","3302","1352","1289","68","1.4918313570487483","862","11323","2.0715415019762844","864","15723","2.380764163372859","14","18070","0.0","0","0","1.8285902503293807","14","13879","0","0.0000","16","0.0064","557","0.2219","262","0.1044","58","0.0231","1532","0.6104","71","0.0283","12","0.0048","2","0.0008","0","0.0000","0","0.0000","517","1.0000","0","0.0000","4","0.0077","72","0.1393","42","0.0812","0","0.0000","0","0.0000","0","0.0000","1","0.0000","478","0","11","76","104","108","156","0.30174081237911027","0.8479087452471483","SROIQ","false","false","false","true","true","2550"
"vt.vertebrate-trait-ontology.42.owl.xml_functional.owl","585.0048828125","3310","1.1691842900302114","562","2.239972750920331","0.0","560","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","0","1.1692354185554548","29","3869","1.1692354185554548","29","3869","1.1695376246600182","4","3870","0.0","0","0","1.1695376246600182","4","3870","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.0000","0","0.0000","0","0.0000","0","0.0000","1","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","1.0","AL+","true","false","true","true","true","530"
"tto.teleost-taxonomy-ontology.43.owl.xml_functional.owl","6246.6845703125","38641","0.9999741207525685","0","1.1418194927619305","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","0","0.9999482415051371","356","38639","0.9999482415051371","356","38639","0.9999741207525685","1","38640","0.0","0","0","0.9999741207525685","1","38640","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0","AL","true","true","true","true","true","2370"
"teddy.terminology-for-the-description-of-dynamics.11.owl.xml_functional.owl","1333.8681640625","183","43.493197278911566","96","4.506031527410494","0.38848920863309355","12495","14","22","0.26717557251908397","0.007633587786259542","0.03435114503816794","12","31","3","0","3","3","2","0","0.8981818181818182","0.019809888968767474","41","0.00326563122262047","13","18","15","0","0.9424460431654677","21","262","45.55755395683453","165","12665","45.910071942446045","145","12763","0.0","0","0","1.341726618705036","8","373","0","0.0000","16","0.1481","31","0.2870","3","0.0278","0","0.0000","49","0.4537","0","0.0000","0","0.0000","2","0.0185","1","0.0093","6","0.0556","15","0.9375","1","0.0625","2","0.1250","1","0.0625","4","0.2500","0","0.0000","0","0.0000","2","0.0000","0","0.0000","8","0","0","3","6","7","0","0.0","0.8787878787878788","SRIQ(D)","false","false","false","true","true","3000"
