Ontology,SIZE (KB),SOV,ENR,TIP,EOG,RCH,CYC,GCI,HGCI,ESUB,DSUB,CSUB,SUPECHN,SUBECHN,SUBCCHN,SUPDCHN,DSUPECHN,DSUBECHN,DSUBCCHN,DSUPDCHN,ELCLSPRT,ELAXPRT,HLC,RHLC,IHR,IIR,ITR,IND,aNOC,mNOC,tNOC,aCID,mCID,tCID,aCOD,mCOD,tCOD,aDIT,mDIT,tDIT,aNOP,mNOP,tNOP,ENUM,ENUMP,NEG,NEGP,CONJ,CONJP,DISJ,DISJP,UF,UFP,EF,EFP,VALUE,VALUEP,SELF,SELFP,MNCAR,MNCARP,MXCAR,MXCARP,CAR,CARP,OBP,OBPP,DTP,DTPP,FUN,FUNP,SYM,SYMP,TRN,TRNP,IFUN,IFUNP,ASYM,ASYMP,REFLE,REFLEP,IRREF,IRREFP,SUBP,EQVP,DISP,INV,DOMN,RANG,CHN,CHNP,ELPROP,EXPRESSIVITY,EL,QL,RL,DL,FULL,CAL_TIME
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-relation-axioms.ofn_functional.owl,3766.3076171875,6406,3.07023527371524,17268,2.70859531664729,0.640065913370998,35961,8157,0,0.37531550802139,0,0,7443,15263,0,0,23,23,0,0,1,1,849,0.036286703423516,146,0,0,0,1.37558851224105,7937,23374,2.48281544256121,7937,42188,3.12341101694915,36,53073,0,0,0,2.016184086629,36,34259,0,0,0,0,7938,0.7299,0,0,0,0,2938,0.2701,0,0,0,0,0,0,0,0,0,0,307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.055374592833876,1,ALER,true,false,false,true,true,10410
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-constant-classes-value-nominals.ofn_functional.owl,4040.2265625,7126,3.07054028634131,18400,2.64215008294361,0.654640579868113,39774,9290,0,0.345883209317373,0,0,7407,15181,0,0,27,27,0,0,1,1,0,0,0,0,0,634,1.34759387432558,9289,24727,2.54744127745381,9289,46743,3.16366014496703,36,58050,0,0,0,2.00272494413865,36,36748,0,0,0,0,9290,0.7734,0,0,0,0,2722,0.2266,0,0,0,0,0,0,0,0,0,0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALE,true,false,false,true,true,4980
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers.ofn_functional.owl,3722.5927734375,6264,3.09727557472963,17049,2.70146644872233,0.635631635452702,35636,7938,0,0.369471319972357,0,0,7438,15263,0,0,23,23,0,0,1,1,0,0,0,0,0,0,1.38083025169987,7937,23151,2.48992007634498,7937,41746,3.1259095789097,36,52409,0,0,0,2.01681975426458,36,33814,0,0,0,0,7938,0.7449,0,0,0,0,2719,0.2551,0,0,0,0,0,0,0,0,0,0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALE,true,false,false,true,true,2610
b2381c4d-a337-4bdf-8f0b-688cc7737fd6_NLexOBOUBO.owl_functional.owl,617.2490234375,2210,1.16960305667587,11,0.909620217981518,0.015333013895544,823,0,21,0.001948368241598,0.000487092060399,0,0,0,0,0,0,0,0,0,0.986097794822627,0.965566037735849,4,0.000832639467111,0,2,0,2576,0.983708672735985,866,2053,2.29132726401533,1084,4782,1.10685194058457,18,2310,0,0,0,1.00479156684236,4,2097,9,0.2812,0,0,0,0,14,0.4375,5,0.1562,3,0.0938,0,0,0,0,0,0,0,0,1,0.0312,43,0.9149,4,0.0851,2,0.0426,1,0.0213,18,0.383,1,0.0213,0,0,0,0,0,0,17,0,0,15,24,21,0,0,0.828282828282828,SHOIN(D),false,false,false,true,true,1030
approximated_kb-owl-syntax-unraveled-depth-4-triggers.ofn_functional.owl,2612.662109375,6263,2.29982186595413,9112,3.16082414262248,0.308032174011556,11823,0,0,0.562245300381228,0,0,7495,10942,0,0,21,21,0,0,1,1,0,0,0,0,0,0,1.72357539367849,197,15214,2.03160756769004,197,17933,2.34020618556701,36,20657,0,0,0,2.03217401155545,36,17938,0,0,0,0,0,0,0,0,0,0,2719,1,0,0,0,0,0,0,0,0,0,0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALE,true,true,false,true,true,3020
approximated_nifdys.neuroscience-information-framework-nif-dysfunction-ontlogy.13.owl.xml_functional.owl,667.783203125,2920,1.43437600773944,553,2.03750324225037,0.054639175257732,1347,133,0,0.074893875075804,0,0,6,16,0,0,2,2,0,0,1,1,195,0.056390977443609,200,0,0,102,1.13333333333333,924,3298,1.25979381443299,924,3666,1.28109965635739,4,3728,0,0,0,1.18969072164948,4,3462,0,0,0,0,107,0.673,0,0,0,0,52,0.327,0,0,0,0,0,0,0,0,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,22,0.247191011235955,1,ALCRO,true,false,false,true,true,530
b3022c93-e826-4bc1-9b24-18e6dcc3c574_nnotations.obo_functional.owl,18502.0966796875,12726,7.12850248505366,83928,4.36182717334361,0.083351343563144,85082,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.87947554210792,9336,95494,6.96282688567106,9336,96651,7.12952957279735,129,98965,0,0,0,7.04617822923421,129,97808,0,0,0,0,0,0,0,0,0,0,1157,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALE,true,true,false,true,true,6220
b6abe8b8-5d63-4ff7-b2e4-fe179a7c4651_limateZone.owl_functional.owl,1288.666015625,4847,1.50082827167311,832,2.51186039880844,0.148492533107918,2737,0,251,0.027019420208275,0,0,17,31,0,0,5,5,0,0,0.875986471251409,0.838280450358239,389,0.056887978941211,580,18,15,1232,1.00112707805015,53,3553,1.6283460129614,90,5779,1.47506339814032,9,5235,0,0,0,1.2341504649197,9,4380,0,0,0,0,0,0,2,0.0038,246,0.4668,87,0.1651,178,0.3378,0,0,5,0.0095,0,0,9,0.0171,501,0.94,32,0.06,0,0,3,0.0056,7,0.0131,0,0,0,0,0,0,0,0,308,47,0,10,73,184,0,0,0.842415316642121,SHOIN(D),false,false,false,true,true,1370
b7981c35-332d-4106-92ef-a216be1a6094_propSpace.owl_functional.owl,1263.859375,4803,1.49522918615529,821,2.5043083764454,0.147937411095306,2665,0,248,0.025866969869244,0,0,13,23,0,0,2,2,0,0,0.875924871940808,0.837684156112691,375,0.056045434165297,564,13,15,1174,1.00085348506401,53,3518,1.61337126600285,90,5671,1.47396870554765,9,5181,0,0,0,1.23328591749644,9,4335,0,0,0,0,0,0,2,0.0038,245,0.4712,84,0.1615,175,0.3365,0,0,5,0.0096,0,0,9,0.0173,501,0.94,32,0.06,0,0,3,0.0056,7,0.0131,0,0,0,0,0,0,0,0,311,48,0,12,74,183,0,0,0.838192419825073,SHOIN(D),false,false,false,true,true,1120
approximated_natpro.natural-products-ontology.1.owl.xml_functional.owl,18032.1025390625,31510,3.19121485314398,59118,1.56903611733427,0.85595542564852,209709,56224,0,0.000524957347216,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,22012,1.04395018877116,56190,68575,3.09041225185726,56190,203003,3.61134453781513,7,237222,0,0,0,1.89996650834247,7,124805,0,0,0,0,56192,0.9994,0,0,0,0,34,0.0006,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0.076923076923077,1,ALCRO,true,false,false,true,true,11790
b7b37b83-c9f7-481c-b3fa-5a04a0f3903d_protlabels.obo_functional.owl,4293.283203125,24424,0.924172944644612,-1851,0.000704601675997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.924132001310187,22571,22571,0.924132001310187,22571,22571,0.924172944644612,1,22572,0,0,0,0.924172944644612,1,22572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AL,true,true,true,true,true,3080
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,2811.470703125,7317,2.16666666666667,9315,3.0516468065517,0.294831911690918,12132,219,0,0.531353337415799,0,0,7526,10941,0,0,21,21,0,0,1,1,848,0.051859099804305,146,0,0,0,1.63873557451079,197,16330,1.93356748620171,219,19268,2.22950326141495,36,22217,0,0,0,1.93467134972403,36,19279,0,0,0,0,0,0,0,0,0,0,2938,1,0,0,0,0,0,0,0,0,0,0,307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.055374592833876,1,ALER,true,false,false,true,true,820
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-relation-axioms.ofn_functional.owl,2661.537109375,6446,2.27505852309002,9317,3.12812725444794,0.322846771532285,12131,219,0,0.566448942637263,0,0,7521,10942,0,0,21,21,0,0,1,1,848,0.054762673555053,146,0,0,0,1.70091299087009,197,15463,2.02375976240238,219,18398,2.34759652403476,36,21342,0,0,0,2.02474975250247,36,18407,0,0,0,0,0,0,0,0,0,0,2935,1,0,0,0,0,0,0,0,0,0,0,307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.055374592833876,1,ALER,true,false,false,true,true,600
baf0db72-a34a-4bca-8872-dacc900e9b9d_sportSpace.owl_functional.owl,1036.9140625,3719,1.568843069874,1137,2.60239777342364,0.166494845360825,2495,0,373,0.017775520568817,0,0,8,15,0,0,2,2,0,0,0.847125547821603,0.775033677593175,474,0.09075244112579,329,53,41,158,1.01494845360825,53,3938,1.35077319587629,53,5241,1.56932989690722,10,6089,0,0,0,1.29278350515464,7,5016,0,0,0,0,0,0,5,0.0077,424,0.6563,53,0.082,160,0.2477,0,0,1,0.0015,0,0,3,0.0046,202,0.8487,36,0.1513,0,0,3,0.0126,6,0.0252,0,0,0,0,0,0,0,0,89,21,0,11,45,113,0,0,0.818770226537217,SHOIN(D),false,false,false,true,true,500
b1f9cdb3-1836-491f-b3cb-a7a77ee8db27_rIndicator.owl_functional.owl,822.291015625,2951,1.58035454809648,873,2.60330023981986,0.165540540540541,2003,0,322,0.014536849222448,0,0,5,9,0,0,2,2,0,0,0.845893883068604,0.771101992966002,363,0.086946107784431,265,34,30,155,0.999324324324324,42,2958,1.36418918918919,43,4038,1.58277027027027,10,4685,0,0,0,1.29459459459459,7,3832,0,0,0,0,0,0,5,0.0102,286,0.5837,34,0.0694,159,0.3245,0,0,3,0.0061,0,0,3,0.0061,201,0.8481,36,0.1519,0,0,3,0.0127,6,0.0253,0,0,0,0,0,0,0,0,88,21,0,11,43,114,0,0,0.817589576547231,SHOIN(D),false,false,false,true,true,490
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-disjointness-triggers.ofn_functional.owl,3730.18359375,6315,3.09045374189747,17038,2.70446339867644,0.633660422242046,35623,7938,0,0.368375662972705,0,0,7465,15267,0,0,23,23,0,0,1,1,0,0,0,0,0,0,1.37912578055308,7937,23190,2.48486470413321,7937,41783,3.11894142134998,36,52445,0,0,0,2.01320249776985,36,33852,0,0,0,0,7938,0.745,0,0,0,0,2717,0.255,0,0,0,0,0,0,0,0,0,0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALE,true,false,false,true,true,2430
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-constant-classes-value-classes.ofn_functional.owl,4076.9033203125,7126,3.07054028634131,18480,2.64215008294361,0.632776694937576,39774,9290,0,0.336176401226319,0,0,7407,15181,0,0,27,27,0,0,1,1,0,0,0,0,0,0,1.34019912553337,9289,25441,2.4623610598957,9289,46743,3.09561186324606,36,58764,0,0,0,1.97344992888374,36,37462,0,0,0,0,9290,0.7734,0,0,0,0,2722,0.2266,0,0,0,0,0,0,0,0,0,0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALE,true,false,false,true,true,2200
b63c9718-5e0f-4712-a913-de2073471df6_goplus.owl_functional.owl,18966.7705078125,45907,2.46778660369257,47236,2.76188798552004,0.507725723379319,136757,6822,17352,0.202750508059053,0,0,31230,41198,0,0,16,16,0,0,0.999860215053763,0.999240724468294,45493,0.387510860491661,40277,35442,10220,0,1,643,93001,1.9616240685584,7321,182433,2.46952183309857,27,229668,0,0,0,1.50789776454017,27,140236,0,0,0,0,17344,0.3673,13,0.0003,0,0,29862,0.6324,0,0,0,0,0,0,0,0,0,0,159,1,0,0,0,0,0,0,13,0.0818,0,0,0,0,0,0,0,0,142,0,0,26,0,0,63,0.39622641509434,0.89344262295082,SRI,false,false,false,true,true,14520
b9ab031b-9103-4e43-b8d1-61a3c9268552__phenotype.obo_functional.owl,1340.2275390625,7492,1.19153764014949,1437,2.26448927835158,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.19156320918435,33,8926,1.19156320918435,33,8926,1.19169670270992,4,8927,0,0,0,1.19169670270992,4,8927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AL+,true,false,true,true,true,370
b4f7ca19-7709-4047-a12d-de952963de90_al_process.owl_functional.owl,10954.6484375,16315,1.20509338855892,15987,1.16989253626205,0.234984984984985,20995,0,0,0.206201214223764,0,0,9456,12647,0,0,11,11,0,0,1,0.999907083346238,6657,0.058733743890173,2182,0,3207,81052,1.51482732732733,480,32284,5.55306869369369,32642,118347,1.98521959459459,7,42309,0,0,0,1.75009384384384,7,37298,0,0,0,0,0,0,0,0,0,0,5008,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,SH,false,false,false,true,true,6560
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,4111.3427734375,7318,3.03598446125537,18582,2.63976355649829,0.635041802980734,39980,9509,0,0.338112352527541,0,0,7444,15174,0,0,27,27,0,0,1,1,849,0.033138173302108,146,0,0,0,1.32923092901283,9289,25597,2.44669470841772,9289,47116,3.08235966142182,36,59357,0,0,0,1.96489588201693,36,37838,0,0,0,0,9290,0.7597,0,0,0,0,2939,0.2403,0,0,0,0,0,0,0,0,0,0,307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.055374592833876,1,ALER,true,false,false,true,true,1310
b69fead2-839f-4fae-b0e2-774fdaa13ce1_anMassFlux.owl_functional.owl,1261.669921875,4796,1.49025487256372,820,2.49617577125937,0.147183696575149,2632,0,249,0.026858919988691,0,0,17,31,0,0,5,5,0,0,0.877406568516421,0.839331619537275,383,0.057524782216882,556,18,15,1155,1.00113218228135,53,3537,1.60656665723181,90,5676,1.4704217378998,9,5195,0,0,0,1.23181432210586,9,4352,0,0,0,0,0,0,2,0.0038,246,0.4731,87,0.1673,168,0.3231,0,0,5,0.0096,0,0,12,0.0231,498,0.9396,32,0.0604,0,0,3,0.0057,7,0.0132,0,0,0,0,0,0,0,0,308,46,0,10,73,183,0,0,0.844674556213018,SHOIN(D),false,false,false,true,true,500
beacb7c2-e0e5-4ca7-90fb-bbd5a0adef73_matrWater.owl_functional.owl,1285.083984375,5108,1.44064560916349,1030,2.41606245913625,0.144102688302252,2561,0,279,0.027084818246614,0,0,42,89,0,0,5,5,0,0,0.880571705426356,0.844516829533116,300,0.04424778761062,168,23,15,1285,1.01937515136837,51,4209,1.59530152579317,88,6587,1.48558973116977,9,6134,0,0,0,1.24921288447566,9,5158,0,0,0,0,0,0,2,0.0034,298,0.5008,102,0.1714,188,0.316,0,0,0,0,0,0,5,0.0084,308,0.9112,30,0.0888,0,0,3,0.0089,4,0.0118,0,0,0,0,0,0,0,0,119,44,0,16,60,174,0,0,0.769396551724138,SHOIN(D),false,false,false,true,true,250
bd6756cb-0e29-483f-8f90-5b7c8e222629_trFacility.owl_functional.owl,1322.7392578125,5038,1.48239499553172,854,2.48821992871902,0.142101084943107,2715,0,261,0.025349881172432,0,0,17,31,0,0,5,5,0,0,0.881154049761779,0.84368978805395,406,0.058400460299195,568,18,15,1157,1.0021169621593,53,3787,1.57793066948928,90,5963,1.45673458586928,9,5505,0,0,0,1.22572109023551,9,4632,0,0,0,0,0,0,2,0.0037,263,0.4898,88,0.1639,168,0.3128,0,0,5,0.0093,0,0,11,0.0205,504,0.9403,32,0.0597,0,0,3,0.0056,7,0.0131,0,0,0,0,0,0,0,0,310,46,0,10,73,188,0,0,0.846266471449487,SHOIN(D),false,false,false,true,true,390
b39e25fe-54ae-4c15-83d6-7f38b23b46b1_olResource.owl_functional.owl,694.89453125,2473,1.60027710426048,751,2.62669586954605,0.171074380165289,1737,0,279,0.01319587628866,0,0,3,6,0,0,2,2,0,0,0.839189747829682,0.75354609929078,287,0.080640629390278,238,16,15,150,1.00206611570248,41,2425,1.39214876033058,42,3369,1.60785123966942,10,3891,0,0,0,1.3099173553719,7,3170,0,0,0,0,0,0,5,0.0121,230,0.5556,25,0.0604,151,0.3647,0,0,0,0,0,0,3,0.0072,192,0.8421,36,0.1579,0,0,3,0.0132,6,0.0263,0,0,0,0,0,0,0,0,87,21,0,11,44,106,0,0,0.812709030100334,SHOIN(D),false,false,false,true,true,190
approximated_vo.vaccine-ontology.182.owl.xml_functional.owl,1980.3662109375,5586,2.13054902503112,6454,2.73346510497305,0.232175226586103,8183,138,0,0.551634440301743,0,0,5914,8496,0,0,5,5,0,0,0.991086266807675,0.923610508974248,3089,0.255078447563997,3130,0,0,68,1.74214501510574,864,11533,1.98323262839879,864,13129,2.21450151057402,12,14660,0,0,0,1.97477341389728,12,13073,59,0.0384,0,0,50,0.0325,0,0,0,0,1428,0.9291,0,0,0,0,0,0,0,0,0,0,543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,169,0.311233885819521,1,ALCRO,true,false,false,true,true,1000
