Ontology,SIZE (KB),SOV,ENR,TIP,EOG,RCH,CYC,GCI,HGCI,ESUB,DSUB,CSUB,SUPECHN,SUBECHN,SUBCCHN,SUPDCHN,DSUPECHN,DSUBECHN,DSUBCCHN,DSUPDCHN,ELCLSPRT,ELAXPRT,HLC,RHLC,IHR,IIR,ITR,IND,aNOC,mNOC,tNOC,aCID,mCID,tCID,aCOD,mCOD,tCOD,aDIT,mDIT,tDIT,aNOP,mNOP,tNOP,ENUM,ENUMP,NEG,NEGP,CONJ,CONJP,DISJ,DISJP,UF,UFP,EF,EFP,VALUE,VALUEP,SELF,SELFP,MNCAR,MNCARP,MXCAR,MXCARP,CAR,CARP,OBP,OBPP,DTP,DTPP,FUN,FUNP,SYM,SYMP,TRN,TRNP,IFUN,IFUNP,ASYM,ASYMP,REFLE,REFLEP,IRREF,IRREFP,SUBP,EQVP,DISP,INV,DOMN,RANG,CHN,CHNP,ELPROP,EXPRESSIVITY,EL,QL,RL,DL,FULL,CAL_TIME
approximated_kb-owl-syntax-unraveled-depth-0-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,2650.4072265625,7225,2.71458420392812,10148,2.22783937944722,0.576757445259902,28721,9509,0,0.012796540843754,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,1.03802996300115,9290,17114,2.17826166070237,9290,35913,2.75568629829563,19,45433,0,0,0,1.61545460059441,19,26634,0,0,0,0,9290,0.977,0,0,0,0,219,0.023,0,0,0,0,0,0,0,0,0,0,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.064393939393939,1,ALR,true,false,true,true,true,7010
approximated_kb-owl-syntax-unraveled-depth-1-km-relevant-cardinalities-disjointness-constant-classes-value-nominals.ofn_functional.owl,4709.0009765625,7182,3.1959312660478,22219,2.74751927595179,0.67260189378345,44702,9290,0,0.433026495397431,0,0,11697,20091,0,0,41,41,0,0,1,1,0,0,0,0,0,634,1.47025524907369,9289,28570,2.6576780568135,9289,51644,3.29405104981474,37,64010,0,0,0,2.14337175792507,37,41650,0,0,0,0,9290,0.7108,0,0,0,0,3780,0.2892,0,0,0,0,0,0,0,0,0,0,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALE,true,false,false,true,true,5620
approximated_kb-owl-syntax-unraveled-depth-1-cardinalities-disjointness-constant-classes-value-nominals.ofn_functional.owl,4886.5849609375,7757,3.13637223378097,22606,2.77262788006695,0.658746556473829,45408,9290,0,0.432054451254614,0,0,11817,20513,0,0,41,41,0,0,1,1,0,0,0,0,0,634,1.45267611176702,9289,29530,2.60355175127902,9289,52925,3.22776465958284,37,65614,0,0,0,2.11201298701299,37,42933,0,0,0,0,9290,0.6937,0,0,0,0,4101,0.3063,0,0,0,0,0,0,0,0,0,0,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALE,true,false,false,true,true,2390
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-disjointness-triggers-relation-axioms.ofn_functional.owl,4340.1298828125,7040,3.08624251734915,19895,2.78865067694064,0.636579060749677,39598,8157,0,0.42805647341544,0,0,10646,19051,0,0,32,32,0,0,1,1,1325,0.04971111277857,202,0,0,0,1.43424170616114,7937,26631,2.49833046100819,7937,46389,3.13550193881947,36,58220,0,0,0,2.07141318397243,36,38462,0,0,0,0,7938,0.6716,0,0,0,0,3882,0.3284,0,0,0,0,0,0,0,0,0,0,309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.055016181229774,1,ALER,true,false,false,true,true,3040
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-disjointness-relation-axioms.ofn_functional.owl,2301.0869140625,6354,2.69224944933921,8716,2.29215101464644,0.571859226023556,24585,8157,0,0.014784311078107,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,1.03848850252384,7938,14813,2.1668536174986,7938,30908,2.73934380257992,4,39074,0,0,0,1.61097868760516,4,22979,0,0,0,0,7938,0.9732,0,0,0,0,219,0.0268,0,0,0,0,0,0,0,0,0,0,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.064393939393939,1,ALR,true,false,true,true,true,1490
approximated_kb-owl-syntax-unraveled-depth-1-disjointness-triggers-relation-axioms.ofn_functional.owl,4426.9697265625,6410,3.21809959681813,21119,2.80120466697437,0.661031979160893,40941,8157,0,0.463691460055096,0,0,11731,20129,0,0,41,41,0,0,1,1,1541,0.056556685139648,258,0,0,0,1.50883999334922,7937,27224,2.60982098320678,7937,47089,3.27140719392562,37,59026,0,0,0,2.17042620406806,37,39161,0,0,0,0,7938,0.6655,0,0,0,0,3989,0.3345,0,0,0,0,0,0,0,0,0,0,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.054662379421222,1,ALER,true,false,false,true,true,2230
approximated_kb-owl-syntax-unraveled-depth-0-relation-axioms.ofn_functional.owl,1191.130859375,6353,1.11701320382456,778,1.98703007823452,0.034624505928854,771,219,0,0.031854545454546,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,1.08695652173913,90,6875,1.12158102766798,219,7094,1.15747035573123,4,7321,0,0,0,1.12284584980237,4,7102,0,0,0,0,0,0,0,0,0,0,219,1,0,0,0,0,0,0,0,0,0,0,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.064393939393939,1,ALR,true,false,true,true,true,510
approximated_kb-owl-syntax-unraveled-depth-0-cardinalities-disjointness-constant-classes-relation-axioms-value-classes.ofn_functional.owl,2648.490234375,7215,2.71560838659578,10148,2.2274492430727,0.577107483158342,28721,9509,0,0.012804022450889,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,1.03805304363658,9290,17104,2.17897675547733,9290,35903,2.75675183589246,19,45423,0,0,0,1.61582812405171,19,26624,0,0,0,0,9290,0.977,0,0,0,0,219,0.023,0,0,0,0,0,0,0,0,0,0,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.064393939393939,1,ALR,true,false,true,true,true,920
approximated_kb-owl-syntax-unraveled-depth-1-km-relevant-cardinalities-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,3445.5390625,7295,2.49792237644771,13138,3.24851348688537,0.385817655571635,17173,219,0,0.645359872774842,0,0,11818,15257,0,0,38,38,0,0,1,1,1537,0.075980028671709,258,0,0,634,1.88065605402798,239,19493,2.33535938253739,239,24206,2.65325615050651,37,27501,0,0,0,2.26743849493488,37,23502,0,0,0,0,0,0,0,0,0,0,3999,1,0,0,0,0,0,0,0,0,0,0,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.05448717948718,1,ALER,true,false,false,true,true,980
approximated_kb-owl-syntax-unraveled-depth-1-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,3446.1640625,7260,2.50633921446937,13182,3.2521622423961,0.387302816219878,17220,219,0,0.647318223771921,0,0,11842,15285,0,0,38,38,0,0,1,1,1541,0.076143887735942,258,0,0,634,1.88735120487758,239,19502,2.34375302429111,239,24218,2.66292461047131,37,27516,0,0,0,2.27562179425143,37,23514,0,0,0,0,0,0,0,0,0,0,4002,1,0,0,0,0,0,0,0,0,0,0,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,17,0.05448717948718,1,ALER,true,false,false,true,true,780
